Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Fgf8	GeneProduct	ensembl:ENSMUSG00000025219		ensembl:ENSMUSG00000025219	ncbigene:14179		uniprot:D3Z207;uniprot:D3Z208;uniprot:Q3V279;uniprot:Q80ZL6;uniprot:P37237			
Tbx6	GeneProduct	ensembl:ENSMUSG00000030699		ensembl:ENSMUSG00000030699	ncbigene:21389		uniprot:P70327			
Ripply2	GeneProduct	ensembl:ENSMUSG00000047897		ensembl:ENSMUSG00000047897	ncbigene:382089		uniprot:Q2WG76			
Mesp2	GeneProduct	ensembl:ENSMUSG00000030543		ensembl:ENSMUSG00000030543	ncbigene:17293		uniprot:A6H5V4			
Epha4	GeneProduct	ensembl:ENSMUSG00000026235		ensembl:ENSMUSG00000026235	ncbigene:13838		uniprot:A0A087WQZ6;uniprot:A0A087WRH4;uniprot:A0A087WQW6;uniprot:Q03137			
Hes7	GeneProduct	ensembl:ENSMUSG00000023781		ensembl:ENSMUSG00000023781			uniprot:Q8BKT2			
Hes1	GeneProduct	ensembl:ENSMUSG00000022528		ensembl:ENSMUSG00000022528	ncbigene:15205		uniprot:P35428;uniprot:Q3UZZ2			
Lfng	GeneProduct	ensembl:ENSMUSG00000029570		ensembl:ENSMUSG00000029570	ncbigene:16848		uniprot:B2RRW2;uniprot:O09010			
Notch1	GeneProduct	ensembl:ENSMUSG00000026923		ensembl:ENSMUSG00000026923	ncbigene:18128		uniprot:A2AIX5;uniprot:Q01705			
Dll1	GeneProduct	ensembl:ENSMUSG00000014773		ensembl:ENSMUSG00000014773	ncbigene:13388		uniprot:A0A338P7A6;uniprot:Q61483			
Wnt3a	GeneProduct	ensembl:ENSMUSG00000009900		ensembl:ENSMUSG00000009900	ncbigene:22416		uniprot:P27467			
Notch1	GeneProduct	ensembl:ENSMUSG00000026923		ensembl:ENSMUSG00000026923	ncbigene:18128		uniprot:A2AIX5;uniprot:Q01705			
Dll1	GeneProduct	ensembl:ENSMUSG00000014773		ensembl:ENSMUSG00000014773	ncbigene:13388		uniprot:A0A338P7A6;uniprot:Q61483			
Wnt3a	GeneProduct	ensembl:ENSMUSG00000009900		ensembl:ENSMUSG00000009900	ncbigene:22416		uniprot:P27467			
Fgf8	GeneProduct	ensembl:ENSMUSG00000025219		ensembl:ENSMUSG00000025219	ncbigene:14179		uniprot:D3Z207;uniprot:D3Z208;uniprot:Q3V279;uniprot:Q80ZL6;uniprot:P37237			
Fgf8	GeneProduct	ensembl:ENSMUSG00000025219		ensembl:ENSMUSG00000025219	ncbigene:14179		uniprot:D3Z207;uniprot:D3Z208;uniprot:Q3V279;uniprot:Q80ZL6;uniprot:P37237			
