Label	Type	ID	Database	
Camk2d	GeneProduct	ENSRNOG00000011589	Ensembl
Gnb3	GeneProduct	ENSRNOG00000015541	Ensembl
Cacna1a	GeneProduct	ENSRNOG00000052707	Ensembl
Kcnj3	GeneProduct	ENSRNOG00000005369	Ensembl
Rgs5	GeneProduct	ENSRNOG00000002730	Ensembl
Ywhab	GeneProduct	ENSRNOG00000010945	Ensembl
Gnb5	GeneProduct	ENSRNOG00000047799	Ensembl
Kcnj5	GeneProduct	ENSRNOG00000033796	Ensembl
ADP	Metabolite	58-64-0	CAS
YWHAZ	GeneProduct		
Ywhah	GeneProduct	ENSRNOG00000055471	Ensembl
Gja3	GeneProduct	ENSRNOG00000008847	Ensembl
Itpr1	GeneProduct	ENSRNOG00000007104	Ensembl
Atp2b2	GeneProduct	ENSRNOG00000030269	Ensembl
Gjb3	GeneProduct	ENSRNOG00000014372	Ensembl
Gjb4	GeneProduct	ENSRNOG00000026910	Ensembl
Sfn	GeneProduct	ENSRNOG00000033153	Ensembl
Prkd1	GeneProduct	ENSRNOG00000004165	Ensembl
Gng12	GeneProduct	ENSRNOG00000050231	Ensembl
Gnaq	GeneProduct	ENSRNOG00000014183	Ensembl
Gng11	GeneProduct	ENSRNOG00000047914	Ensembl
Prkcd	GeneProduct	ENSRNOG00000016346	Ensembl
Gng7	GeneProduct	ENSRNOG00000019857	Ensembl
Gjb6	GeneProduct	ENSRNOG00000022116	Ensembl
Gnai3	GeneProduct	ENSRNOG00000019465	Ensembl
Prkce	GeneProduct	ENSRNOG00000015603	Ensembl
Rgs18	GeneProduct	ENSRNOG00000003959	Ensembl
Rgs7	GeneProduct	ENSRNOG00000021984	Ensembl
K+	Metabolite	HMDB0000586	HMDB
Grk5	GeneProduct	ENSRNOG00000011439	Ensembl
Gng8	GeneProduct	ENSRNOG00000016701	Ensembl
Pkia	GeneProduct	ENSRNOG00000012095	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Ryr3	GeneProduct	ENSRNOG00000006645	Ensembl
Itpr3	GeneProduct	ENSRNOG00000052795	Ensembl
Adcy8	GeneProduct	ENSRNOG00000004890	Ensembl
Chrm1	GeneProduct	ENSRNOG00000018385	Ensembl
Rgs19	GeneProduct	ENSRNOG00000016547	Ensembl
Adra1b	GeneProduct	ENSRNOG00000060087	Ensembl
CALM3	GeneProduct		
Fkbp1a	GeneProduct	ENSRNOG00000008822	Ensembl
Gjb1	GeneProduct	ENSRNOG00000003746	Ensembl
Gja8	GeneProduct	ENSRNOG00000046703	Ensembl
Rgs17	GeneProduct	ENSRNOG00000018690	Ensembl
Casq1	GeneProduct	ENSRNOG00000006930	Ensembl
Adcy3	GeneProduct	ENSRNOG00000003999	Ensembl
Ywhae	GeneProduct	ENSRNOG00000005290	Ensembl
cAMP	Metabolite	6076	PubChem-compound
Anxa6	GeneProduct	ENSRNOG00000010668	Ensembl
Gna11	GeneProduct	ENSRNOG00000005446	Ensembl
Gng5	GeneProduct	ENSRNOG00000038205	Ensembl
Adcy9	GeneProduct	ENSRNOG00000049768	Ensembl
Rgs16	GeneProduct	ENSRNOG00000027024	Ensembl
Slc8a1	GeneProduct	ENSRNOG00000008479	Ensembl
Ywhaq	GeneProduct	ENSRNOG00000051650	Ensembl
Adcy7	GeneProduct	ENSRNOG00000014776	Ensembl
Gnaz	GeneProduct	ENSRNOG00000001313	Ensembl
Plcb3	GeneProduct	ENSRNOG00000021150	Ensembl
Adrb3	GeneProduct	ENSRNOG00000012674	Ensembl
Gjb5	GeneProduct	ENSRNOG00000059897	Ensembl
PIP2	Metabolite	HMDB0010032	HMDB
Calr	GeneProduct	ENSRNOG00000003029	Ensembl
RGS11	GeneProduct		
Casq1	GeneProduct	ENSRNOG00000006930	Ensembl
Gngt1	GeneProduct	ENSRNOG00000010546	Ensembl
Prkcz	GeneProduct	ENSRNOG00000015480	Ensembl
Prkar1a	GeneProduct	ENSRNOG00000049876	Ensembl
Gnb2	GeneProduct	ENSRNOG00000001409	Ensembl
Pkig	GeneProduct	ENSRNOG00000010235	Ensembl
Rgs4	GeneProduct	ENSRNOG00000002773	Ensembl
Prkch	GeneProduct	ENSRNOG00000004873	Ensembl
Prkar2b	GeneProduct	ENSRNOG00000009079	Ensembl
Prkcq	GeneProduct	ENSRNOG00000019057	Ensembl
Gng3	GeneProduct	ENSRNOG00000019570	Ensembl
Prkca	GeneProduct	ENSRNOG00000003491	Ensembl
Gjc2	GeneProduct	ENSRNOG00000038328	Ensembl
Gnb1	GeneProduct	ENSRNOG00000016638	Ensembl
Casq2	GeneProduct	ENSRNOG00000016243	Ensembl
Gnao1	GeneProduct	ENSRNOG00000019482	Ensembl
Slc8a3	GeneProduct	ENSRNOG00000029871	Ensembl
Pln	GeneProduct	ENSRNOG00000000413	Ensembl
Atp2a2	GeneProduct	ENSRNOG00000001285	Ensembl
K+	Metabolite	HMDB0000586	HMDB
Rgs2	GeneProduct	ENSRNOG00000003687	Ensembl
K+	Metabolite	HMDB0000586	HMDB
Arrb1	GeneProduct	ENSRNOG00000030404	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
GNAS	GeneProduct		
Ca2+	Metabolite	HMDB0000464	HMDB
ADP	Metabolite	HMDB0001341	HMDB
Ca2+	Metabolite	HMDB0000464	HMDB
Gjb2	GeneProduct	ENSRNOG00000008855	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Cacna1b	GeneProduct	ENSRNOG00000004560	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Gnai1	GeneProduct	ENSRNOG00000057096	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Chrm3	GeneProduct	ENSRNOG00000049410	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Calr	GeneProduct	ENSRNOG00000003029	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Rgs9	GeneProduct	ENSRNOG00000003800	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Chrm5	GeneProduct	ENSRNOG00000006397	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Prkch	GeneProduct	ENSRNOG00000004873	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
Camk2b	GeneProduct	ENSRNOG00000052080	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
Gja4	GeneProduct	ENSRNOG00000014357	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Gng4	GeneProduct	ENSRNOG00000047080	Ensembl
Pi	Metabolite	HMDB0001429	HMDB
Ywhag	GeneProduct	ENSRNOG00000001436	Ensembl
ADP	Metabolite	HMDB0001341	HMDB
Camk1	GeneProduct	ENSRNOG00000021781	Ensembl
Connexin	GeneProduct		
Cacnb3	GeneProduct	ENSRNOG00000054274	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Prkcg	GeneProduct	ENSRNOG00000054371	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Adcy6	GeneProduct	ENSRNOG00000054757	Ensembl
K+	Metabolite	HMDB0000586	HMDB
Grk4	GeneProduct	ENSRNOG00000011847	Ensembl
K+	Metabolite	HMDB0000586	HMDB
Prkar2a	GeneProduct	ENSRNOG00000020284	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Adrb2	GeneProduct	ENSRNOG00000019217	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Connexin	GeneProduct		
Na+	Metabolite	HMDB0000588	HMDB
ATP	Metabolite	1927-31-7	CAS
K+	Metabolite	HMDB0000586	HMDB
Rgs3	GeneProduct	ENSRNOG00000024501	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
Gjd2	GeneProduct	ENSRNOG00000008337	Ensembl
Grk6	GeneProduct	ENSRNOG00000014615	Ensembl
Epinephrine	Metabolite	HMDB0000068	HMDB
Atp1a4	GeneProduct	ENSRNOG00000032378	Ensembl
Atp1b1	GeneProduct	ENSRNOG00000002934	Ensembl
Fxyd2	GeneProduct	ENSRNOG00000016469	Ensembl
Atp1b2	GeneProduct	ENSRNOG00000011227	Ensembl
Atp1b3	GeneProduct	ENSRNOG00000011501	Ensembl
