Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
DAXX	GeneProduct	ensembl:ENSG00000204209	""	ensembl:ENSG00000204209	ncbigene:1616;ncbigene:113523636	hgnc.symbol:DAXX	uniprot:A2AB94;uniprot:Q4VX54;uniprot:B4E1C1;uniprot:A0A024RCS3;uniprot:A0A994J7Y1;uniprot:Q9UER7								
CHAF1B	GeneProduct	ensembl:ENSG00000159259	""	ensembl:ENSG00000159259	ncbigene:8208	hgnc.symbol:CHAF1B	uniprot:Q13112								
H2BC12	GeneProduct	ensembl:ENSG00000197903	""	ensembl:ENSG00000197903	ncbigene:85236	hgnc.symbol:H2BC12	uniprot:O60814;uniprot:A0A024RCL8								
ATRX	GeneProduct	ensembl:ENSG00000085224	""	ensembl:ENSG00000085224	ncbigene:546	hgnc.symbol:ATRX	uniprot:A0A096LNW1;uniprot:P46100;uniprot:A0A096LPG6;uniprot:A0A096LNL9;uniprot:A0A6Q8PHA4;uniprot:H0Y3T0;uniprot:A0A096LNL6;uniprot:A0A096LNL7;uniprot:A0A096LNN3;uniprot:A0A096LNR8;uniprot:A0A096LP59;uniprot:A0A087WWG0;uniprot:A4LAA3;uniprot:A0A096LNX6								
RBBP4	GeneProduct	ensembl:ENSG00000162521	""	ensembl:ENSG00000162521	ncbigene:5928	hgnc.symbol:RBBP4	uniprot:Q09028;uniprot:C9JPP3;uniprot:H0YDK2;uniprot:E9PIC4;uniprot:E9PND5;uniprot:E9PNS2;uniprot:E9PNS6;uniprot:H0YEU5;uniprot:H0YF10;uniprot:H0YCT5								
CHAF1A	GeneProduct	ensembl:ENSG00000167670	""	ensembl:ENSG00000167670	ncbigene:10036	hgnc.symbol:CHAF1A	uniprot:K7EPA1;uniprot:K7EME9;uniprot:Q13111;uniprot:K7EJF1;uniprot:K7ENC7								
HIRA	GeneProduct	ensembl:ENSG00000100084	""	ensembl:ENSG00000100084	ncbigene:7290	hgnc.symbol:HIRA	uniprot:H7C2A7;uniprot:P54198								
H4C1	GeneProduct	ensembl:ENSG00000278637	""	ensembl:ENSG00000278637	ncbigene:8359	hgnc.symbol:H4C1	uniprot:B2R4R0;uniprot:P62805								
H4C3	GeneProduct	ensembl:ENSG00000197061	""	ensembl:ENSG00000197061	ncbigene:8364	hgnc.symbol:H4C3	uniprot:B2R4R0;uniprot:P62805								
H4C9	GeneProduct	ensembl:ENSG00000276180	""	ensembl:ENSG00000276180	ncbigene:8294	hgnc.symbol:H4C9	uniprot:B2R4R0;uniprot:P62805								
H4C5	GeneProduct	ensembl:ENSG00000276966	""	ensembl:ENSG00000276966	ncbigene:8367	hgnc.symbol:H4C5	uniprot:B2R4R0;uniprot:P62805								
H4C11	GeneProduct	ensembl:ENSG00000197238	""	ensembl:ENSG00000197238	ncbigene:8363	hgnc.symbol:H4C11	uniprot:B2R4R0;uniprot:P62805								
H3	Protein	uniprot:B4E380	""												
H4	Protein		""												
H2A	Protein	uniprot:B2R5B3	""												
H2B	Protein	uniprot:B4DR52	""												
