Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
GTP	Metabolite	chebi:37565	"Activate RAB"					wikidata:Q27117191	chebi:37565	inchikey:XKMLYUALXHKNFT-UUOKFMHZSA-J	pubchem.compound:135398632;pubchem.compound:7058167	chemspider:5414499			
Ca²⁺	Metabolite	chebi:29108	""					wikidata:Q23905776	chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N	pubchem.compound:271	chemspider:266	hmdb:HMDB0000464	kegg.compound:C00076	
NSF	GeneProduct	ensembl:ENSG00000073969	""	ensembl:ENSG00000073969	ncbigene:4905	hgnc.symbol:NSF	uniprot:A0A994J855;uniprot:B4DH19;uniprot:A0A994J5X9;uniprot:A0A994J7T3;uniprot:A0A384MTI6;uniprot:P46459;uniprot:I3L4Q9;uniprot:A0A994J5C5;uniprot:A0A994J5K9;uniprot:I3L0N3;uniprot:A0A994J5X2;uniprot:A0A994J5Y2;uniprot:A0A994J5C9;uniprot:K7EQD6								
GDI1	GeneProduct	ensembl:ENSG00000203879	""	ensembl:ENSG00000203879	ncbigene:2664	hgnc.symbol:GDI1	uniprot:F8WE59;uniprot:P31150;uniprot:G5E9U5;uniprot:A0A0S2Z3X8;uniprot:F8WCU0								
STXBP1	GeneProduct	ensembl:ENSG00000136854	""	ensembl:ENSG00000136854	ncbigene:6812	hgnc.symbol:STXBP1	uniprot:A0A1B0GVQ5;uniprot:A0A1B0GVV9;uniprot:A0A0D9SFW6;uniprot:A0A1B0GUQ2;uniprot:A0A1B0GW76;uniprot:A0A0D9SG72;uniprot:A0A2R8Y5D4;uniprot:A0A994J7L2;uniprot:A0A1B0GTP9;uniprot:P61764;uniprot:A0A1B0GTD8;uniprot:A0A0D9SEH5;uniprot:A0A1B0GWF2;uniprot:A0A096LP33;uniprot:A0A0D9SEP9;uniprot:A0A0D9SFQ7;uniprot:A0A096LP52								
UNC13A	GeneProduct	ensembl:ENSG00000130477	""	ensembl:ENSG00000130477	ncbigene:23025	hgnc.symbol:UNC13A	uniprot:F8W0P6;uniprot:Q9UPW8;uniprot:F8VZH8;uniprot:F8W059								
SNAP25	GeneProduct	ensembl:ENSG00000132639	""	ensembl:ENSG00000132639	ncbigene:6616	hgnc.symbol:SNAP25	uniprot:P60880;uniprot:A0A0A0MSS0								
RIMS1	GeneProduct	ensembl:ENSG00000079841	""	ensembl:ENSG00000079841	ncbigene:22999	hgnc.symbol:RIMS1	uniprot:A0A8V8TKU9;uniprot:Q86UR5;uniprot:E5RGM0;uniprot:H0YBU6;uniprot:A0A0C4DFV1;uniprot:H0YBE7								
RAB3A	GeneProduct	ensembl:ENSG00000105649	""	ensembl:ENSG00000105649	ncbigene:5864	hgnc.symbol:RAB3A	uniprot:M0R257;uniprot:A0A024R7I7;uniprot:P20336;uniprot:S4R3Q3								
RAB3A	GeneProduct	ensembl:ENSG00000105649	"Most abundant isoform"	ensembl:ENSG00000105649	ncbigene:5864	hgnc.symbol:RAB3A	uniprot:M0R257;uniprot:A0A024R7I7;uniprot:P20336;uniprot:S4R3Q3								
CACNA1B	GeneProduct	ensembl:ENSG00000148408	""	ensembl:ENSG00000148408	ncbigene:774	hgnc.symbol:CACNA1B	uniprot:Q00975;uniprot:H0Y7I8;uniprot:B1AQK6;uniprot:B1AQK7								
SYT1	GeneProduct	ensembl:ENSG00000067715	""	ensembl:ENSG00000067715	ncbigene:6857	hgnc.symbol:SYT1	uniprot:A0A994J4M1;uniprot:A0A994J776;uniprot:C9JX50;uniprot:A0A994J784;uniprot:J3KQA0;uniprot:A0A994J4V4;uniprot:A0A994J7L5;uniprot:P21579;uniprot:F8VZY3;uniprot:F8W1U9;uniprot:A0A994J4M5;uniprot:F8VYH8;uniprot:F8VXH0;uniprot:A0A024RBE9;uniprot:A0A994J4V0;uniprot:A0A994J5A7								
SYP	GeneProduct	ensembl:ENSG00000102003	""	ensembl:ENSG00000102003	ncbigene:6855	hgnc.symbol:SYP	uniprot:F2Z3E1;uniprot:G5E9A2;uniprot:P08247;uniprot:H7C4W3								
STXBP5	GeneProduct	ensembl:ENSG00000164506	""	ensembl:ENSG00000164506	ncbigene:134957	hgnc.symbol:STXBP5	uniprot:Q3B794;uniprot:Q5T5C0;uniprot:H0Y332								
STX1B	GeneProduct	ensembl:ENSG00000099365	""	ensembl:ENSG00000099365	ncbigene:112755	hgnc.symbol:STX1B	uniprot:P61266								
CPLX1	GeneProduct	ensembl:ENSG00000168993	"Complexin 1 "	ensembl:ENSG00000168993	ncbigene:10815	hgnc.symbol:CPLX1	uniprot:D6RI11;uniprot:D6RAG3;uniprot:O14810								
STXBP6	GeneProduct	ensembl:ENSG00000168952	""	ensembl:ENSG00000168952	ncbigene:29091	hgnc.symbol:STXBP6	uniprot:Q8NFX7;uniprot:F8VZZ2								
VAMP2	GeneProduct	ensembl:ENSG00000220205	"VAMP1 is dominant in spinal cord, VAMP2 is more expressed in brain neurons."	ensembl:ENSG00000220205	ncbigene:6844	hgnc.symbol:VAMP2	uniprot:P63027;uniprot:K7ENK9;uniprot:J3QRU4;uniprot:F8WCA0								
RPH3A	GeneProduct	ensembl:ENSG00000089169	""	ensembl:ENSG00000089169	ncbigene:22895	hgnc.symbol:RPH3A	uniprot:Q9Y2J0;uniprot:F8VNP7;uniprot:F8W116;uniprot:F8W1K7;uniprot:F8VRJ1;uniprot:F8VTR7;uniprot:F8VV58;uniprot:F8VZS2;uniprot:F8W045;uniprot:F8VR41;uniprot:F8W131;uniprot:F8VP47;uniprot:F8VNU2;uniprot:F8VNW3;uniprot:F8VVK8;uniprot:F8W1A3								
NAPA	GeneProduct	ensembl:ENSG00000105402	""	ensembl:ENSG00000105402	ncbigene:8775	hgnc.symbol:NAPA	uniprot:M0QZN5;uniprot:M0R058;uniprot:M0R2M1;uniprot:M0QZM9;uniprot:M0R213;uniprot:M0R027;uniprot:M0R0I4;uniprot:M0R0Y2;uniprot:A0A024R0R9;uniprot:M0R031;uniprot:P54920								
CACNA1A	GeneProduct	ensembl:ENSG00000141837	""	ensembl:ENSG00000141837	ncbigene:773	hgnc.symbol:CACNA1A	uniprot:A0A1B0GUP3;uniprot:K7EIF8;uniprot:A0A1B0GUS3;uniprot:K7EKF7;uniprot:A0A1B0GTI4;uniprot:A0A1B0GUM7;uniprot:A0A384DVW2;uniprot:A0A1C7CYY9;uniprot:A0A1B0GTN7;uniprot:A0A1B0GVD8;uniprot:A0A1B0GUE5;uniprot:K7EQ95;uniprot:A0A1B0GTG6;uniprot:A0A590UJK2;uniprot:A0A1B0GU74;uniprot:I3L2V5;uniprot:O00555;uniprot:A0A087WW63;uniprot:A0A1B0GTW2;uniprot:A0A1B0GVX1;uniprot:B5TYJ1;uniprot:A0A1B0GU81;uniprot:I3L391								
