Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
igf1	GeneProduct	ncbigene:114433		ensembl:ENSDARG00000094132	ncbigene:114433		uniprot:Q90VV9			
ptgisl	GeneProduct	ncbigene:559148		ensembl:ENSDARG00000060094	ncbigene:559148		uniprot:F1RE08			
ppardb	GeneProduct	ncbigene:30754		ensembl:ENSDARG00000009473	ncbigene:30754		uniprot:A9C4A3;uniprot:A9C4A4;uniprot:A9C4A5			
creb1	GeneProduct	ncbigene:573207		ensembl:ENSDARG00000053586	ncbigene:573207		uniprot:Q803K8			
GH1	GeneProduct	ncbigene:407639		ensembl:ENSDARG00000038185	ncbigene:407639		uniprot:Q1JQ34			
ID3	GeneProduct	ncbigene:246093		ensembl:ENSDARG00000054823	ncbigene:246093		uniprot:Q8QFX4			
wnt10b	GeneProduct	ncbigene:30308		ensembl:ENSDARG00000040925	ncbigene:30308		uniprot:B3DG58			
nr3c1	GeneProduct	ncbigene:553740		ensembl:ENSDARG00000025032	ncbigene:553740		uniprot:Q1XHK0;uniprot:Q501U9;uniprot:F6PEW1			
cebpb	GeneProduct	ncbigene:140814		ensembl:ENSDARG00000042725	ncbigene:140814		uniprot:Q8UVZ0			
cyp26a1	GeneProduct	ncbigene:30381		ensembl:ENSDARG00000033999	ncbigene:30381		uniprot:Q7SXV4;uniprot:R4GEH0			
cyp26c1	GeneProduct	ncbigene:554036		ensembl:ENSDARG00000056029	ncbigene:554036		uniprot:A1L1M2			
rxraa	GeneProduct	ncbigene:555578		ensembl:ENSDARG00000057737	ncbigene:555578		uniprot:E9QHW7;uniprot:F1Q4V9			
nr1h3	GeneProduct	ncbigene:548341		ensembl:ENSDARG00000098439	ncbigene:548341		uniprot:Q56A56;uniprot:A1L1Z8;uniprot:A0A0R4IVP0			
LPL	GeneProduct	ncbigene:30354		ensembl:ENSDARG00000087697	ncbigene:30354		uniprot:F1QHK8			
srebf1	GeneProduct	ncbigene:793274		ensembl:ENSDARG00000067607	ncbigene:793274		uniprot:F1RDU4			
fas	GeneProduct	ncbigene:768248		ensembl:ENSDARG00000043586	ncbigene:768248		uniprot:F1QG24			
rbl1	GeneProduct	ncbigene:795522		ensembl:ENSDARG00000008141	ncbigene:795522		uniprot:F8W2I3;uniprot:F1QY31			
GATA3	GeneProduct	ncbigene:30458		ensembl:ENSDARG00000016526	ncbigene:30458		uniprot:B3DGG5;uniprot:Q91428			
gata2a	GeneProduct	ncbigene:30480		ensembl:ENSDARG00000059327	ncbigene:30480		uniprot:A0A0R4IKY6;uniprot:A0A2R9YJP8;uniprot:Q7T3G1			
pparg	GeneProduct	ncbigene:557037		ensembl:ENSDARG00000031848	ncbigene:557037		uniprot:A0A140LGM0;uniprot:A0A140LGV8			
