Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
L-DOPA	Metabolite	hmdb:HMDB0000609	""						chebi:49168	inchikey:WTDRDQBEARUVNC-UHFFFAOYSA-N		chemspider:813	hmdb:HMDB0000609		
Dopamine	Metabolite	hmdb:HMDB0000073	""						chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N	pubchem.compound:681	chemspider:661	hmdb:HMDB0000073	kegg.compound:C03758	
Adrenaline	Metabolite	hmdb:HMDB0000068	""						chebi:28918	inchikey:UCTWMZQNUQWSLP-VIFPVBQESA-N	pubchem.compound:5816	chemspider:5611	hmdb:HMDB0000068	kegg.compound:C00788	
4a-hydroxy-tetrahydrobiopterin	Metabolite	pubchem.compound:23724532	""					wikidata:Q35491706		inchikey:KJKIEFUPAPPGBC-SUEYYJLCSA-N	pubchem.compound:23724532;pubchem.compound:136825606				
Phenylalanine	Metabolite	hmdb:HMDB0000159	""						chebi:17295	inchikey:COLNVLDHVKWLRT-QMMMGPOBSA-N	pubchem.compound:6140	chemspider:5910	hmdb:HMDB0000159	kegg.compound:C00079	
Ascorbate	Metabolite	hmdb:HMDB0000044	""						chebi:29073	inchikey:CIWBSHSKHKDKBQ-JLAZNSOCSA-N		chemspider:10189562	hmdb:HMDB0000044	kegg.compound:C01041	
Noradrenaline	Metabolite	hmdb:HMDB0000216	""						chebi:18357	inchikey:SFLSHLFXELFNJZ-QMMMGPOBSA-N	pubchem.compound:439260	chemspider:388394	hmdb:HMDB0000216	kegg.compound:C00547	
L-tyrosine	Metabolite	hmdb:HMDB0000158	""						chebi:17895	inchikey:OUYCCCASQSFEME-QMMMGPOBSA-N	pubchem.compound:6057	chemspider:5833	hmdb:HMDB0000158	kegg.compound:C00082	
AdoHcy	Metabolite	hmdb:HMDB0000939	""						chebi:16680	inchikey:ZJUKTBDSGOFHSH-WFMPWKQPSA-N	pubchem.compound:439155	chemspider:388301	hmdb:HMDB0000939	kegg.compound:C00021	
AdoMet	Metabolite	pubchem.compound:90473	""					wikidata:Q27274212		inchikey:DYFPQIYEZQULMZ-XKGORWRGSA-N	pubchem.compound:10252391;pubchem.compound:90473	chemspider:81685			
tetrahydrobiopterin	Metabolite	hmdb:HMDB0000027	""						chebi:59560	inchikey:FNKQXYHWGSIFBK-RPDRRWSUSA-N	pubchem.compound:44257	chemspider:40270	hmdb:HMDB0000027	kegg.compound:C00272	
Dehydroascorbate	Metabolite	hmdb:HMDB0001264	""						chebi:27956	inchikey:SBJKKFFYIZUCET-JLAZNSOCSA-N	pubchem.compound:440667	chemspider:389547	hmdb:HMDB0001264	kegg.compound:C05422	
Dbh	GeneProduct	ncbigene:25699	""	ensembl:ENSRNOG00000006641	ncbigene:25699		uniprot:G3V9S4								
Pah	GeneProduct	ncbigene:24616	""	ensembl:ENSRNOG00000004302	ncbigene:24616		uniprot:Q6AYW2								
Th	GeneProduct	ncbigene:25085	""	ensembl:ENSRNOG00000020410	ncbigene:25085		uniprot:P04177								
Ddc	GeneProduct	ncbigene:24311	""	ensembl:ENSRNOG00000004327	ncbigene:24311		uniprot:D3ZMA5;uniprot:P14173								
Pnmt	GeneProduct	ncbigene:24661	""	ensembl:ENSRNOG00000046057	ncbigene:24661		uniprot:M0RCR5								
