Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
beta-amyloid	Metabolite	chebi:64645						wikidata:Q417667	chebi:64645;chebi:64645	
dopamine	Metabolite	chebi:18243						wikidata:Q170304	chebi:18243;chebi:18243	inchikey:VYFYYTLLBUKUHU-UHFFFAOYSA-N
DOPAL	Metabolite	chebi:27978						wikidata:Q4634065	chebi:27978;chebi:27978	inchikey:IADQVXRMSNIUEL-UHFFFAOYSA-N
LGMN	GeneProduct	ensembl:ENSG00000100600		ensembl:ENSG00000100600	ncbigene:5641	hgnc.symbol:LGMN	uniprot:Q99538;uniprot:G3V3Z4;uniprot:G3V263;uniprot:Q53XC6;uniprot:G3V2T4;uniprot:G3V4E4;uniprot:G3V2E9;uniprot:G3V5B2;uniprot:H0YJN9;uniprot:G3V4P5			
BACE1	GeneProduct	uniprot:P56817		ensembl:ENSG00000186318	ncbigene:23621	hgnc.symbol:BACE1	uniprot:U3KPS1;uniprot:B7Z3Z4;uniprot:A0A7P0T924;uniprot:P56817;uniprot:Q76KP0;uniprot:B7Z3K2;uniprot:E9PJG7;uniprot:A0A024R3D5;uniprot:A0A024R3D7;uniprot:A0A024R3E8;uniprot:A0A024R3F9;uniprot:A0A7P0TAB4			
AKT 2	Protein	uniprot:P31751		ensembl:ENSG00000105221	ncbigene:208	hgnc.symbol:AKT2	uniprot:M0QZK3;uniprot:J3QKW1;uniprot:A0A5F9ZHJ8;uniprot:E7EVP8;uniprot:J3KRI8;uniprot:C9JIJ1;uniprot:J3QLS6;uniprot:A8MX96;uniprot:C9JIF6;uniprot:A0A0A0MRF1;uniprot:J3QL45;uniprot:M0R0P9;uniprot:C9J258;uniprot:M0QZW8;uniprot:J3KTC6;uniprot:A0A1B0GXA2;uniprot:M0R275;uniprot:C9JC83;uniprot:J3KSY8;uniprot:J3KT31;uniprot:P31751;uniprot:C9JHS6;uniprot:J3KTP4;uniprot:M0R283			
Prolegumain	Protein	uniprot:Q99538	Precursor of δ-secretase</br>Activation by self-cleavage	ensembl:ENSG00000100600	ncbigene:5641	hgnc.symbol:LGMN	uniprot:Q99538;uniprot:G3V3Z4;uniprot:G3V263;uniprot:Q53XC6;uniprot:G3V2T4;uniprot:G3V4E4;uniprot:G3V2E9;uniprot:G3V5B2;uniprot:H0YJN9;uniprot:G3V4P5			
Microtubule-associated protein tau	Protein	uniprot:P10636		ensembl:ENSG00000186868	ncbigene:4137	hgnc.symbol:MAPT	uniprot:A0A7I2PLE3;uniprot:A0A7P0T936;uniprot:I3L2Z2;uniprot:A0A024R9Y0;uniprot:A0A024R9Y1;uniprot:P10636;uniprot:A0A7I2PJZ2;uniprot:A0A024RA17;uniprot:A0A024RA19			
δ-secretase	Protein	uniprot:Q99538	Phosphorylated	ensembl:ENSG00000100600	ncbigene:5641	hgnc.symbol:LGMN	uniprot:Q99538;uniprot:G3V3Z4;uniprot:G3V263;uniprot:Q53XC6;uniprot:G3V2T4;uniprot:G3V4E4;uniprot:G3V2E9;uniprot:G3V5B2;uniprot:H0YJN9;uniprot:G3V4P5			
APP	Protein	uniprot:P05067		ensembl:ENSG00000142192	ncbigene:351	hgnc.symbol:APP	uniprot:A0A140VJC8;uniprot:H7C2L2;uniprot:H7C0V9;uniprot:P05067;uniprot:A0A0A0MRG2;uniprot:E9PG40			
PP2A	Protein	uniprot:P62714	Activated	ensembl:ENSG00000104695	ncbigene:5516	hgnc.symbol:PPP2CB	uniprot:E5RHC1;uniprot:E5RJX4;uniprot:H0YBN9;uniprot:A0A140VJS0;uniprot:P62714;uniprot:E5RFI3;uniprot:H0YC23			
