Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Leupeptin	Metabolite	chebi:6426						wikidata:Q11350119	chebi:6426;chebi:6426	inchikey:GDBQQVLCIARPGH-ULQDDVLXSA-N
Chloroquine	Metabolite	chebi:3638						wikidata:Q422438	chebi:3638;chebi:3638	inchikey:WHTVZRBIWZFKQO-UHFFFAOYSA-N
Lactacystin	Metabolite	chebi:52722						wikidata:Q6468907	chebi:52722;chebi:52722	inchikey:DAQAKHDKYAWHCG-RWTHQLGUSA-N
NH4Cl	Metabolite	chebi:31206						wikidata:Q188543	chebi:31206;chebi:31206	inchikey:NLXLAEXVIDQMFP-UHFFFAOYSA-N
MG132	Metabolite	pubchem.compound:462382						wikidata:Q3272916	chebi:75142;chebi:75142	inchikey:TZYWCYJVHRLUCT-VABKMULXSA-N
Fibrinogen	Metabolite	wikidata:Q381899	Fibrinogen is a so-called Acute Phase Reactant, a class of proteins whose plasma concentrations increase or decrease at least 25 percent during inflammation.							
Fibrinogen	Metabolite	wikidata:Q381899								
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin degradation products (FDPs)	Metabolite	wikidata:Q2162109								
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
Fibrin	Metabolite	wikidata:Q27205						wikidata:Q27205		
D-Dimer	Metabolite	wikidata:Q198526								
Leupeptin	Metabolite	chebi:6426						wikidata:Q11350119	chebi:6426;chebi:6426	inchikey:GDBQQVLCIARPGH-ULQDDVLXSA-N
MG132	Metabolite	pubchem.compound:462382						wikidata:Q3272916	chebi:75142;chebi:75142	inchikey:TZYWCYJVHRLUCT-VABKMULXSA-N
MG132	Metabolite	pubchem.compound:462382						wikidata:Q3272916	chebi:75142;chebi:75142	inchikey:TZYWCYJVHRLUCT-VABKMULXSA-N
FGA	GeneProduct	ncbigene:2243		ensembl:ENSG00000171560	ncbigene:2243	hgnc.symbol:FGA	uniprot:P02671			
FGB	GeneProduct	ncbigene:2244		ensembl:ENSG00000171564	ncbigene:2244	hgnc.symbol:FGB	uniprot:V9HVY1;uniprot:P02675;uniprot:F8W6P4;uniprot:D6REL8			
FGG	GeneProduct	ncbigene:2266		ensembl:ENSG00000171557	ncbigene:2266	hgnc.symbol:FGG	uniprot:C9JC84;uniprot:P02679;uniprot:A0A140VJJ6;uniprot:C9JEU5;uniprot:C9JU00;uniprot:C9JPQ9			
FGG	GeneProduct	ncbigene:2266		ensembl:ENSG00000171557	ncbigene:2266	hgnc.symbol:FGG	uniprot:C9JC84;uniprot:P02679;uniprot:A0A140VJJ6;uniprot:C9JEU5;uniprot:C9JU00;uniprot:C9JPQ9			
FGA	GeneProduct	ncbigene:2243		ensembl:ENSG00000171560	ncbigene:2243	hgnc.symbol:FGA	uniprot:P02671			
FGB	GeneProduct	ncbigene:2244		ensembl:ENSG00000171564	ncbigene:2244	hgnc.symbol:FGB	uniprot:V9HVY1;uniprot:P02675;uniprot:F8W6P4;uniprot:D6REL8			
