Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
AgaP_AGAP010958	GeneProduct	ncbigene:1271006		ensembl:AGAP029726	ncbigene:1271006		uniprot:Q7PFI3			
AgaP_AGAP009558	GeneProduct	ncbigene:1271351		ensembl:AGAP009558	ncbigene:1271351		uniprot:Q7QG89			
AgaP_AGAP011678	GeneProduct	ncbigene:1280962		ensembl:AGAP011678	ncbigene:1280962		uniprot:Q7PZ11			
AgaP_AGAP004254	GeneProduct	ncbigene:1274098								
AgaP_AGAP010493	GeneProduct	ncbigene:1275232								
AgaP_AGAP003094	GeneProduct	ncbigene:1273770		ensembl:AGAP003094	ncbigene:1273770		uniprot:Q7QBM3			
AgaP_AGAP006573	GeneProduct	ncbigene:1277157		ensembl:AGAP006573	ncbigene:1277157		uniprot:Q7Q595			
AgaP_AGAP003135	GeneProduct	ncbigene:1273807		ensembl:AGAP003135	ncbigene:1273807		uniprot:Q7QBK4			
AgaP_AGAP008045	GeneProduct	ncbigene:1277907		ensembl:AGAP008045	ncbigene:1277907		uniprot:Q7Q3U1			
AgaP_AGAP006355	GeneProduct	ncbigene:1276961		ensembl:AGAP006355	ncbigene:1276961		uniprot:Q5TR07			
AgaP_AGAP004370	GeneProduct	ncbigene:1274516		ensembl:AGAP004370	ncbigene:1274516		uniprot:Q7QA87			
AgaP_AGAP007002	GeneProduct	ncbigene:1270098		ensembl:AGAP007002	ncbigene:1270098		uniprot:Q7QIP9			
AgaP_AGAP005382	GeneProduct	ncbigene:1276084		ensembl:AGAP005382	ncbigene:1276084		uniprot:Q7Q7C7			
AgaP_AGAP002646	GeneProduct	ncbigene:1273315		ensembl:AGAP002646	ncbigene:1273315		uniprot:Q7QCI5			
AgaP_AGAP011110	GeneProduct	ncbigene:1270814		ensembl:AGAP011110	ncbigene:1270814		uniprot:Q7QHB1			
AgaP_AGAP010559	GeneProduct	ncbigene:1275295		ensembl:AGAP010559	ncbigene:1275295		uniprot:Q7PPS5			
AgaP_AGAP010984	GeneProduct	ncbigene:1270972		ensembl:AGAP010984	ncbigene:1270972		uniprot:Q7QH12			
AgaP_AGAP012169	GeneProduct	ncbigene:1280516								
AgaP_AGAP002988	GeneProduct	ncbigene:1272969		ensembl:AGAP002988	ncbigene:1272969		uniprot:Q7QD77			
AgaP_AGAP009539	GeneProduct	ncbigene:1271371								
AgaP_AGAP008151	GeneProduct	ncbigene:1277811								
AgaP_AGAP007810	GeneProduct	ncbigene:1278148								
AgaP_AGAP005873	GeneProduct	ncbigene:1276540		ensembl:AGAP005873	ncbigene:1276540		uniprot:Q7Q6F5			
AgaP_AGAP010321	GeneProduct	ncbigene:1278625		ensembl:AGAP010321	ncbigene:1278625		uniprot:Q7Q2H6			
AgaP_AGAP010064	GeneProduct	ncbigene:1279496		ensembl:AGAP010064	ncbigene:1279496		uniprot:Q7PJW8			
AgaP_AGAP004480	GeneProduct	ncbigene:3291022		ensembl:AGAP004480	ncbigene:3291022		uniprot:Q5TSX9			
AgaP_AGAP005922	GeneProduct	ncbigene:1276589		ensembl:AGAP005922	ncbigene:1276589		uniprot:Q7Q6C6			
AgaP_AGAP012122	GeneProduct	ncbigene:1280555		ensembl:AGAP012122	ncbigene:1280555		uniprot:Q7PZW7			
AgaP_AGAP008393	GeneProduct	ncbigene:1277585								
AgaP_AGAP002121	GeneProduct	ncbigene:1281372		ensembl:AGAP002121	ncbigene:1281372		uniprot:Q7PYV3			
AgaP_AGAP012397	GeneProduct	ncbigene:1280317		ensembl:AGAP012397	ncbigene:1280317		uniprot:Q7Q0D5			
AgaP_AGAP009209	GeneProduct	ncbigene:1280168		ensembl:AGAP009209	ncbigene:1280168		uniprot:C6K0E5;uniprot:C6K0F4;uniprot:C6K0E7;uniprot:Q7PVQ9			
AgaP_AGAP003648	GeneProduct	ncbigene:1274316		ensembl:AGAP003648	ncbigene:1274316		uniprot:Q7QAK7			
AgaP_AGAP008417	GeneProduct	ncbigene:1277560		ensembl:AGAP008417	ncbigene:1277560		uniprot:Q7Q4I7			
AgaP_AGAP008991	GeneProduct	ncbigene:1279954		ensembl:AGAP008991	ncbigene:1279954		uniprot:Q7PWE7			
AgaP_AGAP008522	GeneProduct	ncbigene:1277449								
AgaP_AGAP001792	GeneProduct	ncbigene:1281323		ensembl:AGAP001792	ncbigene:1281323		uniprot:Q7PY83			
