Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Lanosterol	Metabolite	chebi:16521	""					wikidata:Q414996	chebi:16521	inchikey:CAHGCLMLTWQZNJ-BQNIITSRSA-N	pubchem.compound:246983	chemspider:216175	hmdb:HMDB0001251	kegg.compound:C01724	lipidmaps:LMST01010017
HMG-CoA	Metabolite	chebi:15467	""					wikidata:Q307532	chebi:15467	inchikey:CABVTRNMFUVUDM-VRHQGPGLSA-N	pubchem.compound:445127	chemspider:392859	hmdb:HMDB0001375	kegg.compound:C00356	lipidmaps:LMFA07050116
(R)-5-Phosphomevalonate	Metabolite	chebi:17436	""					wikidata:Q27464491	chebi:17436	inchikey:OKZYCXHTTZZYSK-ZCFIWIBFSA-N	pubchem.compound:439400	chemspider:388517	hmdb:HMDB0001343	kegg.compound:C01107	lipidmaps:LMFA01050415
Acetyl-CoA	Metabolite	cas:72-89-9	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
Squalene	Metabolite	chebi:15440	""					wikidata:Q407560	chebi:15440	inchikey:YYGNTYWPHWGJRM-AAJYLUCBSA-N	pubchem.compound:638072	chemspider:553635	hmdb:HMDB0000256	kegg.compound:C00751	lipidmaps:LMPR0106010002
Lathosterol	Metabolite	cas:80-99-9	""					wikidata:Q3218465	chebi:17168	inchikey:IZVFFXVYBHFIHY-SKCNUYALSA-N	pubchem.compound:65728	chemspider:59151	hmdb:HMDB0001170	kegg.compound:C01189	lipidmaps:LMST01010089
Cholesterol	Metabolite	cas:57-88-5	""					wikidata:Q43656	chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N	pubchem.compound:5997	chemspider:5775	hmdb:HMDB0000067	kegg.compound:C00187	lipidmaps:LMST01010001
ERG9	GeneProduct	ncbigene:856597	""	ensembl:YHR190W	ncbigene:856597		uniprot:P29704								
ERG7	GeneProduct	ncbigene:856470	""	ensembl:YHR072W	ncbigene:856470		uniprot:P38604								
ERG12	GeneProduct	ncbigene:855248	""	ensembl:YMR208W	ncbigene:855248		uniprot:P07277								
ERG3	GeneProduct	ncbigene:850745	""	ensembl:YLR056W	ncbigene:850745		uniprot:P32353								
HMG1	GeneProduct	ncbigene:854900	""	ensembl:YML075C	ncbigene:854900		uniprot:P12683								
IDI1	GeneProduct	ncbigene:855986	""	ensembl:YPL117C	ncbigene:855986		uniprot:P15496								
ERG26	GeneProduct	ncbigene:852883	"NAD(P) dependent steroid dehydrogenase-like"	ensembl:YGL001C	ncbigene:852883		uniprot:P53199								
MVD1	GeneProduct	ncbigene:855779	""	ensembl:YNR043W	ncbigene:855779		uniprot:P32377								
ERG11	GeneProduct	ncbigene:856398	""	ensembl:YHR007C	ncbigene:856398		uniprot:P10614								
ERG25	GeneProduct	ncbigene:852951	""	ensembl:YGR060W	ncbigene:852951		uniprot:P53045								
ERG1	GeneProduct	ncbigene:853086	""	ensembl:YGR175C	ncbigene:853086		uniprot:P32476								
ERG20	GeneProduct	ncbigene:853272	""	ensembl:YJL167W	ncbigene:853272		uniprot:P08524								
ERG13	GeneProduct	ncbigene:854913	""	ensembl:YML126C	ncbigene:854913		uniprot:P54839								
