Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
8-Hydroxy-delta-9-THC	Metabolite	hmdb:HMDB0060910								inchikey:INKUWBOHCFHXTJ-UHFFFAOYSA-N
8,11-dihydroxy-delta-9-THC	Metabolite	wikidata:Q55971997						wikidata:Q55971997		inchikey:XTDYIISRNODHHT-UHFFFAOYSA-N
11-oxo-THC	Metabolite	pubchem.compound:124158						wikidata:Q50318234		inchikey:BGIBNWZALWRTHR-IAGOWNOFSA-N
11-nor-9-carboxy-THC	Metabolite	pubchem.compound:107885						wikidata:Q4547226		inchikey:YOVRGSHRZRJTLZ-UHFFFAOYSA-N
11-hydroxy-THC	Metabolite	pubchem.compound:37482						wikidata:Q63396108		inchikey:YCBKSSAWEUDACY-UHFFFAOYSA-N
THC	Metabolite	pubchem.compound:16078	delta9-tetrahydrocannabinol					wikidata:Q190067	chebi:66964;chebi:66964	inchikey:CYQFCXCEBYINGO-IAGOWNOFSA-N
P450 3A	Protein	uniprot:P08684		ensembl:ENSG00000160868	ncbigene:1576	hgnc.symbol:CYP3A4	uniprot:Q6GRK0;uniprot:E7EVM8;uniprot:A0A494C0W7;uniprot:C9JBD2;uniprot:A0A499FJM4;uniprot:P08684			
ADH	Protein	eccode:1.1.1.1	 alcohol dehydrogenase							
CYP2C9	Protein	ensembl:ENSG00000138109		ensembl:ENSG00000138109	ncbigene:1559	hgnc.symbol:CYP2C9	uniprot:S5RV20;uniprot:P11712;uniprot:A0A2R8YF67			
P450 2C9	Protein	uniprot:P11712		ensembl:ENSG00000138109	ncbigene:1559	hgnc.symbol:CYP2C9	uniprot:S5RV20;uniprot:P11712;uniprot:A0A2R8YF67			
