Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Srebf1	GeneProduct	ensembl:ENSMUSG00000020538		ensembl:ENSMUSG00000020538	ncbigene:20787		uniprot:A0A0A0MQK3;uniprot:Q9WTN3;uniprot:F6XZS9			
Ppargc1a	GeneProduct	ensembl:ENSMUSG00000029167		ensembl:ENSMUSG00000029167	ncbigene:19017		uniprot:D3YZS8;uniprot:Q3LIG2;uniprot:O70343;uniprot:A0A0G2JGG3			
Sirt6	GeneProduct	ensembl:ENSMUSG00000034748		ensembl:ENSMUSG00000034748	ncbigene:50721		uniprot:Q3UKP1;uniprot:D3YY89;uniprot:P59941			
Hmgcr	GeneProduct	ensembl:ENSMUSG00000021670		ensembl:ENSMUSG00000021670	ncbigene:15357		uniprot:E9PVG9;uniprot:E9Q149;uniprot:Q01237;uniprot:E9PY17;uniprot:E9Q5H3;uniprot:F7CA39;uniprot:F2Z470;uniprot:F6X166			
Sirt1	GeneProduct	ensembl:ENSMUSG00000020063		ensembl:ENSMUSG00000020063	ncbigene:93759		uniprot:Q3UNI1;uniprot:F6YAQ3;uniprot:Q53Z05;uniprot:Q923E4			
Mtor	GeneProduct	ensembl:ENSMUSG00000028991		ensembl:ENSMUSG00000028991	ncbigene:56717		uniprot:Q9JLN9			
Nr1h3	GeneProduct	ensembl:ENSMUSG00000002108		ensembl:ENSMUSG00000002108	ncbigene:22259		uniprot:A2AGR4;uniprot:Q9Z0Y9;uniprot:Q91X41			
Ppara	GeneProduct	ensembl:ENSMUSG00000022383		ensembl:ENSMUSG00000022383	ncbigene:19013		uniprot:Q542P9;uniprot:P23204			
Mir33	GeneProduct	ensembl:ENSMUSG00000065465		ensembl:ENSMUSG00000065465	ncbigene:723897					
Med15	GeneProduct	ensembl:ENSMUSG00000012114		ensembl:ENSMUSG00000012114	ncbigene:94112		uniprot:A0A338P7G2;uniprot:A0A338P6U0;uniprot:Q3TE00;uniprot:A0A338P6A9;uniprot:Q924H2;uniprot:A0A338P6V8;uniprot:A0A338P7C4;uniprot:E9Q7C1;uniprot:A0A338P730			
Srebf2	GeneProduct	ensembl:ENSMUSG00000022463		ensembl:ENSMUSG00000022463	ncbigene:20788		uniprot:Q3U1N2;uniprot:A0A2R8VHQ9;uniprot:A0A2R8VH82			
Hmgcs1	GeneProduct	ensembl:ENSMUSG00000079301								
Ldlr	GeneProduct	ensembl:ENSMUSG00000032193		ensembl:ENSMUSG00000032193	ncbigene:16835		uniprot:A0A1L1SRE8;uniprot:P35951			
