Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Maoa	GeneProduct	ncbigene:29253								
Nfix	GeneProduct	ncbigene:81524		ensembl:ENSRNOG00000002983	ncbigene:81524		uniprot:F2Z3R4;uniprot:A0A0G2K1B6			
Nfkb1	GeneProduct	ncbigene:81736		ensembl:ENSRNOG00000023258	ncbigene:81736		uniprot:F1LQH2			
Sp1	GeneProduct	ncbigene:24790								
Hmox1	GeneProduct	ncbigene:24451		ensembl:ENSRNOG00000014117	ncbigene:24451		uniprot:P06762			
Gpx1	GeneProduct	ncbigene:24404								
Gpx3	GeneProduct	ncbigene:64317		ensembl:ENSRNOG00000052564	ncbigene:64317					
Nqo1	GeneProduct	ncbigene:24314		ensembl:ENSRNOG00000012772	ncbigene:24314		uniprot:P05982			
Ugt1a6	GeneProduct	ncbigene:113992								
Cat	GeneProduct	ncbigene:24248		ensembl:ENSRNOG00000008364	ncbigene:24248		uniprot:P04762			
Txn2	GeneProduct	ncbigene:79462		ensembl:ENSRNOG00000005614	ncbigene:79462		uniprot:P97615			
Txnrd1	GeneProduct	ncbigene:58819								
Txnrd2	GeneProduct	ncbigene:50551		ensembl:ENSRNOG00000001890	ncbigene:50551		uniprot:Q9Z0J5;uniprot:F1M6X5			
Gclc	GeneProduct	ncbigene:25283								
Gsr	GeneProduct	ncbigene:116686		ensembl:ENSRNOG00000014915	ncbigene:116686		uniprot:F1LRE1;uniprot:A0A0G2JU71			
GSTT2	GeneProduct	ncbigene:29487		ensembl:ENSRNOG00000052415	ncbigene:29487		uniprot:P30713			
Mgst1	GeneProduct	ncbigene:171341		ensembl:ENSRNOG00000007743	ncbigene:171341		uniprot:P08011;uniprot:B6DYQ4			
Cyp1a1	GeneProduct	ncbigene:24296		ensembl:ENSRNOG00000019500	ncbigene:24296		uniprot:P00185			
Cyba	GeneProduct	ncbigene:79129	Probe set ID: u18729	ensembl:ENSRNOG00000013014	ncbigene:79129		uniprot:Q62737			
Fos	GeneProduct	ncbigene:314322		ensembl:ENSRNOG00000008015	ncbigene:314322		uniprot:P12841			
Junb	GeneProduct	ncbigene:24517		ensembl:ENSRNOG00000067725	ncbigene:24517					
Sod2	GeneProduct	ncbigene:24787		ensembl:ENSRNOG00000019048	ncbigene:24787		uniprot:P07895			
Sod1	GeneProduct	ncbigene:24786		ensembl:ENSRNOG00000002115	ncbigene:24786		uniprot:P07632			
Sod3	GeneProduct	ncbigene:25352		ensembl:ENSRNOG00000003869	ncbigene:25352		uniprot:Q08420			
Mapk14	GeneProduct	ncbigene:81649		ensembl:ENSRNOG00000000513	ncbigene:81649		uniprot:G3V617;uniprot:Q56A33			
Mapk10	GeneProduct	ncbigene:25272		ensembl:ENSRNOG00000002079	ncbigene:25272		uniprot:P49187;uniprot:A0A0U1RRS7;uniprot:A0A0U1RVI2;uniprot:A0A0U1RRU3			
Xdh	GeneProduct	ncbigene:497811		ensembl:ENSRNOG00000007081	ncbigene:497811		uniprot:F1LQS6			
