Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
BCR	GeneProduct	ensembl:ENSG00000186716	""	ensembl:ENSG00000186716	ncbigene:613	hgnc.symbol:BCR	uniprot:P11274;uniprot:H0Y554								
SYK	GeneProduct	ensembl:ENSG00000165025	""	ensembl:ENSG00000165025	ncbigene:6850	hgnc.symbol:SYK	uniprot:P43405;uniprot:A0A024R273;uniprot:A0A024R244								
LYN	GeneProduct	ensembl:ENSG00000254087	""	ensembl:ENSG00000254087	ncbigene:4067	hgnc.symbol:LYN	uniprot:P07948;uniprot:E5RJ37								
MEF2C	GeneProduct	ensembl:ENSG00000081189	""	ensembl:ENSG00000081189	ncbigene:4208	hgnc.symbol:MEF2C	uniprot:D6RCM6;uniprot:D6RG14;uniprot:A0A0D9SET2;uniprot:A0A1B0GV32;uniprot:Q06413;uniprot:A0A1B0GVI4;uniprot:D6R942;uniprot:A0A024RAL6;uniprot:A0A024RAL7;uniprot:D6RB91;uniprot:D6RJG6;uniprot:A0A0D9SGI5;uniprot:D6RC63;uniprot:D6RJA7;uniprot:A0A0D9SGF3;uniprot:A0A0D9SFD0;uniprot:D8L7E9;uniprot:A0A1B0GTW4;uniprot:A0A0R4J2G5;uniprot:A0A0D9SFV9;uniprot:D6RG21;uniprot:D6RJ95;uniprot:A0A0D9SG58								
ID3	GeneProduct	ensembl:ENSG00000117318	""	ensembl:ENSG00000117318	ncbigene:3399	hgnc.symbol:ID3	uniprot:Q02535								
BCL2L1	GeneProduct	ensembl:ENSG00000171552	""	ensembl:ENSG00000171552	ncbigene:598	hgnc.symbol:BCL2L1	uniprot:A0A7I2V597;uniprot:Q9H1R6;uniprot:A0A0S2Z3C5;uniprot:Q5QP59;uniprot:Q07817;uniprot:Q5TE63;uniprot:Q5QP56;uniprot:Q5TE64								
CCDN2	GeneProduct	ensembl:ENSG00000118971	""	ensembl:ENSG00000118971	ncbigene:894	hgnc.symbol:CCND2	uniprot:A0A6Q8PGZ3;uniprot:P30279								
TCF3	GeneProduct	ensembl:ENSG00000071564	""	ensembl:ENSG00000071564	ncbigene:6929	hgnc.symbol:TCF3	uniprot:K7ENH8;uniprot:K7EPH6;uniprot:A0A494C1R3;uniprot:K7ELF3;uniprot:K7EMM4;uniprot:K7ENI0;uniprot:A0A994J7B2;uniprot:K7EJN4;uniprot:K7EPS2;uniprot:K7ERZ7;uniprot:K7EK65;uniprot:A0A0A0MTS0;uniprot:P15923;uniprot:K7EKB9;uniprot:X6REB3								
ICOSLG	GeneProduct	ensembl:ENSG00000160223	""	ensembl:ENSG00000160223	ncbigene:102723996;ncbigene:23308	hgnc.symbol:ICOSLG	uniprot:A0A8V8TQ42;uniprot:A0A8V8TQ73;uniprot:O75144;uniprot:A0A8V8TR62;uniprot:A0A8V8TQV9;uniprot:K4DIA0;uniprot:A0A096LPE5;uniprot:A0A2R8Y5W7;uniprot:A0N0L8;uniprot:A0A8V8TQW2;uniprot:B7Z1W8								
MEF2B	GeneProduct	ensembl:ENSG00000213999	""	ensembl:ENSG00000213999	ncbigene:100271849;ncbigene:4207	hgnc.symbol:MEF2B	uniprot:B8ZZJ5;uniprot:B3KQ23;uniprot:Q02080;uniprot:C9J4J4;uniprot:A0A024R7K5;uniprot:A0A024R7N0								
