Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
NOS	Metabolite	wikidata:Q417619	""												
Matabolite	Metabolite	chebi:14321	""					wikidata:Q27108980	chebi:14321	inchikey:WHUUTDBJXJRKMK-UHFFFAOYSA-M	pubchem.compound:4452358;pubchem.compound:4179667;pubchem.compound:4525487	chemspider:3390755			
PRKCA	GeneProduct	ensembl:ENSG00000154229	""	ensembl:ENSG00000154229	ncbigene:5578	hgnc.symbol:PRKCA	uniprot:J3KN97;uniprot:L7RSM7;uniprot:P17252;uniprot:J3KRN5								
FRMPD3	GeneProduct	ensembl:ENSG00000147234	""	ensembl:ENSG00000147234	ncbigene:84443	hgnc.symbol:FRMPD3	uniprot:A0A804HKR2;uniprot:Q5JV73;uniprot:A0A804HKI5;uniprot:A0A804HJA6;uniprot:A0A0A0MSP7								
CAMK2A	GeneProduct	ensembl:ENSG00000070808	""	ensembl:ENSG00000070808	ncbigene:815	hgnc.symbol:CAMK2A	uniprot:A0A5K1VW76;uniprot:D6RFJ0;uniprot:A0A5F9ZHM9;uniprot:A0A5F9ZH21;uniprot:A0A8V8TME7;uniprot:A8K161;uniprot:A0A5F9ZHR5;uniprot:A0A804HLD1;uniprot:Q7LDD5;uniprot:Q9UQM7;uniprot:A0A5F9ZH50;uniprot:A0A804HIC9;uniprot:A0A5F9ZHY2								
MAP1LC3B	GeneProduct	ensembl:ENSG00000140941	""	ensembl:ENSG00000140941	ncbigene:81631	hgnc.symbol:MAP1LC3B	uniprot:Q9GZQ8;uniprot:H3BTE7;uniprot:H3BM99;uniprot:H3BTL1;uniprot:Q658J6								
HOMER1	GeneProduct	ensembl:ENSG00000152413	""	ensembl:ENSG00000152413	ncbigene:9456	hgnc.symbol:HOMER1	uniprot:Q86YM6;uniprot:Q86YM7								
GRIP1	GeneProduct	ensembl:ENSG00000155974	""	ensembl:ENSG00000155974	ncbigene:23426	hgnc.symbol:GRIP1	uniprot:A0A8V8TLS6;uniprot:F5H4N6;uniprot:F5H4P8;uniprot:F5H5I0;uniprot:F5H4Q7;uniprot:F5H4M4;uniprot:H0YFY3;uniprot:Q9Y3R0;uniprot:F5H424;uniprot:H0YGM4;uniprot:F5H3G9;uniprot:H0YFK8;uniprot:A0A2R8Y6S7;uniprot:H0YGF1;uniprot:F5H3F9								
SLC6A12	GeneProduct	ensembl:ENSG00000111181	""	ensembl:ENSG00000111181	ncbigene:6539	hgnc.symbol:SLC6A12	uniprot:F5H4L6;uniprot:P48065;uniprot:F5H2T6								
CREBBP	GeneProduct	ensembl:ENSG00000005339	""	ensembl:ENSG00000005339	ncbigene:1387	hgnc.symbol:CREBBP	uniprot:Q92793;uniprot:I3L466;uniprot:A0A1B0GUU0;uniprot:I3L3I5;uniprot:I3L0Q1;uniprot:I3L293								
ARHGEF9	GeneProduct	ensembl:ENSG00000131089	""	ensembl:ENSG00000131089	ncbigene:23229	hgnc.symbol:ARHGEF9	uniprot:A0A0A6YYB3;uniprot:A0A096LPE7;uniprot:A0A0A6YYF8;uniprot:A0A1B0GVX8;uniprot:A0A096LPI8;uniprot:A0A096LNK7;uniprot:A0A1B0GTF0;uniprot:A0A5F9ZI31;uniprot:A0A096LNK4;uniprot:A0A5F9ZHY9;uniprot:A0A1B0GVC4;uniprot:A0A096LP05;uniprot:A0A1B0GWI5;uniprot:A0A1B0GU85;uniprot:A0A1B0GV84;uniprot:A0A1B0GVV2;uniprot:B1AMR4;uniprot:A0A1W2PQW9;uniprot:A0A5F9ZGZ3;uniprot:A0A1B0GV82;uniprot:A0A096LNQ4;uniprot:O43307;uniprot:B1AMR3								
NWD1	GeneProduct	ensembl:ENSG00000188039	""	ensembl:ENSG00000188039	ncbigene:284434	hgnc.symbol:NWD1	uniprot:Q149M9;uniprot:A0A669KB99;uniprot:E5RJJ1;uniprot:F8W0U9;uniprot:A0A669KAX7								
ARC	GeneProduct	ensembl:ENSG00000198576	""	ensembl:ENSG00000198576	ncbigene:23237	hgnc.symbol:ARC	uniprot:Q7LC44								
ATAD1	GeneProduct	ensembl:ENSG00000138138	""	ensembl:ENSG00000138138	ncbigene:84896	hgnc.symbol:ATAD1	uniprot:A0A7P0Z4J1;uniprot:A0A7P0T9B4;uniprot:A0A7P0TAM5;uniprot:A0A7P0T7Z9;uniprot:A0A7P0T9U2;uniprot:Q8NBU5								
PLCB1	GeneProduct	ensembl:ENSG00000182621	"Relavance to epilepsy: PMID: 26818157</br>mostly in GABAergic interneurons"	ensembl:ENSG00000182621	ncbigene:23236	hgnc.symbol:PLCB1	uniprot:A0A1B0GW45;uniprot:A0A0D9SF51;uniprot:A0A1B0GW62;uniprot:B1AK73;uniprot:Q8IV91;uniprot:A0A0D9SFA6;uniprot:Q8IV92;uniprot:A0A0D9SFE7;uniprot:A0A0D9SGI7;uniprot:A0A1B0GTC7;uniprot:H0YCJ2;uniprot:A0A1B0GVC1;uniprot:A0A1B0GVT0;uniprot:A0A0D9SFJ4;uniprot:Q9NQ66;uniprot:A0A0D9SG17;uniprot:A0A1B0GWB6								
SNX14	GeneProduct	ensembl:ENSG00000135317	""	ensembl:ENSG00000135317	ncbigene:57231	hgnc.symbol:SNX14	uniprot:A0A804HK55;uniprot:A0A804HJ79;uniprot:A0A804HKN0;uniprot:A0A804HHX8;uniprot:A0A804HIZ9;uniprot:A0A804HIV6;uniprot:A0A804HJ76;uniprot:A0A804HIR3;uniprot:A0A804HJT4;uniprot:A0A804HKJ3;uniprot:A0A804HJL8;uniprot:A0A804HKN4;uniprot:A0A804HIJ3;uniprot:A0A804HJC6;uniprot:A0A804HKA3;uniprot:D6RDA6;uniprot:A0A804HIA1;uniprot:A0A804HI51;uniprot:A0A804HLC7;uniprot:A0A804HKZ1;uniprot:A0A804HIW9;uniprot:A0A804HK22;uniprot:A0A804HJ02;uniprot:A0A804HL44;uniprot:A0A804HK24;uniprot:Q5JRQ0;uniprot:A0A804HL41;uniprot:A0A804HIK6;uniprot:A0A804HJI4;uniprot:A0A804HLH9;uniprot:A0A804HJD1;uniprot:A0A804HJH5;uniprot:A0A804HKT4;uniprot:A0A804HHR7;uniprot:A0A804HIX9;uniprot:A0A804HL53;uniprot:A0A804HKP6;uniprot:D6RDH9;uniprot:A0A804HIC5;uniprot:D6RJG9;uniprot:E2QRM8;uniprot:A0A804HIC6;uniprot:A0A804HKC6;uniprot:A0A804HHZ6;uniprot:A0A804HJZ4;uniprot:A0A804HI30;uniprot:A0A804HJA7;uniprot:A0A804HJ91;uniprot:A0A804HI47;uniprot:D6REK1;uniprot:A0A804HJW4;uniprot:H0Y926;uniprot:A0A804HJS3;uniprot:A0A804HJG1;uniprot:A0A804HIM9;uniprot:D6RBA7;uniprot:A0A804HJK3;uniprot:A0A804HID8;uniprot:A0A804HKD6;uniprot:A0A804HID3;uniprot:A0A804HJF4;uniprot:A0A804HKH6;uniprot:A0A804HJ61;uniprot:A0A804HKY3;uniprot:Q9Y5W7								
P4HB	GeneProduct	ensembl:ENSG00000185624	""	ensembl:ENSG00000185624	ncbigene:5034	hgnc.symbol:P4HB	uniprot:A0A7P0Z4F8;uniprot:A0A7P0TA97;uniprot:A0A7P0TA71;uniprot:H7BZ94;uniprot:P07237;uniprot:A0A7P0T8J3;uniprot:A0A7P0TAX9;uniprot:A0A7P0TA35;uniprot:A0A7P0Z4B2;uniprot:I3L4M2;uniprot:A0A7P0Z4J0;uniprot:B3KTQ9;uniprot:H0Y3Z3;uniprot:I3L3U6;uniprot:A0A7P0TBA3;uniprot:A0A7P0T8X1;uniprot:I3L0S0;uniprot:I3L1Y5;uniprot:A0A7P0Z476;uniprot:A0A024R8S5;uniprot:I3NI03;uniprot:A0A7P0T9S9;uniprot:A0A7P0T9U6;uniprot:A0A7P0T8C0;uniprot:A0A7P0TB26;uniprot:A0A7P0T9E3;uniprot:A0A7P0T9K9;uniprot:I3L3P5;uniprot:I3L514;uniprot:A0A7P0TBP8;uniprot:A0A7P0T9D6;uniprot:A0A7P0T940;uniprot:A0A7P0Z4S2								
DLG4	GeneProduct	ensembl:ENSG00000132535	""	ensembl:ENSG00000132535	ncbigene:1742	hgnc.symbol:DLG4	uniprot:B7Z647;uniprot:B7Z3U2;uniprot:P78352;uniprot:A0A3B3ITI9;uniprot:B9EGL1;uniprot:A0A3B3ITD1;uniprot:K7EKP9;uniprot:K7EKU8;uniprot:A0A3B3IU19;uniprot:O14909;uniprot:A0A3B3ISL1;uniprot:C9JWP9;uniprot:A0A3B3IS17;uniprot:A0A3B3ISQ5;uniprot:A0A3B3IRP2;uniprot:C9JYG3;uniprot:A0A3B3ISR0								
PICK1	GeneProduct	ensembl:ENSG00000100151	""	ensembl:ENSG00000100151	ncbigene:9463	hgnc.symbol:PICK1	uniprot:F6V3V1;uniprot:A0A024R1J5;uniprot:F6VY12;uniprot:E7EX80;uniprot:F6V107;uniprot:F6TII1;uniprot:Q9NRD5								
CDH2	GeneProduct	ensembl:ENSG00000170558	""	ensembl:ENSG00000170558	ncbigene:1000	hgnc.symbol:CDH2	uniprot:A0A6Q8PG20;uniprot:P19022;uniprot:A0A024RC42;uniprot:A0A6Q8PF58;uniprot:A0A6Q8PHJ8;uniprot:C9J8J8;uniprot:C9J126;uniprot:C9JMH2								
GLS2	GeneProduct	ensembl:ENSG00000135423	""	ensembl:ENSG00000135423	ncbigene:27165	hgnc.symbol:GLS2	uniprot:F8WBC9;uniprot:C9J3Q2;uniprot:F8WEU7;uniprot:A8K0A6;uniprot:A0A087X004;uniprot:F8WBL8;uniprot:G5E9X4;uniprot:Q9UI32;uniprot:E5G745								
PDIA2	GeneProduct	ensembl:ENSG00000185615	""	ensembl:ENSG00000185615	ncbigene:64714	hgnc.symbol:PDIA2	uniprot:H0Y4J5;uniprot:Q13087;uniprot:Q4TT65								
NRXN3	GeneProduct	ensembl:ENSG00000021645	""	ensembl:ENSG00000021645	ncbigene:9369	hgnc.symbol:NRXN3	uniprot:A0A7I2V2B1;uniprot:G3V4R9;uniprot:A0A0U1RQC5;uniprot:H0YJL2;uniprot:A0A0A0MR89;uniprot:Q9HDB5;uniprot:A0A0U1RRJ0;uniprot:Q9Y4C0;uniprot:A0A7I2YQT0;uniprot:G3V247;uniprot:A0A0C4DGK4								
GRM1	GeneProduct	ensembl:ENSG00000152822	""	ensembl:ENSG00000152822	ncbigene:2911	hgnc.symbol:GRM1	uniprot:Q13255								
ORAI1	GeneProduct	ensembl:ENSG00000276045	""	ensembl:ENSG00000276045	ncbigene:84876	hgnc.symbol:ORAI1	uniprot:A0A024RBT3;uniprot:Q96D31								
SLC32A1	GeneProduct	ensembl:ENSG00000101438	""	ensembl:ENSG00000101438	ncbigene:140679	hgnc.symbol:SLC32A1	uniprot:Q9H598								
AP2A2	GeneProduct	ensembl:ENSG00000183020	""	ensembl:ENSG00000183020	ncbigene:161	hgnc.symbol:AP2A2	uniprot:E9PQP4;uniprot:A0A8I5KV06;uniprot:O94973;uniprot:E9PPY8;uniprot:A0A8I5KPP9;uniprot:A0A8I5KYZ9;uniprot:A0A8I5QJV7;uniprot:A0A8I5KY83								
GRIN1	GeneProduct	ensembl:ENSG00000176884	""	ensembl:ENSG00000176884	ncbigene:2902	hgnc.symbol:GRIN1	uniprot:A2AVK2;uniprot:Q05586;uniprot:Q5VSF9								
HDAC10	GeneProduct	ensembl:ENSG00000100429	""	ensembl:ENSG00000100429	ncbigene:83933	hgnc.symbol:HDAC10	uniprot:C9J8B8;uniprot:Q08AP5;uniprot:Q969S8								
SH3GL2	GeneProduct	ensembl:ENSG00000107295	""	ensembl:ENSG00000107295	ncbigene:6456	hgnc.symbol:SH3GL2	uniprot:Q99962								
NR4A1	GeneProduct	ensembl:ENSG00000123358	""	ensembl:ENSG00000123358	ncbigene:3164	hgnc.symbol:NR4A1	uniprot:F8VVX9;uniprot:H3BT85;uniprot:P22736;uniprot:A0A024R126;uniprot:H3BQG5;uniprot:F5GXF0;uniprot:H3BSM8;uniprot:H3BPN8;uniprot:H3BSB9								
MAP2K1	GeneProduct	ensembl:ENSG00000169032	""	ensembl:ENSG00000169032	ncbigene:5604	hgnc.symbol:MAP2K1	uniprot:A0A8I5QJ96;uniprot:A0A8I5KXN4;uniprot:A0A8I5KYS7;uniprot:A4QPA9;uniprot:A0A8I5QJC1;uniprot:A0A8I5QJL9;uniprot:B4DFY5;uniprot:A0A8I5KRX5;uniprot:H3BRW9;uniprot:A0A8I5KYB4;uniprot:A0A8I5QJP8;uniprot:A0A8I5KVF6;uniprot:Q02750								
NPTN	GeneProduct	ensembl:ENSG00000156642	""	ensembl:ENSG00000156642	ncbigene:27020	hgnc.symbol:NPTN	uniprot:Q9Y639;uniprot:H3BU51;uniprot:Q9UFM8;uniprot:H3BQ94								
HDAC1	GeneProduct	ensembl:ENSG00000116478	""	ensembl:ENSG00000116478	ncbigene:3065	hgnc.symbol:HDAC1	uniprot:Q13547;uniprot:Q6IT96;uniprot:Q5TEE2								
SLC12A5	GeneProduct	ensembl:ENSG00000124140	"Protein KCC2"	ensembl:ENSG00000124140	ncbigene:57468	hgnc.symbol:SLC12A5	uniprot:A0A0D9SF89;uniprot:Q9H2X9;uniprot:V9GYL3;uniprot:A0A0D9SGD0;uniprot:A0A1B0GVB1;uniprot:M4PM71;uniprot:M4PNC0;uniprot:A0A0D9SGA5;uniprot:M4PNB5;uniprot:A0A0D9SGF9;uniprot:B7Z3T3								
GAD1	GeneProduct	ensembl:ENSG00000128683	""	ensembl:ENSG00000128683	ncbigene:2571	hgnc.symbol:GAD1	uniprot:C9JT43;uniprot:U3KQR2;uniprot:C9JN45;uniprot:C9JLZ7;uniprot:C9J6C9;uniprot:A0A0S2Z3V5;uniprot:Q99259;uniprot:F8WD43								
GNA11	GeneProduct	ensembl:ENSG00000088256	""	ensembl:ENSG00000088256	ncbigene:2767	hgnc.symbol:GNA11	uniprot:A0A087WVZ3;uniprot:P29992;uniprot:K7EL62								
FFAR1	GeneProduct	ensembl:ENSG00000126266	""	ensembl:ENSG00000126266	ncbigene:2864	hgnc.symbol:FFAR1	uniprot:O14842								
C1QL2	GeneProduct	ensembl:ENSG00000144119	""	ensembl:ENSG00000144119	ncbigene:165257	hgnc.symbol:C1QL2	uniprot:Q7Z5L3;uniprot:A0A3B0IND4								
STIM1	GeneProduct	ensembl:ENSG00000167323	""	ensembl:ENSG00000167323	ncbigene:6786	hgnc.symbol:STIM1	uniprot:A0A8V8TP78;uniprot:A0A8V8TNW0;uniprot:E9PRZ7;uniprot:E9PIQ8;uniprot:A0A8V8TMX0;uniprot:Q13586;uniprot:E9PN27;uniprot:A0A8V8TNW5;uniprot:A0A8V8TP73;uniprot:E9PJ19;uniprot:G0XQ39;uniprot:E9PNJ4;uniprot:E9PR09;uniprot:E9PR07;uniprot:A0A8V8TMF0;uniprot:A0A8V8TMG1;uniprot:E9PMB4;uniprot:A0A8V8TMG5;uniprot:E9PRE4;uniprot:H0YDB2								
GRIA1	GeneProduct	ensembl:ENSG00000155511	""	ensembl:ENSG00000155511	ncbigene:2890	hgnc.symbol:GRIA1	uniprot:P42261								
CABIN1	GeneProduct	ensembl:ENSG00000099991	""	ensembl:ENSG00000099991	ncbigene:23523	hgnc.symbol:CABIN1	uniprot:C9J068;uniprot:Q9Y6J0;uniprot:C9JT60;uniprot:A0A024R1E5;uniprot:B5MEB3;uniprot:A0A087WWW8								
GABRA1	GeneProduct	ensembl:ENSG00000022355	""	ensembl:ENSG00000022355	ncbigene:2554	hgnc.symbol:GABRA1	uniprot:E5RK60;uniprot:A0A0U1RRB2;uniprot:A0A1B0GVW9;uniprot:P14867;uniprot:E5RJS3;uniprot:A0A0U1RQJ3;uniprot:A0A1B0GU82;uniprot:E5RHL6;uniprot:A0A1B0GV38								
KIF5C	GeneProduct	ensembl:ENSG00000168280	""	ensembl:ENSG00000168280	ncbigene:3800	hgnc.symbol:KIF5C	uniprot:A0A7I2V3V4;uniprot:A0A7I2YQQ7;uniprot:O60282;uniprot:A0A7I2V3N5;uniprot:A0A7I2V581;uniprot:A0A7I2V492;uniprot:A0A7I2YQB4;uniprot:A0A7I2V352;uniprot:A0A7I2V4K6								
GLUL	GeneProduct	ensembl:ENSG00000135821	""	ensembl:ENSG00000135821	ncbigene:2752	hgnc.symbol:GLUL	uniprot:P15104;uniprot:A0A2R8YDT1;uniprot:A8YXX4								
SLC6A11	GeneProduct	ensembl:ENSG00000132164	""	ensembl:ENSG00000132164	ncbigene:6538	hgnc.symbol:SLC6A11	uniprot:P48066								
GAPDH	GeneProduct	ensembl:ENSG00000111640	""	ensembl:ENSG00000111640	ncbigene:2597	hgnc.symbol:GAPDH	uniprot:V9HVZ4;uniprot:P04406;uniprot:E7EUT5								
LHFPL4	GeneProduct	ensembl:ENSG00000156959	""	ensembl:ENSG00000156959	ncbigene:375323	hgnc.symbol:LHFPL4	uniprot:Q7Z7J7								
MAPK3	GeneProduct	ensembl:ENSG00000102882	""	ensembl:ENSG00000102882	ncbigene:5595	hgnc.symbol:MAPK3	uniprot:B3KR49;uniprot:E9PBK7;uniprot:P27361;uniprot:E9PQW4;uniprot:H0YEX6;uniprot:E9PJF0;uniprot:L7RXH5;uniprot:E9PRH7;uniprot:H0YDH9								
SDCBP	GeneProduct	ensembl:ENSG00000137575	""	ensembl:ENSG00000137575	ncbigene:6386	hgnc.symbol:SDCBP	uniprot:B4DHN5;uniprot:O00560;uniprot:G5EA09;uniprot:A0A024R7Z5;uniprot:E9PBU7								
GNAQ	GeneProduct	ensembl:ENSG00000156052	""	ensembl:ENSG00000156052	ncbigene:2776	hgnc.symbol:GNAQ	uniprot:P50148;uniprot:A0A024R240;uniprot:B1AM21								
SYVN1	GeneProduct	ensembl:ENSG00000162298	""	ensembl:ENSG00000162298	ncbigene:84447	hgnc.symbol:SYVN1	uniprot:Q86TM6;uniprot:H0YCR6;uniprot:E9PMA1;uniprot:E9PN88;uniprot:E9PK19								
SNX27	GeneProduct	ensembl:ENSG00000143376	""	ensembl:ENSG00000143376	ncbigene:81609	hgnc.symbol:SNX27	uniprot:A0A2R8Y8A7;uniprot:A0A5H1ZRP6;uniprot:H7C603;uniprot:A0A2R8Y871;uniprot:A0A2R8YD75;uniprot:A0A2R8Y3S6;uniprot:Q96L92								
STAT3	GeneProduct	ensembl:ENSG00000168610	""	ensembl:ENSG00000168610	ncbigene:6774	hgnc.symbol:STAT3	uniprot:G8JLH9;uniprot:A0A7I2V4F6;uniprot:A0A7I2V4C8;uniprot:A0A7I2V3V0;uniprot:P40763;uniprot:A0A7I2V2T1;uniprot:A0A7I2V395;uniprot:A0A7I2V552;uniprot:A0A7I2V444;uniprot:A0A7I2V4R2;uniprot:A0A7I2YQR5;uniprot:A0A7I2V4R3;uniprot:A0A7I2YQI1;uniprot:A0A7I2YQD2;uniprot:A0A7I2V2G1;uniprot:A0A7I2V5N9								
ZFYVE27	GeneProduct	ensembl:ENSG00000155256	""	ensembl:ENSG00000155256	ncbigene:118813	hgnc.symbol:ZFYVE27	uniprot:Q5T4F4								
SLC7A11	GeneProduct	ensembl:ENSG00000151012	""	ensembl:ENSG00000151012	ncbigene:23657	hgnc.symbol:SLC7A11	uniprot:H0Y9F9;uniprot:Q9UPY5								
SLC1A6	GeneProduct	ensembl:ENSG00000105143	""	ensembl:ENSG00000105143	ncbigene:6511	hgnc.symbol:SLC1A6	uniprot:M0R0B5;uniprot:M0R2V7;uniprot:P48664;uniprot:M0R106;uniprot:M0QY32;uniprot:M0R1V3;uniprot:E7EV13;uniprot:M0R063								
ADARB1	GeneProduct	ensembl:ENSG00000197381	""	ensembl:ENSG00000197381	ncbigene:104	hgnc.symbol:ADARB1	uniprot:A0A994J7T5;uniprot:A0A994J4V7;uniprot:A0A0A0MSG8;uniprot:P78563								
NRG1	GeneProduct	ensembl:ENSG00000157168	""	ensembl:ENSG00000157168	ncbigene:3084	hgnc.symbol:NRG1	uniprot:A0A494C0Q4;uniprot:A0A494C114;uniprot:A0A494C043;uniprot:A0A494C054;uniprot:A0A5F9ZHA5;uniprot:E5RIG8;uniprot:A0A494C0T5;uniprot:A0A494BZT4;uniprot:A0A494C1G2;uniprot:E5RHP6;uniprot:A0A494C0L9;uniprot:F6RJN6;uniprot:H0YCP0;uniprot:A0A494C0K4;uniprot:A0A494C1F8;uniprot:A0A494C1B5;uniprot:A0A494C1F5;uniprot:E5RHQ1;uniprot:Q02297;uniprot:H0YDC2;uniprot:A0A024QY88;uniprot:H0YBA3								
ABAT	GeneProduct	ensembl:ENSG00000183044	""	ensembl:ENSG00000183044	ncbigene:18	hgnc.symbol:ABAT	uniprot:H3BNQ7;uniprot:H3BPW8;uniprot:X5D8S1;uniprot:H3BP74;uniprot:H3BMJ9;uniprot:H3BP84;uniprot:H3BRT1;uniprot:H3BRJ1;uniprot:H3BRN4;uniprot:P80404								
SLC6A1	GeneProduct	ensembl:ENSG00000157103	""	ensembl:ENSG00000157103	ncbigene:6529	hgnc.symbol:SLC6A1	uniprot:A0A2R8Y4I3;uniprot:A0A024R2K8;uniprot:A0A2R8YF74;uniprot:A0A8V8TMZ9;uniprot:A0A2R8YCM3;uniprot:A0A2R8YEF0;uniprot:A0A2R8Y3X2;uniprot:A0A2R8YFI0;uniprot:C9J5P8;uniprot:A0A2R8Y495;uniprot:A0A2R8YDD5;uniprot:B7Z3C5;uniprot:A0A2R8Y867;uniprot:P30531								
SUMO1	GeneProduct	ensembl:ENSG00000116030	""	ensembl:ENSG00000116030	ncbigene:7341	hgnc.symbol:SUMO1	uniprot:A0A024R3Z2;uniprot:B9A032;uniprot:B8ZZ67;uniprot:P63165;uniprot:F8WBI1;uniprot:B8ZZJ0;uniprot:B8ZZN6								
NETO2	GeneProduct	ensembl:ENSG00000171208	""	ensembl:ENSG00000171208	ncbigene:81831	hgnc.symbol:NETO2	uniprot:H3BM37;uniprot:H3BSR0;uniprot:H3BTE1;uniprot:Q8NC67								
MBD5	GeneProduct	ensembl:ENSG00000204406	""	ensembl:ENSG00000204406	ncbigene:55777	hgnc.symbol:MBD5	uniprot:A0A0D9SG23;uniprot:A0A1B0GW10;uniprot:A0A1B0GUJ9;uniprot:A0A2R8YDL9;uniprot:Q9P267;uniprot:A0A0D9SEP6;uniprot:A0A0D9SF16;uniprot:H7C066								
ERBB4	GeneProduct	ensembl:ENSG00000178568	""	ensembl:ENSG00000178568	ncbigene:2066	hgnc.symbol:ERBB4	uniprot:Q15303;uniprot:H3BLT0;uniprot:E9PDR1								
CACNG8	GeneProduct	ensembl:ENSG00000142408	""	ensembl:ENSG00000142408	ncbigene:59283	hgnc.symbol:CACNG8	uniprot:Q8WXS5;uniprot:A0A1X7SBR8								
STAT1	GeneProduct	ensembl:ENSG00000115415	""	ensembl:ENSG00000115415	ncbigene:6772	hgnc.symbol:STAT1	uniprot:E9PH66;uniprot:A0A669KBK4;uniprot:A0A8V8TMY9;uniprot:E7EPD2;uniprot:J3KPM9;uniprot:Q67C41;uniprot:A0A669KB17;uniprot:A0A8V8TN81;uniprot:A0A669KB56;uniprot:A0A669KB68;uniprot:A0A669KB52;uniprot:A0A669KB53;uniprot:A0A669KB75;uniprot:D2KFR9;uniprot:P42224;uniprot:A0A669KBA4;uniprot:E7ENM1;uniprot:A0A669KBI6;uniprot:A0A8V8TLI6								
DLGAP3	GeneProduct	ensembl:ENSG00000116544	""	ensembl:ENSG00000116544	ncbigene:58512	hgnc.symbol:DLGAP3	uniprot:O95886								
GRIK1	GeneProduct	ensembl:ENSG00000171189	""	ensembl:ENSG00000171189	ncbigene:2897	hgnc.symbol:GRIK1	uniprot:H7BYG7;uniprot:E7EPY9;uniprot:P39086;uniprot:E7ENK3;uniprot:E7EPZ0;uniprot:E9PD61								
EFNB2	GeneProduct	ensembl:ENSG00000125266	""	ensembl:ENSG00000125266	ncbigene:1948	hgnc.symbol:EFNB2	uniprot:P52799								
