Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ID1	GeneProduct	ncbigene:469912		ensembl:ENSPTRG00000013357	ncbigene:469912		uniprot:A0A6D2X6Y6;uniprot:H2RDX7			
ID3	GeneProduct	ncbigene:745532		ensembl:ENSPTRG00000000331	ncbigene:745532		uniprot:A0A6D2WX55;uniprot:H2PYA7			
ID4	GeneProduct	ncbigene:747716		ensembl:ENSPTRG00000052245	ncbigene:747716		uniprot:K7ASY9;uniprot:A0A6D2Y5I1;uniprot:A0A2I3RNN2			
RB1	GeneProduct	ncbigene:452715		ensembl:ENSPTRG00000005864	ncbigene:452715		uniprot:H2Q7K0;uniprot:A0A6D2Y5T6;uniprot:A0A2I3T1W1			
RBL2	GeneProduct	ncbigene:467978		ensembl:ENSPTRG00000008115	ncbigene:467978		uniprot:K7C590;uniprot:A0A6D2W553;uniprot:A0A2I3SCS7;uniprot:H2R479			
RBL1	GeneProduct	ncbigene:735916		ensembl:ENSPTRG00000013469	ncbigene:735916		uniprot:A0A6D2X499;uniprot:H2QKB0			
MYOD1	GeneProduct	ncbigene:451057		ensembl:ENSPTRG00000003406	ncbigene:451057		uniprot:A0A6D2WYM9;uniprot:H2Q385			
CDK2	GeneProduct	ncbigene:467032		ensembl:ENSPTRG00000005070	ncbigene:467032		uniprot:H2Q670;uniprot:A0A6D2W5W6;uniprot:A0A6D2XR36;uniprot:A0A6D2WHB3;uniprot:A0A2I3RR15;uniprot:H2Q671;uniprot:H2RH70			
CCNA2	GeneProduct	ncbigene:461467		ensembl:ENSPTRG00000016410	ncbigene:461467		uniprot:H2QQ40;uniprot:A0A6D2X1U7			
CCNE1	GeneProduct	ncbigene:455914		ensembl:ENSPTRG00000010782	ncbigene:455914		uniprot:A0A2I3SSE9;uniprot:H2R677;uniprot:A0A2I3TEU6;uniprot:A0A6D2W8D8			
ELK4	GeneProduct	ncbigene:742304		ensembl:ENSPTRG00000001902	ncbigene:742304		uniprot:K7BXE8;uniprot:A0A6D2XSS4			
ELK3	GeneProduct	ncbigene:467100		ensembl:ENSPTRG00000005322	ncbigene:467100		uniprot:H2Q6N4;uniprot:A0A2I3SIP2;uniprot:A0A6D2XZS1;uniprot:A0A6D2W4Y0			
PSMD4	GeneProduct	ncbigene:100192399		ensembl:ENSPTRG00000013893	ncbigene:100192399		uniprot:A0A2I3S0C0;uniprot:A0A2I3TPZ7;uniprot:A0A6D2YAS5;uniprot:H2PZY5;uniprot:A0A2I3RY08			
HES1	GeneProduct	ncbigene:460942		ensembl:ENSPTRG00000045020	ncbigene:460942		uniprot:H2QNZ9;uniprot:A0A6D2YBA9			
PAX5	GeneProduct	ncbigene:747452		ensembl:ENSPTRG00000020936	ncbigene:747452		uniprot:A0A6D2W022;uniprot:A0A6D2WFE0;uniprot:A0A6D2X057;uniprot:A0A2I3TK49;uniprot:A0A2I3SQU1;uniprot:A0A6D2WAD8;uniprot:A0A6D2X1M2;uniprot:A0A6D2WUW6;uniprot:A0A6D2W036;uniprot:A0A2I3TCS8;uniprot:A0A2I3TE11;uniprot:A0A6D2WC96;uniprot:A0A2I3SWM3;uniprot:A0A6D2Y4H9;uniprot:H2R6P1;uniprot:A0A2I3TKI5;uniprot:A0A2I3RVS0;uniprot:A0A2I3TTW8			
PAX2	GeneProduct	ncbigene:744540		ensembl:ENSPTRG00000002853	ncbigene:744540		uniprot:A0A6D2Y6J6;uniprot:A0A6D2X631;uniprot:A0A2I3S4V9;uniprot:A0A2I3TPA8;uniprot:H2Q2F7;uniprot:A0A6D2XBJ4			
PAX8	GeneProduct	ncbigene:459503		ensembl:ENSPTRG00000012380	ncbigene:459503		uniprot:A0A2I3TK05;uniprot:A0A2I3TSF1;uniprot:A0A6D2WAA2;uniprot:A0A6D2Y4J1;uniprot:A0A2J8IVS0;uniprot:A0A6D2VUE6;uniprot:A0A2I3THC0;uniprot:A0A6D2XGB8;uniprot:H2R8M9;uniprot:A0A2I3SQP1			
MYF5	GeneProduct	ncbigene:467081		ensembl:ENSPTRG00000005261	ncbigene:467081		uniprot:H2Q6J3			
MYF6	GeneProduct	ncbigene:745321		ensembl:ENSPTRG00000005260	ncbigene:745321		uniprot:H2Q6J2;uniprot:A0A6D2Y5H0			
TCF12	GeneProduct	ncbigene:453466		ensembl:ENSPTRG00000007109	ncbigene:453466		uniprot:A0A2J8NSE3;uniprot:A0A6D2VU50;uniprot:A0A6D2WM68;uniprot:A0A6D2XEM7;uniprot:A0A2I3RJ45;uniprot:A0A2I3TS90;uniprot:A0A6D2WUD7;uniprot:A0A2I3RCW9;uniprot:A0A6D2VZU1;uniprot:A0A2I3TB37;uniprot:K6ZB50			
SREBF1	GeneProduct	ncbigene:454480		ensembl:ENSPTRG00000052349	ncbigene:454480		uniprot:A0A6D2VSK6;uniprot:A0A6D2W7M4;uniprot:K7CIC8;uniprot:A0A2I3SG01;uniprot:A0A2I3SGI9			
MSC	GeneProduct	ncbigene:472790								
IFI16	GeneProduct	ncbigene:457424		ensembl:ENSPTRG00000001518	ncbigene:457424		uniprot:K7AH15;uniprot:A0A6D2W2F8;uniprot:A0A2I3SC36;uniprot:A0A2I3TDC7;uniprot:A0A6D2XH43;uniprot:H2Q0C6			
BMP2	GeneProduct	ncbigene:458090		ensembl:ENSPTRG00000013238	ncbigene:458090		uniprot:A0A6D2XN02;uniprot:H2QJY1			
BMPR2	GeneProduct	ncbigene:459885		ensembl:ENSPTRG00000029076	ncbigene:459885		uniprot:H2R686			
FLT1	GeneProduct	ncbigene:452512		ensembl:ENSPTRG00000005743	ncbigene:452512		uniprot:A0A2I3RYL3;uniprot:A0A6D2XUV2;uniprot:A0A2I3RY59;uniprot:H2Q7C8;uniprot:A0A6D2VX72;uniprot:K7AVV7;uniprot:A0A6D2XGC0;uniprot:A0A2I3SKG4;uniprot:A0A2I3TIG8;uniprot:A0A2I3TTE8;uniprot:A0A6D2XXC8			
KDR	GeneProduct	ncbigene:461315		ensembl:ENSPTRG00000016069	ncbigene:461315		uniprot:A0A6D2W9A9;uniprot:H2QPH6			
SMAD1	GeneProduct	ncbigene:450142		ensembl:ENSPTRG00000016485	ncbigene:450142		uniprot:A0A2I3TN82;uniprot:A0A2I3TSA6;uniprot:A0A2I3SU31;uniprot:H2QQ88			
SMAD4	GeneProduct	ncbigene:468537		ensembl:ENSPTRG00000010028	ncbigene:468537		uniprot:A0A2I3TIB9;uniprot:A0A6D2X8J1;uniprot:A0A2I3S6S5;uniprot:A0A2I3TRP2;uniprot:A0A6D2WFA6;uniprot:H2QEJ6			
SMAD5	GeneProduct	ncbigene:745633		ensembl:ENSPTRG00000050059	ncbigene:745633		uniprot:A0A6D2XGL5;uniprot:K7B6A4;uniprot:A0A2I3T724;uniprot:A0A2I3SC87;uniprot:A0A2I3TUC2			
ATF3	GeneProduct	ncbigene:469143		ensembl:ENSPTRG00000001962	ncbigene:469143		uniprot:A0A6D2W3W2;uniprot:A0A2J8QVC6;uniprot:A0A6D2WV68;uniprot:A0A6D2WMH7;uniprot:K7D430;uniprot:A0A2I3SM27			
SMAD3	GeneProduct	ncbigene:748161		ensembl:ENSPTRG00000007199	ncbigene:748161		uniprot:A0A6D2W4H2;uniprot:A0A6D2WIA6;uniprot:A0A2I3TN10;uniprot:A0A6D2VZH1;uniprot:A0A2I3T417;uniprot:H2Q9N8;uniprot:K7CGG0			
TGIF1	GeneProduct	ncbigene:455312		ensembl:ENSPTRG00000009838	ncbigene:455312		uniprot:A0A663D7V1;uniprot:K7D3K7;uniprot:K7BHQ2;uniprot:K7C433;uniprot:Q5IS58;uniprot:A0A6D2WUA4;uniprot:A0A6D2XHF9			
ACVRL1	GeneProduct	ncbigene:451910		ensembl:ENSPTRG00000004963	ncbigene:451910		uniprot:A0A6D2X206;uniprot:A0A6D2XT15;uniprot:A0A2I3RJJ6;uniprot:H2Q5Y5			
