Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
PIP3	Metabolite	hmdb:HMDB0010147								inchikey:ZSZXYWFCIKKZBT-LBWXJXETSA-N
IP3	Metabolite	hmdb:HMDB0001498							chebi:16595;chebi:16595	inchikey:MMWCIQZXVOZEGG-XJTPDSDZSA-N
PIP2	Metabolite	hmdb:HMDB0010032								inchikey:HKWJHKSHEWVOSS-ADCMPYHFSA-N
PIP2	Metabolite	hmdb:HMDB0010032								inchikey:HKWJHKSHEWVOSS-ADCMPYHFSA-N
PI3K	GeneProduct	ensembl:ENSRNOG00000000145		ensembl:ENSRNOG00000000145	ncbigene:60664		uniprot:G3V605			
PKC	GeneProduct	ensembl:ENSRNOG00000003491		ensembl:ENSRNOG00000003491	ncbigene:24680		uniprot:F1M2P8;uniprot:F1LS98			
DAG	GeneProduct	ensembl:ENSRNOG00000019400		ensembl:ENSRNOG00000019400	ncbigene:114489		uniprot:F1M8K0			
GRB2	GeneProduct	ensembl:ENSRNOG00000003990		ensembl:ENSRNOG00000003990	ncbigene:81504		uniprot:P62994			
VEGF-A	GeneProduct	ensembl:ENSRNOG00000019598		ensembl:ENSRNOG00000019598	ncbigene:83785		uniprot:F1M6X1;uniprot:G8JLS5;uniprot:Q91ZE2;uniprot:F8WG85;uniprot:A0A0G2K6Z7;uniprot:A0A0H2UHY5			
Plcg1	GeneProduct	ensembl:ENSRNOG00000051490		ensembl:ENSRNOG00000051490	ncbigene:25738		uniprot:G3V845			
VRAP	GeneProduct	ensembl:ENSRNOG00000013294		ensembl:ENSRNOG00000013294	ncbigene:310688		uniprot:Q5I0Q2			
Akt/PKB	GeneProduct	ensembl:ENSRNOG00000028629		ensembl:ENSRNOG00000028629	ncbigene:24185		uniprot:P47196			
VEGF-C	GeneProduct	ensembl:ENSRNOG00000011416		ensembl:ENSRNOG00000011416	ncbigene:114111		uniprot:O35757			
VEGF-B	GeneProduct	ensembl:ENSRNOG00000021156		ensembl:ENSRNOG00000021156	ncbigene:89811		uniprot:O35485			
VEGF-A	GeneProduct	ensembl:ENSRNOG00000019598		ensembl:ENSRNOG00000019598	ncbigene:83785		uniprot:F1M6X1;uniprot:G8JLS5;uniprot:Q91ZE2;uniprot:F8WG85;uniprot:A0A0G2K6Z7;uniprot:A0A0H2UHY5			
VEGF-B	GeneProduct	ensembl:ENSRNOG00000021156		ensembl:ENSRNOG00000021156	ncbigene:89811		uniprot:O35485			
VEGF-C	GeneProduct	ensembl:ENSRNOG00000011416		ensembl:ENSRNOG00000011416	ncbigene:114111		uniprot:O35757			
VEGF-C	GeneProduct	ensembl:ENSRNOG00000011416		ensembl:ENSRNOG00000011416	ncbigene:114111		uniprot:O35757			
VEGF-A	GeneProduct	ensembl:ENSRNOG00000019598		ensembl:ENSRNOG00000019598	ncbigene:83785		uniprot:F1M6X1;uniprot:G8JLS5;uniprot:Q91ZE2;uniprot:F8WG85;uniprot:A0A0G2K6Z7;uniprot:A0A0H2UHY5			
Plcg1	GeneProduct	ensembl:ENSRNOG00000051490		ensembl:ENSRNOG00000051490	ncbigene:25738		uniprot:G3V845			
Sck	GeneProduct	ensembl:ENSRNOG00000020657	Shc like	ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
VEGF-A	GeneProduct	ensembl:ENSRNOG00000019598		ensembl:ENSRNOG00000019598	ncbigene:83785		uniprot:F1M6X1;uniprot:G8JLS5;uniprot:Q91ZE2;uniprot:F8WG85;uniprot:A0A0G2K6Z7;uniprot:A0A0H2UHY5			
VEGF-B	GeneProduct	ensembl:ENSRNOG00000021156		ensembl:ENSRNOG00000021156	ncbigene:89811		uniprot:O35485			
Raf	GeneProduct	ensembl:ENSRNOG00000010153		ensembl:ENSRNOG00000010153	ncbigene:24703		uniprot:P11345			
Ras	GeneProduct	ensembl:ENSRNOG00000009338		ensembl:ENSRNOG00000009338	ncbigene:24525		uniprot:P08644;uniprot:A0JN17			
FAK	GeneProduct	ensembl:ENSRNOG00000023923		ensembl:ENSRNOG00000023923	ncbigene:301463		uniprot:A0A0H2UHK3			
PXN	GeneProduct	ensembl:ENSRNOG00000001149		ensembl:ENSRNOG00000001149	ncbigene:360820		uniprot:A0A0G2JY12;uniprot:Q66H76;uniprot:Q1EG89			
Src	GeneProduct	ensembl:ENSRNOG00000009495		ensembl:ENSRNOG00000009495	ncbigene:83805		uniprot:Q9WUD9			
MAPKAPK2/3	GeneProduct	ncbigene:289014		ensembl:ENSRNOG00000004726	ncbigene:289014		uniprot:F1M9C0			
HSP27	GeneProduct	ensembl:ENSRNOG00000017795		ensembl:ENSRNOG00000017795	ncbigene:246146		uniprot:Q6IMX7			
SHC	GeneProduct	ensembl:ENSRNOG00000020657		ensembl:ENSRNOG00000020657	ncbigene:85385		uniprot:F1LN14;uniprot:G3V8S2			
PKC	GeneProduct	ensembl:ENSRNOG00000009652		ensembl:ENSRNOG00000009652	ncbigene:84006		uniprot:F1M7Y5			
p42 MAPK	GeneProduct	ensembl:ENSRNOG00000001849		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
p44 MAPK	GeneProduct	ensembl:ENSRNOG00000001849		ensembl:ENSRNOG00000001849	ncbigene:116590		uniprot:P63086			
BAD	GeneProduct	ensembl:ENSRNOG00000021147		ensembl:ENSRNOG00000021147	ncbigene:64639		uniprot:O35147			
Caspase 9	GeneProduct	ensembl:ENSRNOG00000012944		ensembl:ENSRNOG00000012944	ncbigene:58918		uniprot:A0A0G2K3V0;uniprot:Q920G4;uniprot:Q9JHK1			
eNOS	GeneProduct	ensembl:ENSRNOG00000009348		ensembl:ENSRNOG00000009348	ncbigene:24600		uniprot:F1LQC7			
RAC	GeneProduct	ensembl:ENSRNOG00000001068		ensembl:ENSRNOG00000001068	ncbigene:363875		uniprot:A0A0U1RS21;uniprot:A0A0G2K0X4;uniprot:A0A0U1RS18;uniprot:Q6RUV5			
SPK	Protein	uniprot:P0C6C0								
PlGF	Protein	uniprot:Q63434		ensembl:ENSRNOG00000005650	ncbigene:94203		uniprot:Q63434			
PlGF	Protein	uniprot:Q63434		ensembl:ENSRNOG00000005650	ncbigene:94203		uniprot:Q63434			
VEGF-D	Protein	uniprot:O35251								
VEGF-D	Protein	uniprot:O35251								
VEGF-D	Protein	uniprot:O35251								
PlGF	Protein	uniprot:Q63434		ensembl:ENSRNOG00000005650	ncbigene:94203		uniprot:Q63434			
p38MAPK	Protein	uniprot:ENSRNOG00000006984								
