Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
LysRS	GeneProduct	sgd:S000002444	""	ensembl:YDR037W	ncbigene:851607		uniprot:P15180								
SerRS	GeneProduct	sgd:S000002430	""	ensembl:YDR023W	ncbigene:851587		uniprot:P07284								
TrpRS	GeneProduct	sgd:S000005457	""	ensembl:YOL097C	ncbigene:854056		uniprot:Q12109								
LeuRS	GeneProduct	sgd:S000006081	""	ensembl:YPL160W	ncbigene:855943		uniprot:P26637								
PheRS beta	GeneProduct	sgd:S000004050	""	ensembl:YLR060W	ncbigene:850749		uniprot:P15624								
GluRS	GeneProduct	sgd:S000003214	""	ensembl:YGL245W	ncbigene:852606		uniprot:P46655								
GlyRS	GeneProduct	sgd:S000006285	""	ensembl:YPR081C	ncbigene:856196		uniprot:Q06817								
AlaRS	GeneProduct	sgd:S000005862	""	ensembl:YOR335C											
AsnRS	GeneProduct	sgd:S000001061	""	ensembl:YHR019C	ncbigene:856412		uniprot:P38707								
PheRS alpha	GeneProduct	sgd:S000001872	""	ensembl:YFL022C	ncbigene:850522		uniprot:P15625								
TyrRS	GeneProduct	sgd:S000003417	""	ensembl:YGR185C	ncbigene:853097		uniprot:P36421								
AspRS	GeneProduct	sgd:S000003941	""	ensembl:YLL018C	ncbigene:850643		uniprot:P04802								
ThrRS	GeneProduct	sgd:S000001340	""	ensembl:YIL078W	ncbigene:854732		uniprot:P04801								
ArgRS	GeneProduct	sgd:S000002749	""	ensembl:YDR341C	ncbigene:851942		uniprot:Q05506								
CysRS	GeneProduct	sgd:S000005191	""												
ProRS	GeneProduct	sgd:S000000889	""	ensembl:YER087W	ncbigene:856820		uniprot:P39965								
IleRS	GeneProduct	sgd:S000000172	""	ensembl:YBL076C	ncbigene:852202		uniprot:P09436								
MetRS	GeneProduct	sgd:S000003496	""	ensembl:YGR264C	ncbigene:853181		uniprot:P00958								
GlnRS	GeneProduct	sgd:S000005694	""	ensembl:YOR168W	ncbigene:854339		uniprot:P13188								
