Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Risankizumab	Metabolite	drugbank:DB14762	""					wikidata:Q25112466							
Guselkumab	Metabolite	drugbank:DB11834	""					wikidata:Q15708315							
Mirikizumab	Metabolite	drugbank:DB14910	""					wikidata:Q55641096							
Brazikumab	Metabolite	drugbank:DB16115	""					wikidata:Q28209015							
TLR4	GeneProduct	ensembl:ENSG00000136869	""	ensembl:ENSG00000136869	ncbigene:7099	hgnc.symbol:TLR4	uniprot:O00206;uniprot:A0A2R8Y7P4								
IL12B	GeneProduct	ensembl:ENSG00000113302	"'p40' originally"	ensembl:ENSG00000113302	ncbigene:3593	hgnc.symbol:IL12B	uniprot:A0A8Q3WML5;uniprot:P29460;uniprot:A0A8Q3SJ12								
IL23RA	GeneProduct	ensembl:ENSG00000110944	""	ensembl:ENSG00000110944	ncbigene:51561	hgnc.symbol:IL23A	uniprot:Q9NPF7								
STAT1	GeneProduct	ensembl:ENSG00000115415	""	ensembl:ENSG00000115415	ncbigene:6772	hgnc.symbol:STAT1	uniprot:E9PH66;uniprot:A0A669KBK4;uniprot:A0A8V8TMY9;uniprot:E7EPD2;uniprot:J3KPM9;uniprot:Q67C41;uniprot:A0A669KB17;uniprot:A0A8V8TN81;uniprot:A0A669KB56;uniprot:A0A669KB68;uniprot:A0A669KB52;uniprot:A0A669KB53;uniprot:A0A669KB75;uniprot:D2KFR9;uniprot:P42224;uniprot:A0A669KBA4;uniprot:E7ENM1;uniprot:A0A669KBI6;uniprot:A0A8V8TLI6								
IL17A	GeneProduct	ensembl:ENSG00000112115	""	ensembl:ENSG00000112115	ncbigene:3605	hgnc.symbol:IL17A	uniprot:Q16552								
IL17F	GeneProduct	ensembl:ENSG00000112116	""	ensembl:ENSG00000112116	ncbigene:112744	hgnc.symbol:IL17F	uniprot:Q96PD4								
CSF2	GeneProduct	ensembl:ENSG00000164400	"'GM-CSF' originally"	ensembl:ENSG00000164400	ncbigene:1437	hgnc.symbol:CSF2	uniprot:P04141								
TNF	GeneProduct	ensembl:ENSG00000232810	"'TNFA' originally"	ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:A0A8V8TNL2;uniprot:Q5STB3;uniprot:P01375								
IL23A	GeneProduct	ensembl:ENSG00000110944	"'p19' originally"	ensembl:ENSG00000110944	ncbigene:51561	hgnc.symbol:IL23A	uniprot:Q9NPF7								
TYK2	GeneProduct	ensembl:ENSG00000105397	""	ensembl:ENSG00000105397	ncbigene:7297	hgnc.symbol:TYK2	uniprot:A0A8V8TN89;uniprot:A0A8V8TPX5;uniprot:E9PQE9;uniprot:A0A8V8TN55;uniprot:H0YE24;uniprot:H0YCT7;uniprot:P29597;uniprot:A0A024R7E4;uniprot:H0YE41;uniprot:A0A8V8TN50;uniprot:A0A8V8TN95;uniprot:E9PQL2;uniprot:K7EJR6;uniprot:E9PM19;uniprot:K7EM33;uniprot:A0A8V8TPJ0;uniprot:A0A8V8TPJ3;uniprot:A0A8V8TNM9;uniprot:A0A8V8TPH2								
JAK2	GeneProduct	ensembl:ENSG00000096968	""	ensembl:ENSG00000096968	ncbigene:3717	hgnc.symbol:JAK2	uniprot:A0A1B0GVR5;uniprot:O60674;uniprot:A0A1B0GTR9								
RORC	GeneProduct	ensembl:ENSG00000143365	"'RORGT' / 'RORγt' originally"	ensembl:ENSG00000143365	ncbigene:6097	hgnc.symbol:RORC	uniprot:A0A494C0S6;uniprot:P51449;uniprot:A0A1W2PRM4;uniprot:A0A8V8TL94;uniprot:A0A494C174;uniprot:F1D8P6;uniprot:Q6I9R9;uniprot:A0A494C0H2								
IL22	GeneProduct	ensembl:ENSG00000127318	""	ensembl:ENSG00000127318	ncbigene:50616	hgnc.symbol:IL22	uniprot:Q9GZX6;uniprot:A0A7R8C389								
IFNG	GeneProduct	ensembl:ENSG00000111537	""	ensembl:ENSG00000111537	ncbigene:3458	hgnc.symbol:IFNG	uniprot:A0A7R8GUN6;uniprot:P01579								
STAT3	GeneProduct	ensembl:ENSG00000168610	""	ensembl:ENSG00000168610	ncbigene:6774	hgnc.symbol:STAT3	uniprot:G8JLH9;uniprot:A0A7I2V4F6;uniprot:A0A7I2V4C8;uniprot:A0A7I2V3V0;uniprot:P40763;uniprot:A0A7I2V2T1;uniprot:A0A7I2V395;uniprot:A0A7I2V552;uniprot:A0A7I2V444;uniprot:A0A7I2V4R2;uniprot:A0A7I2YQR5;uniprot:A0A7I2V4R3;uniprot:A0A7I2YQI1;uniprot:A0A7I2YQD2;uniprot:A0A7I2V2G1;uniprot:A0A7I2V5N9								
STAT4	GeneProduct	ensembl:ENSG00000138378	""	ensembl:ENSG00000138378	ncbigene:6775	hgnc.symbol:STAT4	uniprot:C9JM11;uniprot:A0A2R8Y693;uniprot:C9JFG0;uniprot:E9PG69;uniprot:Q14765;uniprot:E9PBE2								
STAT5A	GeneProduct	ensembl:ENSG00000126561	""	ensembl:ENSG00000126561	ncbigene:6776	hgnc.symbol:STAT5A	uniprot:P42229;uniprot:A0A7I2YQY3;uniprot:A0A384N5W4;uniprot:K7EK35;uniprot:K7EIF9;uniprot:A0A7I2YQF1;uniprot:A0A7I2V380								
IL12RB1	GeneProduct	ensembl:ENSG00000096996	""	ensembl:ENSG00000096996	ncbigene:3594	hgnc.symbol:IL12RB1	uniprot:P42701;uniprot:X6RGM1;uniprot:M0QX06;uniprot:M0R382								
STAT5B	GeneProduct	ensembl:ENSG00000173757	""	ensembl:ENSG00000173757	ncbigene:6777	hgnc.symbol:STAT5B	uniprot:A0A8V8TP21;uniprot:A0A8V8TP00;uniprot:C9J4I3;uniprot:A0A8V8TMP4;uniprot:A0A8V8TMA6;uniprot:A0A8V8TMQ6;uniprot:A0A8V8TM91;uniprot:A0A8V8TP16;uniprot:P51692;uniprot:A0A8V8TMR0;uniprot:A0A8V8TM84								
