Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
E2F3	GeneProduct	ensembl:ENSG00000112242		ensembl:ENSG00000112242	ncbigene:1871	hgnc.symbol:E2F3	uniprot:O00716			
TP53	GeneProduct	ensembl:ENSG00000141510		ensembl:ENSG00000141510	ncbigene:7157	hgnc.symbol:TP53	uniprot:E9PFT5;uniprot:A0A087WXZ1;uniprot:P04637;uniprot:A0A087X1Q1;uniprot:E7ESS1;uniprot:E7EMR6;uniprot:E7EQX7;uniprot:A0A0U1RQC9;uniprot:J3KP33;uniprot:H2EHT1;uniprot:I3L0W9;uniprot:K7PPA8;uniprot:S4R334;uniprot:A0A087WT22;uniprot:E9PCY9			
CDC42	GeneProduct	ensembl:ENSG00000070831		ensembl:ENSG00000070831	ncbigene:998	hgnc.symbol:CDC42	uniprot:A0A3B3IRV0;uniprot:A0A494C1M1;uniprot:Q5JYX0;uniprot:A0A024RAE6;uniprot:A0A590UJK8;uniprot:A0A024RAA5;uniprot:P60953;uniprot:A0A494BZX6			
MIR29A	GeneProduct	ensembl:ENSG00000284033								
CDK6	GeneProduct	ensembl:ENSG00000105810		ensembl:ENSG00000105810	ncbigene:1021	hgnc.symbol:CDK6	uniprot:Q00534			
MYC	GeneProduct	ensembl:ENSG00000136997		ensembl:ENSG00000136997	ncbigene:4609	hgnc.symbol:MYC	uniprot:H0YBG3;uniprot:H0YBT0;uniprot:Q16591;uniprot:A0A494C1T8;uniprot:Q14899;uniprot:A0A0B4J1R1;uniprot:P01106;uniprot:A0A024R9L7;uniprot:A0A087WUS5			
MIRLET7A1	GeneProduct	ensembl:ENSG00000199165		ensembl:ENSG00000199165	ncbigene:406881	hgnc.symbol:MIRLET7A1				
MIR29C	GeneProduct	ensembl:ENSG00000284214		ensembl:ENSG00000284214	ncbigene:407026	hgnc.symbol:MIR29C				
MIRLET7A3	GeneProduct	ensembl:ENSG00000198986								
MIRLET7C	GeneProduct	ensembl:ENSG00000199030		ensembl:ENSG00000199030	ncbigene:406885	hgnc.symbol:MIRLET7C				
MIRLET7D	GeneProduct	ensembl:ENSG00000199133		ensembl:ENSG00000199133	ncbigene:406886	hgnc.symbol:MIRLET7D				
MIRLET7E	GeneProduct	ensembl:ENSG00000198972		ensembl:ENSG00000198972	ncbigene:406887	hgnc.symbol:MIRLET7E				
MIRLET7F1	GeneProduct	ensembl:ENSG00000199072		ensembl:ENSG00000199072	ncbigene:406888	hgnc.symbol:MIRLET7F1				
MIRLET7G	GeneProduct	ensembl:ENSG00000199150		ensembl:ENSG00000199150	ncbigene:406890	hgnc.symbol:MIRLET7G				
P85A_HUMAN	Protein	uniprot:P27986		ensembl:ENSG00000145675	ncbigene:5295	hgnc.symbol:PIK3R1	uniprot:P27986;uniprot:A0A2X0SFG1;uniprot:E5RGI8;uniprot:H0YBC2;uniprot:H0YB27;uniprot:E5RK66;uniprot:E5RJY0;uniprot:E5RHI0			
