Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
OSR1	GeneProduct	ensembl:ENSG00000143867		ensembl:ENSG00000143867	ncbigene:130497	hgnc.symbol:OSR1	uniprot:Q8TAX0			
FGF20	GeneProduct	ensembl:ENSG00000078579		ensembl:ENSG00000078579	ncbigene:26281	hgnc.symbol:FGF20	uniprot:Q9NP95;uniprot:H0YAT9			
GREB1L	GeneProduct	ensembl:ENSG00000141449		ensembl:ENSG00000141449	ncbigene:80000	hgnc.symbol:GREB1L	uniprot:Q9C091;uniprot:J3QR03;uniprot:J3KRT4;uniprot:J3QQW0			
SIX2	GeneProduct	ensembl:ENSG00000170577		ensembl:ENSG00000170577	ncbigene:10736	hgnc.symbol:SIX2	uniprot:Q9NPC8			
BMP7	GeneProduct	ensembl:ENSG00000101144		ensembl:ENSG00000101144	ncbigene:655	hgnc.symbol:BMP7	uniprot:B1AKZ9;uniprot:P18075;uniprot:H0Y4B5;uniprot:A8K571;uniprot:B1AL00			
FOXD1	GeneProduct	ensembl:ENSG00000251493		ensembl:ENSG00000251493	ncbigene:2297	hgnc.symbol:FOXD1	uniprot:Q16676			
TCF21	GeneProduct	ensembl:ENSG00000118526		ensembl:ENSG00000118526	ncbigene:6943	hgnc.symbol:TCF21	uniprot:O43680			
MEIS1	GeneProduct	ensembl:ENSG00000143995		ensembl:ENSG00000143995	ncbigene:4211	hgnc.symbol:MEIS1	uniprot:E9PDC4;uniprot:O00470;uniprot:H0YNY8;uniprot:F5GYS8;uniprot:U3KPR8			
ALDH1A2	GeneProduct	ensembl:ENSG00000128918		ensembl:ENSG00000128918	ncbigene:8854	hgnc.symbol:ALDH1A2	uniprot:Q9UED3;uniprot:H0YMT5;uniprot:O94788;uniprot:A0A0G2JL97;uniprot:H0YMG7;uniprot:E9PF31;uniprot:H0YKL3			
RSPO1	GeneProduct	ensembl:ENSG00000169218		ensembl:ENSG00000169218	ncbigene:284654	hgnc.symbol:RSPO1	uniprot:Q2MKA7			
FGF8	GeneProduct	ensembl:ENSG00000107831		ensembl:ENSG00000107831	ncbigene:2253	hgnc.symbol:FGF8	uniprot:A0A087X1S5;uniprot:P55075;uniprot:R4GMQ3			
JAG1	GeneProduct	ensembl:ENSG00000101384		ensembl:ENSG00000101384	ncbigene:182	hgnc.symbol:JAG1	uniprot:P78504;uniprot:A0A087WXH5;uniprot:A0A087X1E8			
PAX2	GeneProduct	ensembl:ENSG00000075891		ensembl:ENSG00000075891	ncbigene:5076	hgnc.symbol:PAX2	uniprot:A0A0A0MRH7;uniprot:Q02962;uniprot:Q5SZP1;uniprot:G3V5S4			
RSPO3	GeneProduct	ensembl:ENSG00000146374		ensembl:ENSG00000146374	ncbigene:84870	hgnc.symbol:RSPO3	uniprot:Q9BXY4			
WNT9B 	GeneProduct	ensembl:ENSG00000158955		ensembl:ENSG00000158955	ncbigene:7484	hgnc.symbol:WNT9B	uniprot:E7EPC3;uniprot:O14905;uniprot:I3L0L8			
WNT4	GeneProduct	ensembl:ENSG00000162552		ensembl:ENSG00000162552	ncbigene:54361	hgnc.symbol:WNT4	uniprot:B1AJZ6;uniprot:P56705;uniprot:H0Y663			
LHX1	GeneProduct	ensembl:ENSG00000274577								
WNT3A	GeneProduct	ensembl:ENSG00000154342		ensembl:ENSG00000154342	ncbigene:89780	hgnc.symbol:WNT3A	uniprot:P56704			
NOTCH2	GeneProduct	ensembl:ENSG00000134250		ensembl:ENSG00000134250	ncbigene:4853	hgnc.symbol:NOTCH2	uniprot:A0A494C049;uniprot:A0A494C1U9;uniprot:A0A494C1H8;uniprot:Q04721;uniprot:A0A494C1F1;uniprot:A0A1W2PQQ5			
