Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Long chain Acyl-CoA	Metabolite	chebi:83139	""					wikidata:Q74651136	chebi:83139						
3-Ketoacyl-CoA	Metabolite	chebi:57347	""					wikidata:Q63143581	chebi:57347						
Acetyl-CoA	Metabolite	cas:72-89-9	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
Long Chain Fatty Acid	Metabolite	chebi:15904	""					wikidata:Q24067397	chebi:15904					kegg.compound:C00638	
trans-D2-Enoyl-CoA	Metabolite	chebi:10723	""					wikidata:Q27108673	chebi:10723	inchikey:MGNBGCRQQFMNBM-YJHHLLFWSA-N;inchikey:MGNBGCRQQFMNBM-VHTAIFHGSA-N	pubchem.compound:24883423;pubchem.compound:5280768	chemspider:4444334;chemspider:21864765	hmdb:HMDB0003948	kegg.compound:C05275	lipidmaps:LMFA07050391
Acyl-CoA (n-2)	Metabolite	chebi:17984	""					wikidata:Q2699537	chebi:17984					kegg.compound:C00040	lipidmaps:LMFA07050000
ACSL4	GeneProduct	:KWMTBOMO02325	""												
SCP2	GeneProduct	:KWMTBOMO01516	""												
CPT2	GeneProduct	:KWMTBOMO07171	""												
EHHADH	GeneProduct	:MSTRG.17755.1	""												
ACSL1	GeneProduct	:MSTRG.16675.8	""												
DCI	GeneProduct	:KWMTBOMO06521	""												
ACADS	GeneProduct	:KWMTBOMO09817	""												
HADHA	GeneProduct	:KWMTBOMO02053	"similiar to: ECHA RAT"												
CPT1A	GeneProduct	:KWMTBOMO00460	""												
ACSL2	GeneProduct	:MSTRG.4134.1	""												
ACADL	GeneProduct	:KWMTBOMO12947	""												
ACADM	GeneProduct	:KWMTBOMO00375	""												
ACADVL	GeneProduct	:KWMTBOMO02354	""												
HADHSC	GeneProduct	:MSTRG.16432.6	""												
SLC25A20	GeneProduct	:KWMTBOMO01486	""												
PECR	GeneProduct	:MSTRG.3009.1	""												
ACSL4	GeneProduct	:MSTRG.13700.1	""												
ACSL4	GeneProduct	:MSTRG.18096.1	""												
ACSL4	GeneProduct	:MSTRG.18096.2	""												
ACSL4	GeneProduct	:MSTRG.18096.3	""												
ACSL4	GeneProduct	:MSTRG.18096.5	""												
ACSL4	GeneProduct	:MSTRG.18096.6	""												
CPT1A	GeneProduct	:MSTRG.1075.2	""												
CPT2	GeneProduct	:MSTRG.3719.1	""												
CPT2	GeneProduct	:MSTRG.3719.2	""												
CPT2	GeneProduct	:MSTRG.3719.4	""												
ACADVL	GeneProduct	:MSTRG.18126.2	""												
ACADVL	GeneProduct	:MSTRG.18126.3	""												
ACADM	GeneProduct	:MSTRG.7290.3	""												
ACADM	GeneProduct	:MSTRG.920.1	""												
ACADS	GeneProduct	:KWMTBOMO10542	""												
ACADS	GeneProduct	:MSTRG.7290.1	""												
ACADS	GeneProduct	:MSTRG.7290.2	""												
ACADS	GeneProduct	:MSTRG.8240.1	""												
ACADS	GeneProduct	:MSTRG.8240.2	""												
SCP2	GeneProduct	:MSTRG.17034.1	""												
SCP2	GeneProduct	:MSTRG.17034.2	""												
HADHA	GeneProduct	:MSTRG.17755.1	"similiar to: ECHA RAT"												
HADHA	GeneProduct	:MSTRG.17755.3	"similiar to: ECHA RAT"												
