Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PHENYLALANINE	Metabolite	chebi:17295	""					wikidata:Q72440822;wikidata:Q170545;wikidata:Q106345467	chebi:58095;chebi:17295	inchikey:COLNVLDHVKWLRT-QMMMGPOBSA-N	pubchem.compound:6140;pubchem.compound:6925665	chemspider:5910	hmdb:HMDB0000159	kegg.compound:C00079	
Cinnamic acid	Metabolite	chebi:27386	""					wikidata:Q57826855	chebi:27386	inchikey:WBYWAXJHAXSJNI-UHFFFAOYSA-N	pubchem.compound:8784			kegg.compound:C10438	
4-Coumaroyl-CoA	Metabolite	chebi:15499	""					wikidata:Q57828471	chebi:15499	inchikey:DMZOKBALNZWDKI-FUEUKBNZSA-N	pubchem.compound:147899	chemspider:21864784	hmdb:HMDB0304822		lipidmaps:LMFA07050265
Malonyl-CoA	Metabolite	chebi:15531	""					wikidata:Q27095293	chebi:15531	inchikey:LTYOQGRJFJAKNA-DVVLENMVSA-N	pubchem.compound:644066	chemspider:559121;chemspider:26330306	hmdb:HMDB0001175	kegg.compound:C00083;kegg.compound:C03188	lipidmaps:LMFA07050345
Naringin chalcone	Metabolite	chebi:80492	""					wikidata:Q27149544	chebi:80492	inchikey:IXVXIWLKOMVSFY-GOZPEMRWSA-N	pubchem.compound:23724747	chemspider:30791938		kegg.compound:C16423	
Naringin	Metabolite	chebi:28819	""					wikidata:Q418469	chebi:28819	inchikey:DFPMSGMNTNDNHN-ZPHOTFPESA-N	pubchem.compound:442428	chemspider:390868	hmdb:HMDB0002927	kegg.compound:C09789	lipidmaps:LMPK12140235
Dihydrokaempferol	Metabolite	chebi:15401	""					wikidata:Q956217	chebi:15401	inchikey:PADQINQHPQKXNL-LSDHHAIUSA-N	pubchem.compound:122850	chemspider:109514	hmdb:HMDB0030847	kegg.compound:C00974	lipidmaps:LMPK12140720
Dihydroquercetin	Metabolite	chebi:38747	""					wikidata:Q72466181;wikidata:Q104972046	chebi:38747	inchikey:CXQWRCVTCMQVQX-UHFFFAOYSA-N	pubchem.compound:471	chemspider:458	hmdb:HMDB0242509		
Leucoanthocyanidin	Metabolite	chebi:60835	""					wikidata:Q262183	chebi:60835						
Anthocyanidins	Metabolite	chebi:38695	""					wikidata:Q1073242	chebi:38695				hmdb:HMDB0031460	kegg.compound:C02003	lipidmaps:LMPK1201
Anthocyanins	Metabolite	chebi:38697	""					wikidata:Q262547	chebi:38697						
Phenylalanine ammonia-lyase	GeneProduct	uniprot:Q8VXG7	""	ensembl:Zm00001eb077230			uniprot:B8A046;uniprot:Q8VXG7;uniprot:A0A1D6Q5B1;uniprot:A0A1D6Q5B0;uniprot:A0A1D6Q5B2;uniprot:A0A3L6EVE4;uniprot:B6U4D6;uniprot:A0A1D6E5Z0;uniprot:A0A3L6F5U1;uniprot:A0A1D6E5Y9;uniprot:A0A3L6G1W0;uniprot:C0PMJ0								
Cinnamate 4-Hydroxylase	GeneProduct	uniprot:P92994	""												
Chalcone Synthase	GeneProduct	uniprot:A0A1D6QKV2	""	ensembl:Zm00001eb200030			uniprot:A0A1D6QKV3;uniprot:A0A1D6QKV2;uniprot:A0A3L6F6Z4								
4-Coumarate:Coenzyme A Ligase	GeneProduct	uniprot:B4FQP4	""	ensembl:Zm00001eb233720	ncbigene:542166		uniprot:B4FQP4;uniprot:A0A1D6H287;uniprot:A0A1D6H286;uniprot:Q6Q297;uniprot:A0A1D6H284;uniprot:A0A3L6EJR6								
Chalcone Isomerase	GeneProduct	uniprot:Q08704	""	ensembl:Zm00001eb062510	ncbigene:100276821		uniprot:A0A1D6GEC2;uniprot:A0A3L6ELS1;uniprot:A0A1D6GEC1;uniprot:B6THH3;uniprot:A0A317YDD4;uniprot:B6TJA9;uniprot:C4JC73;uniprot:B4FU93;uniprot:Q08704;uniprot:A0A3L6FXN0;uniprot:A0A1D6L9Q4;uniprot:B6TJ03								
Flavanone 3-Hydroxylase	GeneProduct	uniprot:Q7Y1X4	""												
Flavonoid 3'-Hydroxylase	GeneProduct	uniprot:Q7XJ45	""												
Anthocyanidin Synthase	GeneProduct	uniprot:P41213	""	ensembl:Zm00001eb229190			uniprot:A0A1Q0ZSU2;uniprot:A0A1D6FWL0;uniprot:A0A3L6EL24;uniprot:P41213;uniprot:A0A3L6FFR5								
Flavonoid-3-O-Glucosyltransferase	GeneProduct	uniprot:Q9LVW3	""												
