Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
CDKN1A	GeneProduct	ensembl:ENSG00000124762		ensembl:ENSG00000124762	ncbigene:1026	hgnc.symbol:CDKN1A	uniprot:A0A024RCX5;uniprot:P38936			
BID	GeneProduct	ensembl:ENSG00000015475		ensembl:ENSG00000015475	ncbigene:637	hgnc.symbol:BID	uniprot:P55957;uniprot:A8ASI8;uniprot:B2ZP79			
ABL1	GeneProduct	ncbigene:25		ensembl:ENSG00000097007	ncbigene:25	hgnc.symbol:ABL1	uniprot:A0A024R8E2;uniprot:R4GRW0;uniprot:P00519			
BOK	GeneProduct	ncbigene:666		ensembl:ENSG00000176720	ncbigene:666	hgnc.symbol:BOK	uniprot:A0A024R4A8;uniprot:Q9UMX3			
BAX	GeneProduct	ncbigene:581		ensembl:ENSG00000087088	ncbigene:581	hgnc.symbol:BAX	uniprot:Q07812;uniprot:K4JQN1;uniprot:H0YA56;uniprot:I6LPK7			
PMAIP1	GeneProduct	ncbigene:5366		ensembl:ENSG00000141682	ncbigene:5366	hgnc.symbol:PMAIP1	uniprot:A0A0S2Z490;uniprot:Q13794;uniprot:A0A0S2Z4V2			
MYC	GeneProduct	ncbigene:4609		ensembl:ENSG00000136997	ncbigene:4609	hgnc.symbol:MYC	uniprot:H0YBG3;uniprot:H0YBT0;uniprot:Q16591;uniprot:A0A494C1T8;uniprot:Q14899;uniprot:A0A0B4J1R1;uniprot:P01106;uniprot:A0A024R9L7;uniprot:A0A087WUS5			
BCL2	GeneProduct	ensembl:ENSG00000171791		ensembl:ENSG00000171791	ncbigene:596	hgnc.symbol:BCL2	uniprot:P10415;uniprot:A0A024R2B3;uniprot:A0A024R2C4			
TP53	GeneProduct	ncbigene:7157		ensembl:ENSG00000141510	ncbigene:7157	hgnc.symbol:TP53	uniprot:E9PFT5;uniprot:A0A087WXZ1;uniprot:P04637;uniprot:A0A087X1Q1;uniprot:E7ESS1;uniprot:E7EMR6;uniprot:E7EQX7;uniprot:A0A0U1RQC9;uniprot:J3KP33;uniprot:H2EHT1;uniprot:I3L0W9;uniprot:K7PPA8;uniprot:S4R334;uniprot:A0A087WT22;uniprot:E9PCY9			
CDKN2A	GeneProduct	ncbigene:1029		ensembl:ENSG00000147889	ncbigene:1029	hgnc.symbol:CDKN2A	uniprot:K7ENC6;uniprot:K7ES20;uniprot:J3QRG6;uniprot:Q8N726;uniprot:P42771;uniprot:K7PML8			
BBC3	GeneProduct	ncbigene:27113		ensembl:ENSG00000105327	ncbigene:27113	hgnc.symbol:BBC3	uniprot:Q9BXH1;uniprot:Q96PG8			
TP73	GeneProduct	ncbigene:7161		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
GADD45A	GeneProduct	ncbigene:1647		ensembl:ENSG00000116717	ncbigene:1647	hgnc.symbol:GADD45A	uniprot:A0A3B3ITF9;uniprot:A0A087WZQ0;uniprot:A5JUZ3;uniprot:P24522			
IGFBP-3	GeneProduct	ensembl:ENSG00000235943		ensembl:ENSG00000235943		hgnc.symbol:TMEM212-IT1				
TP63	GeneProduct	ncbigene:8626		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
ATM	GeneProduct	ensembl:ENSG00000149311		ensembl:ENSG00000149311	ncbigene:472	hgnc.symbol:ATM	uniprot:E9PIN0;uniprot:Q6P7P1;uniprot:Q13315;uniprot:H0YDU7;uniprot:A0A087X0E9;uniprot:A0A6Q8PH76;uniprot:M0QXY8;uniprot:H0YEC6;uniprot:A0A024R3C7;uniprot:E9PRG7			
OTX2	GeneProduct	ensembl:ENSG00000165588		ensembl:ENSG00000165588	ncbigene:5015	hgnc.symbol:OTX2	uniprot:G3V3J3;uniprot:G3V3P9;uniprot:F1T0C9;uniprot:A0A5F9ZHY1;uniprot:F1T0D1;uniprot:P32243			
MDM2	GeneProduct	ensembl:ENSG00000135679		ensembl:ENSG00000135679	ncbigene:4193	hgnc.symbol:MDM2	uniprot:E5RHE2;uniprot:E7EPE2;uniprot:F5H1M7;uniprot:F5H4Q8;uniprot:Q9H4C3;uniprot:Q9H4C5;uniprot:J3QST1;uniprot:A0A0A8KB88;uniprot:E7EMW5;uniprot:Q00987;uniprot:F6UXB6;uniprot:J3KN53;uniprot:F5GZC3;uniprot:E5RJQ0;uniprot:A0A0A8K986;uniprot:A0A1B0GXJ6;uniprot:A0A0C4DFR5;uniprot:A7UKX8;uniprot:G3XA89;uniprot:A0A0A8KBA1;uniprot:F5GZB0;uniprot:Q8TE47;uniprot:F5GWH7;uniprot:Q96DS5			
TNFSF10	GeneProduct	ncbigene:8743		ensembl:ENSG00000121858	ncbigene:8743	hgnc.symbol:TNFSF10	uniprot:Q6IBA9;uniprot:H7C246;uniprot:P50591			
DeltaNp63gamma	Protein	uniprot:Q9H3D4		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
TAp63beta	Protein	uniprot:Q9H3D4		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
DelatNp63alpha	Protein	uniprot:Q9H3D4		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
TP73 Delta Np73	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
TP73zeta	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
SUMO-1	Protein	ncbigene:7341		ensembl:ENSG00000116030	ncbigene:7341	hgnc.symbol:SUMO1	uniprot:A0A024R3Z2;uniprot:B9A032;uniprot:B8ZZ67;uniprot:P63165;uniprot:F8WBI1;uniprot:B8ZZJ0;uniprot:B8ZZN6			
TP73delta	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
TP73alpha	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
TAp63gamma	Protein	uniprot:Q9H3D4		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
TP73gamma	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
TP73beta	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
TAp63alpha	Protein	uniprot:Q9H3D4		ensembl:ENSG00000073282	ncbigene:8626	hgnc.symbol:TP63	uniprot:C9JW72;uniprot:A0A0S2Z4N6;uniprot:A0A0S2Z4N5;uniprot:Q9H3D4;uniprot:C9D7D0			
TP73epsilon	Protein	uniprot:O15350		ensembl:ENSG00000078900	ncbigene:7161	hgnc.symbol:TP73	uniprot:A0A0C4DFW9;uniprot:O15350;uniprot:A1PQX5			
