Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
MAP2K2	Protein	ensembl:ENSBTAG00000024450	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5605	ensembl:ENSBTAG00000024450	ncbigene:510434		uniprot:Q17QH2;uniprot:A0A3S5ZPX3			
MAPK3	Protein	ensembl:ENSBTAG00000016156	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5595	ensembl:ENSBTAG00000016156	ncbigene:531391		uniprot:E1B8P9;uniprot:A0A3Q1M7B5;uniprot:A0A3Q1MNN7			
CRLF2	Protein	ensembl:ENSBTAG00000020242	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:64109	ensembl:ENSBTAG00000020242	ncbigene:529792		uniprot:G3X7G0			
STAT1	Protein	ensembl:ENSBTAG00000007867	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6772	ensembl:ENSBTAG00000007867	ncbigene:510814		uniprot:A0A3Q1ME65;uniprot:E1BPP7;uniprot:A0A3S5ZPJ6			
STAT3	Protein	ensembl:ENSBTAG00000021523	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6774	ensembl:ENSBTAG00000021523	ncbigene:508541		uniprot:F1MX38			
STAT4	Protein	ensembl:ENSBTAG00000046699	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6775	ensembl:ENSBTAG00000046699	ncbigene:515988		uniprot:F1N0R2			
PIK3CA	Protein	ensembl:ENSBTAG00000009232	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5290	ensembl:ENSBTAG00000009232	ncbigene:282306		uniprot:P32871			
AKT1	Protein	ensembl:ENSBTAG00000017636	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:207	ensembl:ENSBTAG00000017636	ncbigene:280991		uniprot:A0A3Q1MJ77;uniprot:G3X7B5			
MAPK1	Protein	ensembl:ENSBTAG00000010312	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5594	ensembl:ENSBTAG00000010312	ncbigene:327672		uniprot:P46196			
MTOR	Protein	ensembl:ENSBTAG00000015325	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:2475	ensembl:ENSBTAG00000015325	ncbigene:100139219		uniprot:A0A3Q1MEZ6;uniprot:E1BFB4;uniprot:A0A3Q1LUE8;uniprot:A0A3Q1MN73;uniprot:A0A3Q1MZG6;uniprot:A0A3Q1M2S6;uniprot:A0A3Q1MIZ9			
RPS6	Protein	ensembl:ENSBTAG00000014449	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:6194	ensembl:ENSBTAG00000014449			uniprot:E1B8K9			
PTPN11	Protein	ensembl:ENSBTAG00000002048	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5781	ensembl:ENSBTAG00000002048	ncbigene:533590		uniprot:F1N339			
JAK2	Protein	ensembl:ENSBTAG00000012047	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3717	ensembl:ENSBTAG00000012047	ncbigene:525246		uniprot:E1BCP6			
JAK1	Protein	ensembl:ENSBTAG00000003147	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3716	ensembl:ENSBTAG00000003147	ncbigene:537201		uniprot:F1N0D6			
IL7R	Protein	ensembl:ENSBTAG00000019975	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:3575	ensembl:ENSBTAG00000019975	ncbigene:521554		uniprot:E1BPM3			
MAP2K1	Protein	ensembl:ENSBTAG00000033983	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5604	ensembl:ENSBTAG00000033983	ncbigene:533199		uniprot:Q0VD16			
