Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
IL10RB	GeneProduct	ncbigene:3588	""	ensembl:ENSG00000243646	ncbigene:3588	hgnc.symbol:IL10RB	uniprot:H7C0Z5;uniprot:Q08334;uniprot:A0A1B0GU52;uniprot:A0A1B0GTI5;uniprot:F8WDX2								
STAT2	GeneProduct	ncbigene:6773	""	ensembl:ENSG00000170581	ncbigene:6773	hgnc.symbol:STAT2	uniprot:A0A494C0B5;uniprot:R9QE65;uniprot:B4DLC8;uniprot:G3V319;uniprot:A0A8V8TLG8;uniprot:A0A494C164;uniprot:A0A8V8TLJ4;uniprot:P52630;uniprot:A0A494C1L3;uniprot:B4DHE0								
TYK2	GeneProduct	ncbigene:7297	""	ensembl:ENSG00000105397	ncbigene:7297	hgnc.symbol:TYK2	uniprot:A0A8V8TN89;uniprot:A0A8V8TPX5;uniprot:E9PQE9;uniprot:A0A8V8TN55;uniprot:H0YE24;uniprot:H0YCT7;uniprot:P29597;uniprot:A0A024R7E4;uniprot:H0YE41;uniprot:A0A8V8TN50;uniprot:A0A8V8TN95;uniprot:E9PQL2;uniprot:K7EJR6;uniprot:E9PM19;uniprot:K7EM33;uniprot:A0A8V8TPJ0;uniprot:A0A8V8TPJ3;uniprot:A0A8V8TNM9;uniprot:A0A8V8TPH2								
IL28B	GeneProduct	ncbigene:282617	""	ensembl:ENSG00000197110	ncbigene:282617	hgnc.symbol:IFNL3	uniprot:Q8IZI9;uniprot:A0A7R8C2Z6;uniprot:A0A0C4DGW8								
IL29	GeneProduct	ncbigene:282618	""	ensembl:ENSG00000182393	ncbigene:282618	hgnc.symbol:IFNL1	uniprot:A0A7R8C391;uniprot:Q8IU54								
JAK1	GeneProduct	ncbigene:3716	""	ensembl:ENSG00000162434	ncbigene:3716	hgnc.symbol:JAK1	uniprot:A0A8V8TN56;uniprot:A0A8V8TN11;uniprot:A0A5F9ZH07;uniprot:A0A5F9ZHK2;uniprot:A0A5F9ZI39;uniprot:A0A5F9ZHI1;uniprot:P23458;uniprot:A0A8V8TMY8;uniprot:A0A5F9ZHN8;uniprot:A0A0A0N0M2;uniprot:A0A5F9ZI01;uniprot:A0A8V8TPQ9;uniprot:A0A5F9ZH73;uniprot:A0A8V8TPG3;uniprot:A0A5F9ZHW0								
STAT1	GeneProduct	ncbigene:6772	""	ensembl:ENSG00000115415	ncbigene:6772	hgnc.symbol:STAT1	uniprot:E9PH66;uniprot:A0A669KBK4;uniprot:A0A8V8TMY9;uniprot:E7EPD2;uniprot:J3KPM9;uniprot:Q67C41;uniprot:A0A669KB17;uniprot:A0A8V8TN81;uniprot:A0A669KB56;uniprot:A0A669KB68;uniprot:A0A669KB52;uniprot:A0A669KB53;uniprot:A0A669KB75;uniprot:D2KFR9;uniprot:P42224;uniprot:A0A669KBA4;uniprot:E7ENM1;uniprot:A0A669KBI6;uniprot:A0A8V8TLI6								
IL28A	GeneProduct	ncbigene:282616	""	ensembl:ENSG00000183709	ncbigene:282616	hgnc.symbol:IFNL2	uniprot:Q8IZJ0								
IL28RA	GeneProduct	ncbigene:163702	""	ensembl:ENSG00000185436	ncbigene:163702	hgnc.symbol:IFNLR1	uniprot:Q8IU57;uniprot:Q5VTX9								
IRF9	GeneProduct	ncbigene:10379	""	ensembl:ENSG00000213928	ncbigene:10379	hgnc.symbol:IRF9	uniprot:A0A8V8TN13;uniprot:A0A8V8TMP0;uniprot:A0A8V8TMV6;uniprot:A0A8V8TP30;uniprot:A0A8V8TMP1;uniprot:A0A8V8TMP6;uniprot:H0YNM9;uniprot:A0A8V8TP35;uniprot:A0A8V8TPF5;uniprot:A0A8V8TNB4;uniprot:A0A8V8TPD7;uniprot:A0A8V8TPL3;uniprot:A0A8V8TMN7;uniprot:A0A8V8TMJ8;uniprot:A0A8V8TPF1;uniprot:H7BXP4;uniprot:A0A8V8TP43;uniprot:A0A8V8TMQ7;uniprot:H0YMB0;uniprot:A0A8V8TN47;uniprot:A0A8V8TP83;uniprot:A0A8V8TMU4;uniprot:Q00978;uniprot:A0A8V8TMK5;uniprot:H0YNP4								
