Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Dolichol	Metabolite	chebi:88766						wikidata:Q418203	chebi:88766;chebi:88766	inchikey:KEVPZUBEAUSPNJ-OYHKHEHLSA-N
G10595	Metabolite	kegg.glycan:G10595								
Polyprenol	Metabolite	chebi:26199						wikidata:Q7226864	chebi:26199;chebi:26199	
dolichyl diphosphate	Metabolite	hmdb:HMDB01513							chebi:15750;chebi:15750	inchikey:MXGLYEVGJRXBTP-QOLULZROSA-N
Dolichyl phosphate D-mannose	Metabolite	hmdb:HMDB00994							chebi:1220424;chebi:1220424	inchikey:HXXFSFRBOHSIMQ-PQMKYFCFSA-N
Fructose-6-phosphate	Metabolite	hmdb:HMDB0000124							chebi:15946;chebi:15946	inchikey:GSXOAOHZAIYLCY-HSUXUTPPSA-N
GDP-D-mannose	Metabolite	chebi:84880						wikidata:Q27158146	chebi:84880;chebi:84880	inchikey:MVMSCBBUIHUTGJ-XIYWIPNQSA-N
G00171	Metabolite	kegg.glycan:G00171								
G00010	Metabolite	kegg.glycan:G00010								
G00011	Metabolite	kegg.glycan:G00011								
G10694	Metabolite	kegg.glycan:G10694								
G00012	Metabolite	kegg.glycan:G00012								
G00013	Metabolite	kegg.glycan:G00013								
G00014	Metabolite	kegg.glycan:G00014								
G00015	Metabolite	kegg.glycan:G00015								
G00019	Metabolite	kegg.glycan:G00019								
G00020	Metabolite	kegg.glycan:G00020								
G00016	Metabolite	kegg.glycan:G00016								
G00021	Metabolite	kegg.glycan:G00021								
G00022	Metabolite	kegg.glycan:G00022								
G00017	Metabolite	kegg.glycan:G00017								
G00018	Metabolite	kegg.glycan:G00018								
G10596	Metabolite	kegg.glycan:G10596								
G10597	Metabolite	kegg.glycan:G10597								
G00007	Metabolite	kegg.glycan:G00007								
G10598	Metabolite	kegg.glycan:G10598								
G10599	Metabolite	kegg.glycan:G10599								
G00008	Metabolite	kegg.glycan:G00008								
G00006	Metabolite	kegg.glycan:G00006								
G00009	Metabolite	kegg.glycan:G00009								
dolichyl phosphate	Metabolite	chebi:16214						wikidata:Q5289051	chebi:16214;chebi:16214	inchikey:GYBNOAFGEKAZTA-QOLULZROSA-N
G00001	Metabolite	kegg.glycan:G00001								
G00002	Metabolite	kegg.glycan:G00002								
G00003	Metabolite	kegg.glycan:G00003								
G00004	Metabolite	kegg.glycan:G00004								
G00005	Metabolite	kegg.glycan:G00005								
G10526	Metabolite	kegg.glycan:G10526								
G00006	Metabolite	kegg.glycan:G00006								
dolichyl β-D-glucosyl phosphate	Metabolite	chebi:15812						wikidata:Q5289111	chebi:15812;chebi:15812	inchikey:AGLXCEGQRIYVRV-DVDHLLHCSA-N;inchikey:RHJMCOLWMXJOGE-ZTZGTLKASA-N
dolichyl phosphate	Metabolite	chebi:16214						wikidata:Q5289051	chebi:16214;chebi:16214	inchikey:GYBNOAFGEKAZTA-QOLULZROSA-N
dolichyl phosphate	Metabolite	chebi:16214						wikidata:Q5289051	chebi:16214;chebi:16214	inchikey:GYBNOAFGEKAZTA-QOLULZROSA-N
