Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
par-1	GeneProduct	ensembl:WBGene00003916	""	ensembl:WBGene00003916	ncbigene:179912		uniprot:A0A2C9C376;uniprot:Q9TW45								
mpk-1	GeneProduct	ensembl:WBGene00003401	""	ensembl:WBGene00003401	ncbigene:175545		uniprot:P39745								
mom-4	GeneProduct	ensembl:WBGene00003396	""	ensembl:WBGene00003396	ncbigene:172842		uniprot:Q9XTC6								
hmp-2	GeneProduct	ensembl:WBGene00001979	""	ensembl:WBGene00001979	ncbigene:173338		uniprot:O44326;uniprot:H2L2I2								
sma-6	GeneProduct	ensembl:WBGene00004860	""	ensembl:WBGene00004860	ncbigene:174044		uniprot:Q09488								
egl-20	GeneProduct	ensembl:WBGene00001188	""	ensembl:WBGene00001188	ncbigene:177821		uniprot:G5EG05								
lrp-1	GeneProduct	ensembl:WBGene00003071	""	ensembl:WBGene00003071	ncbigene:172520		uniprot:Q04833								
rheb-1	GeneProduct	ensembl:WBGene00010038	""	ensembl:WBGene00010038	ncbigene:176327		uniprot:P34443								
sinh-1	GeneProduct	ensembl:WBGene00013261	""	ensembl:WBGene00013261	ncbigene:190339		uniprot:Q9NA80								
C10H11.8	GeneProduct	ncbigene:182509	""	ensembl:WBGene00015697	ncbigene:182509		uniprot:E5QCF5;uniprot:P91040								
daf-8	GeneProduct	ensembl:WBGene00000904	""	ensembl:WBGene00000904	ncbigene:187612		uniprot:Q21733								
sel-8	GeneProduct	ensembl:WBGene00004765	""	ensembl:WBGene00004765	ncbigene:175464		uniprot:Q09260								
hop-1	GeneProduct	ensembl:WBGene00001985	""	ensembl:WBGene00001985	ncbigene:172017		uniprot:O02100								
unc-37	GeneProduct	ensembl:WBGene00006773	""	ensembl:WBGene00006773	ncbigene:172394		uniprot:O02482								
lin-12	GeneProduct	ensembl:WBGene00003001	""	ensembl:WBGene00003001	ncbigene:176282		uniprot:P14585								
gcs-1	GeneProduct	ensembl:WBGene00001527	""	ensembl:WBGene00001527	ncbigene:174438		uniprot:Q20117								
let-363	GeneProduct	ensembl:WBGene00002583	""	ensembl:WBGene00002583	ncbigene:172167		uniprot:Q95Q95								
jkk-1	GeneProduct	ensembl:WBGene00002177	""	ensembl:WBGene00002177	ncbigene:180810		uniprot:G5EDT6								
let-756	GeneProduct	ensembl:WBGene00002881	""	ensembl:WBGene00002881	ncbigene:175909		uniprot:Q11184								
let-23	GeneProduct	ensembl:WBGene00002299	""	ensembl:WBGene00002299	ncbigene:174462		uniprot:A0A0K3AX35;uniprot:P24348;uniprot:B5BM27;uniprot:B5BM28								
mek-1	GeneProduct	ensembl:WBGene00003185	""	ensembl:WBGene00003185	ncbigene:181004		uniprot:Q21307								
dsh-1	GeneProduct	ensembl:WBGene00001101	""	ensembl:WBGene00001101	ncbigene:173894		uniprot:A0A0K3AQZ1;uniprot:B1Q240;uniprot:A0A0K3AUI8;uniprot:A0A0K3AWU4;uniprot:B7WN58;uniprot:H2KZ17								
lag-1	GeneProduct	ensembl:WBGene00002245	""	ensembl:WBGene00002245	ncbigene:177373		uniprot:V6CLJ5								
lin-45	GeneProduct	ensembl:WBGene00003030	""	ensembl:WBGene00003030	ncbigene:177436		uniprot:V6CKR7;uniprot:V6CJK3;uniprot:V6CM38;uniprot:V6CM34;uniprot:Q07292								
daf-7	GeneProduct	ensembl:WBGene00000903	""	ensembl:WBGene00000903	ncbigene:175237		uniprot:P92172								
skn-1	GeneProduct	ensembl:WBGene00004804	""	ensembl:WBGene00004804	ncbigene:177343		uniprot:P34707;uniprot:V6CLA3								
daf-18	GeneProduct	ensembl:WBGene00000913	""	ensembl:WBGene00000913	ncbigene:176869		uniprot:G5EE01								
tig-2	GeneProduct	ensembl:WBGene00006570	""	ensembl:WBGene00006570	ncbigene:178864		uniprot:O16273								
daf-14	GeneProduct	ensembl:WBGene00000910	""	ensembl:WBGene00000910	ncbigene:177908		uniprot:F5GUE5								
cwn-1	GeneProduct	ncbigene:173399	""	ensembl:WBGene00000857	ncbigene:173399		uniprot:P34888								
pdk-1	GeneProduct	ensembl:WBGene00003965	""	ensembl:WBGene00003965	ncbigene:180475		uniprot:Q9Y1J3								
hif-1	GeneProduct	ensembl:WBGene00001851	""	ensembl:WBGene00001851	ncbigene:180359		uniprot:A0A0K3AXG6;uniprot:G5EGD2								
lin-17	GeneProduct	ensembl:WBGene00003006	""	ensembl:WBGene00003006	ncbigene:171832		uniprot:A0A078BS14;uniprot:G5EDV1;uniprot:Q95Y45								
ksr-2	GeneProduct	ensembl:WBGene00002240	""	ensembl:WBGene00002240	ncbigene:173085		uniprot:G5EDA5								
daf-4	GeneProduct	ensembl:WBGene00000900	""	ensembl:WBGene00000900	ncbigene:175781		uniprot:P50488;uniprot:G8JY02;uniprot:Q8ITX8;uniprot:A0A131MB12;uniprot:A0A131MBJ8								
mek-2	GeneProduct	ensembl:WBGene00003186	""	ensembl:WBGene00003186	ncbigene:171872		uniprot:Q10664								
unc-129	GeneProduct	ensembl:WBGene00006852	""	ensembl:WBGene00006852	ncbigene:177719		uniprot:G5EBY8								
jnk-1	GeneProduct	wormbase:B0478.1	""												
ksr-1	GeneProduct	ensembl:WBGene00002239	""	ensembl:WBGene00002239	ncbigene:181082		uniprot:G5EFD2								
rict-1	GeneProduct	ncbigene:3565035	""	ensembl:WBGene00009245	ncbigene:3565035		uniprot:G5EFK2;uniprot:G5EFN2;uniprot:G5ED67								
pmk-1	GeneProduct	ensembl:WBGene00004055	""	ensembl:WBGene00004055	ncbigene:191743		uniprot:Q17446								
lin-44	GeneProduct	ensembl:WBGene00003029	""	ensembl:WBGene00003029	ncbigene:171994		uniprot:Q27886								
rsks-1	GeneProduct	ensembl:WBGene00012929	""	ensembl:WBGene00012929	ncbigene:176554		uniprot:Q9NAH6								
sma-2	GeneProduct	ensembl:WBGene00004856	""	ensembl:WBGene00004856	ncbigene:176229		uniprot:A0A4V0IIJ7;uniprot:Q02330								
sup-17	GeneProduct	ensembl:WBGene00006324	""	ensembl:WBGene00006324	ncbigene:172689		uniprot:G5EFD9								
kin-19	GeneProduct	ensembl:WBGene00002202	""	ensembl:WBGene00002202	ncbigene:175524		uniprot:P42168								
mom-5	GeneProduct	ensembl:WBGene00003397	""	ensembl:WBGene00003397	ncbigene:172856		uniprot:A0A0K3AWM6								
akt-1	GeneProduct	ensembl:WBGene00000102	""	ensembl:WBGene00000102	ncbigene:179424		uniprot:Q17941								
pen-2	GeneProduct	ensembl:WBGene00003975	""	ensembl:WBGene00003975	ncbigene:176565		uniprot:Q9U357								
rps-6	GeneProduct	ensembl:WBGene00004475	""	ensembl:WBGene00004475	ncbigene:173260		uniprot:I2HAF9;uniprot:Q9NEN6								
egl-15	GeneProduct	ensembl:WBGene00001184	""	ensembl:WBGene00001184	ncbigene:181291		uniprot:A0A0K3AVM0;uniprot:Q10656;uniprot:A0A0K3ASS4;uniprot:A0A0K3ATB5;uniprot:A0A0K3AYK2;uniprot:A0A0K3ATB0;uniprot:A0A0K3AYL0								
let-60	GeneProduct	ensembl:WBGene00002335	""	ensembl:WBGene00002335	ncbigene:178104		uniprot:P22981								
lin-31	GeneProduct	ensembl:WBGene00003017	""	ensembl:WBGene00003017	ncbigene:173740		uniprot:P34683								
mom-2	GeneProduct	ensembl:WBGene00003395	""	ensembl:WBGene00003395	ncbigene:179217		uniprot:Q10459								
Y73B6BL.21	GeneProduct	ncbigene:177401	""	ensembl:WBGene00022242	ncbigene:177401		uniprot:V6CLQ6;uniprot:Q9GUF5;uniprot:V6CLM0;uniprot:A0A0K3ARM8								
tap-1	GeneProduct	ensembl:WBGene00006524	""	ensembl:WBGene00006524	ncbigene:181556		uniprot:G5EEM6								
aph-1	GeneProduct	ensembl:WBGene00000147	""	ensembl:WBGene00000147	ncbigene:172747		uniprot:O45876								
lin-3	GeneProduct	ensembl:WBGene00002992	""	ensembl:WBGene00002992	ncbigene:178001		uniprot:A0A061AD43;uniprot:A0A061AEC4;uniprot:Q03345								
sma-4	GeneProduct	ensembl:WBGene00004858	""	ensembl:WBGene00004858	ncbigene:175815		uniprot:P45897;uniprot:Q2L6Y5								
mpk-2	GeneProduct	ensembl:WBGene00003402	""	ensembl:WBGene00003402	ncbigene:173880		uniprot:Q8IG56;uniprot:H2KYF8;uniprot:Q6ABN8								
dsh-2	GeneProduct	ensembl:WBGene00001102	""	ensembl:WBGene00001102	ncbigene:266854		uniprot:Q18239								
daf-16	GeneProduct	ensembl:WBGene00000912	""	ensembl:WBGene00000912	ncbigene:172981		uniprot:A0A0K3ATP5;uniprot:O16850;uniprot:A0A0K3AWG6;uniprot:A0A0K3AR95;uniprot:A0A0K3AR63								
sma-9	GeneProduct	ensembl:WBGene00004862	""	ensembl:WBGene00004862	ncbigene:181271		uniprot:Q7JM44								
unc-43	GeneProduct	ensembl:WBGene00006779	""	ensembl:WBGene00006779	ncbigene:177921		uniprot:E7EM33;uniprot:F5GUA8;uniprot:G5EDZ5;uniprot:F5GUA9;uniprot:O62305								
sel-12	GeneProduct	ensembl:WBGene00004769	""	ensembl:WBGene00004769	ncbigene:180441		uniprot:P52166								
sos-1	GeneProduct	ensembl:WBGene00004947	""	ensembl:WBGene00004947	ncbigene:178846		uniprot:A0A486WXD9;uniprot:Q9N5D3								
bar-1	GeneProduct	ensembl:WBGene00000238	""	ensembl:WBGene00000238	ncbigene:180982		uniprot:Q18825								
unc-51	GeneProduct	ensembl:WBGene00006786	""	ensembl:WBGene00006786	ncbigene:180311		uniprot:Q23023								
lag-2	GeneProduct	ensembl:WBGene00002246	""	ensembl:WBGene00002246	ncbigene:178755		uniprot:P45442								
sma-3	GeneProduct	ensembl:WBGene00004857	""	ensembl:WBGene00004857	ncbigene:175955		uniprot:P45896								
sgk-1	GeneProduct	ensembl:WBGene00004789	""	ensembl:WBGene00004789	ncbigene:181697		uniprot:Q2PJ68								
wrm-1	GeneProduct	ensembl:WBGene00006943	""	ensembl:WBGene00006943	ncbigene:175802		uniprot:Q10953;uniprot:A0A0K3AUT2								
nsy-1	GeneProduct	ensembl:WBGene00003822	""	ensembl:WBGene00003822	ncbigene:24104671		uniprot:Q21029;uniprot:A0A0K3ATZ5								
mig-5	GeneProduct	ensembl:WBGene00003241	""	ensembl:WBGene00003241	ncbigene:174317		uniprot:Q22227								
age-1	GeneProduct	ensembl:WBGene00000090	""	ensembl:WBGene00000090	ncbigene:174762		uniprot:Q94125								
pmk-2	GeneProduct	ensembl:WBGene00004056	""	ensembl:WBGene00004056	ncbigene:177611		uniprot:W6RQY6;uniprot:Q8MXI4;uniprot:W6SBC9								
dlk-1	GeneProduct	ensembl:WBGene00001008	""	ensembl:WBGene00001008	ncbigene:173128		uniprot:D6VPA3;uniprot:O01700								
lin-23	GeneProduct	ensembl:WBGene00003009	""	ensembl:WBGene00003009	ncbigene:174058		uniprot:A0A0K3ARM6;uniprot:A0A0K3AWY7;uniprot:A0A0K3AUM4;uniprot:Q09990								
daf-15	GeneProduct	ensembl:WBGene00000911	""	ensembl:WBGene00000911	ncbigene:177770		uniprot:Q68TI8;uniprot:G5EEV7;uniprot:G5EF88;uniprot:S6FD39;uniprot:S6F588								
tir-1	GeneProduct	ensembl:WBGene00006575	""	ensembl:WBGene00006575	ncbigene:175502		uniprot:Q86DA5;uniprot:Q5I9W0;uniprot:A0A0K3ART9;uniprot:A0A0K3AX54								
egl-17	GeneProduct	ensembl:WBGene00001185	""	ensembl:WBGene00001185	ncbigene:180402		uniprot:G5EEF1								
cwn-2	GeneProduct	ensembl:WBGene00000858	""	ensembl:WBGene00000858	ncbigene:177870		uniprot:P34889								
tig-3	GeneProduct	ensembl:WBGene00021594	""	ensembl:WBGene00021594	ncbigene:266879		uniprot:Q965N9								
sem-5	GeneProduct	ensembl:WBGene00004774	""	ensembl:WBGene00004774	ncbigene:181055		uniprot:P29355								
apr-1	GeneProduct	ensembl:WBGene00000156	""	ensembl:WBGene00000156	ncbigene:172591		uniprot:A0A1I6CM53;uniprot:Q21227								
daf-3	GeneProduct	ensembl:WBGene00000899	""	ensembl:WBGene00000899	ncbigene:180431		uniprot:Q95QI7								
pmk-3	GeneProduct	ensembl:WBGene00004057	""	ensembl:WBGene00004057	ncbigene:177610		uniprot:W6RTQ3;uniprot:O44514								
dbl-1	GeneProduct	ensembl:WBGene00000936	""	ensembl:WBGene00000936	ncbigene:179068		uniprot:G5EEL5								
adm-4	GeneProduct	ensembl:WBGene00000075	""	ensembl:WBGene00000075	ncbigene:181041		uniprot:Q94316								
aph-2	GeneProduct	ensembl:WBGene00000148	""	ensembl:WBGene00000148	ncbigene:172905		uniprot:Q23316;uniprot:A5Z2T7								
pop-1	GeneProduct	ensembl:WBGene00004077	""	ensembl:WBGene00004077	ncbigene:171849		uniprot:Q10666								
mkk-4	GeneProduct	ensembl:WBGene00003368	""	ensembl:WBGene00003368	ncbigene:185682		uniprot:Q20347								
