Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PE-AA/PE-AdA	Metabolite	chebi:79110	""					wikidata:Q27148168	chebi:79110	inchikey:ANRKEHNWXKCXDB-BHFWLYLHSA-N	pubchem.compound:5289133	chemspider:4451158	hmdb:HMDB0009003		lipidmaps:LMGP02010118
Sorafenib	Metabolite	chebi:50924	""					wikidata:Q421136	chebi:50924	inchikey:MLDQJTXFUGDVEO-UHFFFAOYSA-N	pubchem.compound:216239	chemspider:187440	hmdb:HMDB0014542		
GSH	Metabolite	chebi:16856	"Glutathione"					wikidata:Q116907	chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N	pubchem.compound:124886	chemspider:111188	hmdb:HMDB0000125	kegg.compound:C00051	
Arachidonate	Metabolite	chebi:15843	""					wikidata:Q407699	chebi:15843	inchikey:YZXBAPSDXZZRGB-DOFZRALJSA-N	pubchem.compound:444899	chemspider:392692	hmdb:HMDB0001043	kegg.compound:C00219	lipidmaps:LMFA01030001
CoA	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-DRCCLKDXSA-N;inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
Vitamin E	Metabolite	chebi:18145	""					wikidata:Q158348	chebi:18145	inchikey:GVJHHUAWPYXKBD-IEOSBIPESA-N	pubchem.compound:14985	chemspider:14265	hmdb:HMDB0001893	kegg.compound:C02477	lipidmaps:LMPR02020001
heme	Metabolite	chebi:30413	""					wikidata:Q189621	chebi:30413				hmdb:HMDB0003178	kegg.compound:C00032	
FIN56	Metabolite	chebi:176419	""						chebi:176419						
Methionine	Metabolite	chebi:16643	""					wikidata:Q22124685	chebi:16643	inchikey:FFEARJCKVFRZRR-BYPYZUCNSA-N	pubchem.compound:6137	chemspider:5907	hmdb:HMDB0000696	kegg.compound:C00073	
RSL3	Metabolite	pubchem.compound:1750826	""					wikidata:Q55879537		inchikey:TXJZRSRTYPUYRW-NQIIRXRSSA-N	pubchem.compound:1750826				
Erastin	Metabolite	pubchem.compound:11214940	""					wikidata:Q27166099	chebi:94287	inchikey:BKQFRNYHFIQEKN-UHFFFAOYSA-N	pubchem.compound:11214940	chemspider:9390002			
PE-AA-OH/PE-AdA-OH	Metabolite	pubchem.compound:52929784	"aka LOOH"					wikidata:Q59348186		inchikey:ICSHQSNRXGUFHT-AQLFUWFLSA-N	pubchem.compound:52929784				lipidmaps:LMGP20020002
Fe3+	Metabolite	chebi:29034	""					wikidata:Q3233795	chebi:29034	inchikey:VTLYFUHAOXGGBS-UHFFFAOYSA-N	pubchem.compound:29936	chemspider:27815	hmdb:HMDB0012943;hmdb:HMDB0015531	kegg.compound:C14819	
Arachidonyl-CoA	Metabolite	chebi:15514	""					wikidata:Q27089496	chebi:15514	inchikey:JDEPVTUUCBFJIW-YQVDHACTSA-N	pubchem.compound:5497113	chemspider:4593691	hmdb:HMDB0006523	kegg.compound:C02249	lipidmaps:LMFA07050288
hydrogen peroxide	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
HMG-CoA	Metabolite	chebi:15467	""					wikidata:Q307532	chebi:15467	inchikey:CABVTRNMFUVUDM-VRHQGPGLSA-N	pubchem.compound:445127	chemspider:392859	hmdb:HMDB0001375	kegg.compound:C00356	lipidmaps:LMFA07050116
BH4	Metabolite	chebi:15372	""					wikidata:Q61014518	chebi:15372	inchikey:FNKQXYHWGSIFBK-UHFFFAOYSA-N	pubchem.compound:1125	chemspider:1093	hmdb:HMDB0257929		
