Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
AMP	Metabolite	hmdb:HMDB0003540	""						chebi:28931	inchikey:LNQVTSROQXJCDD-KQYNXXCUSA-N	pubchem.compound:41211	chemspider:37610	hmdb:HMDB0003540	kegg.compound:C01367	
IMP	Metabolite	chebi:17202	""					wikidata:Q27074273;wikidata:Q255933	chebi:17202	inchikey:GRSZFWQUAKGDAV-KQYNXXCUSA-N;inchikey:GRSZFWQUAKGDAV-UHFFFAOYSA-N	pubchem.compound:135402036;pubchem.compound:135398640;pubchem.compound:8582;pubchem.compound:797	chemspider:21427514;chemspider:8264;chemspider:21231978;chemspider:775	hmdb:HMDB0257686;hmdb:HMDB0000175	kegg.compound:C00130	
Adenylosuccinate	Metabolite	chebi:15919	""					wikidata:Q2823236	chebi:15919	inchikey:OFBHPPMPBOJXRT-DPXQIYNJSA-N	pubchem.compound:440122	chemspider:389122		kegg.compound:C03794	
Prps2	GeneProduct	ncbigene:24689	""	ensembl:ENSRNOG00000004160	ncbigene:24689		uniprot:A0A8L2Q1L2								
Pold1	GeneProduct	ncbigene:59294	""	ensembl:ENSRNOG00000019681	ncbigene:59294		uniprot:G3V8M1								
Rrm1-ps1	GeneProduct	ncbigene:365320	""												
Impdh1	GeneProduct	ncbigene:362329	""	ensembl:ENSRNOG00000020032	ncbigene:362329		uniprot:A0A0A0MXZ8;uniprot:A0A8I6AC45;uniprot:A0A8I6APP1;uniprot:A0A8I6AI29								
Oaz1	GeneProduct	ncbigene:25502	""												
Sat1	GeneProduct	ncbigene:302642	""	ensembl:ENSRNOG00000003809	ncbigene:302642		uniprot:Q7TP41;uniprot:A0A8J8XCW9								
Nme2	GeneProduct	ncbigene:83782	""	ensembl:ENSRNOG00000002671	ncbigene:83782		uniprot:P19804								
Mthfd2	GeneProduct	ncbigene:680308	""	ensembl:ENSRNOG00000010833	ncbigene:680308		uniprot:A0A8I6GID3;uniprot:D4A1Y5								
Rrm2	GeneProduct	ncbigene:362720	""												
Prps1	GeneProduct	ncbigene:29562	"Mouse: AA110812"												
Polb	GeneProduct	ncbigene:29240	""	ensembl:ENSRNOG00000019150	ncbigene:29240		uniprot:A0A8L2QFD3;uniprot:P06766;uniprot:A0A8I6G330								
Rrm2b	GeneProduct	ncbigene:299976	""												
Hprt1	GeneProduct	ncbigene:24465	""	ensembl:ENSRNOG00000031367	ncbigene:24465		uniprot:P27605;uniprot:A0A8I5ZZ79;uniprot:A0A8L2QU26;uniprot:A0A8L2QNC2;uniprot:A0A8I5ZX18								
Adsl	GeneProduct	ncbigene:315150	""												
Polg	GeneProduct	ncbigene:85472	""	ensembl:ENSRNOG00000032293	ncbigene:85472		uniprot:A0A8L2QQ69								
Dhfr	GeneProduct	ncbigene:24312	""	ensembl:ENSRNOG00000013521	ncbigene:24312		uniprot:Q920D2;uniprot:B0BMV8								
Srm	GeneProduct	ncbigene:84596	""	ensembl:ENSRNOG00000011078	ncbigene:84596		uniprot:M0RCX8;uniprot:Q99MI5								
Adss	GeneProduct	ncbigene:289276	""	ensembl:ENSRNOG00000004481	ncbigene:289276		uniprot:D4AEP0;uniprot:A0A8I6G7N1;uniprot:A0A8I6AT75;uniprot:A0A8I6GA01								
