Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
PTK2B	GeneProduct	ensembl:ENSG00000120899	""	ensembl:ENSG00000120899	ncbigene:2185	hgnc.symbol:PTK2B	uniprot:H0YB74;uniprot:E5RJ77;uniprot:E5RK84;uniprot:Q14289;uniprot:E5RHL2;uniprot:C9JHV9								
ATG101	GeneProduct	ensembl:ENSG00000123395	""	ensembl:ENSG00000123395	ncbigene:60673	hgnc.symbol:ATG101	uniprot:F8VQD9;uniprot:H3BMZ4;uniprot:F8VVA0;uniprot:Q9BSB4;uniprot:A0A024R128								
TP53	GeneProduct	ensembl:ENSG00000141510	""	ensembl:ENSG00000141510	ncbigene:7157	hgnc.symbol:TP53	uniprot:E9PFT5;uniprot:A0A087WXZ1;uniprot:P04637;uniprot:A0A087X1Q1;uniprot:E7ESS1;uniprot:E7EMR6;uniprot:E7EQX7;uniprot:A0A0U1RQC9;uniprot:J3KP33;uniprot:H2EHT1;uniprot:I3L0W9;uniprot:K7PPA8;uniprot:S4R334;uniprot:A0A087WT22;uniprot:E9PCY9								
TNF	GeneProduct	ensembl:ENSG00000232810	""	ensembl:ENSG00000232810	ncbigene:7124	hgnc.symbol:TNF	uniprot:A0A8V8TNL2;uniprot:Q5STB3;uniprot:P01375								
TRAF2	GeneProduct	ensembl:ENSG00000127191	""	ensembl:ENSG00000127191	ncbigene:7186	hgnc.symbol:TRAF2	uniprot:Q12933;uniprot:B1AMY1;uniprot:A0A024R8H5;uniprot:B1AMX7;uniprot:B1AMX8								
GABARAPL2	GeneProduct	ensembl:ENSG00000034713	""	ensembl:ENSG00000034713	ncbigene:11345	hgnc.symbol:GABARAPL2	uniprot:H3BQ50;uniprot:H3BU36;uniprot:H3BSM5;uniprot:P60520								
RB1	GeneProduct	ensembl:ENSG00000139687	""	ensembl:ENSG00000139687	ncbigene:5925	hgnc.symbol:RB1	uniprot:A0A3B3IS71;uniprot:Q92728;uniprot:A0A024RDV3;uniprot:A0A2R8YFL6;uniprot:A0A2R8Y743;uniprot:P06400								
RB1CC1	GeneProduct	ensembl:ENSG00000023287	""	ensembl:ENSG00000023287	ncbigene:9821	hgnc.symbol:RB1CC1	uniprot:E5RH63;uniprot:H0YC30;uniprot:E5RH44;uniprot:E5RJC1;uniprot:Q8TDY2;uniprot:H0YC28;uniprot:E5RHX0								
ULK1	GeneProduct	ensembl:ENSG00000177169	""	ensembl:ENSG00000177169	ncbigene:8408	hgnc.symbol:ULK1	uniprot:O75385								
MAP3K5	GeneProduct	ensembl:ENSG00000197442	""	ensembl:ENSG00000197442	ncbigene:4217	hgnc.symbol:MAP3K5	uniprot:Q99683;uniprot:A0A8V8TMH5								
GABARAP	GeneProduct	ensembl:ENSG00000170296	""	ensembl:ENSG00000170296	ncbigene:11337	hgnc.symbol:GABARAP	uniprot:Q6IAW1;uniprot:I3L236;uniprot:O95166;uniprot:I3L3J4;uniprot:H6UMI1								
