Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
saturated fatty acids	Metabolite	chebi:26607	""					wikidata:Q11789887	chebi:26607						
unsaturated fatty acids	Metabolite	chebi:27208	""					wikidata:Q2250497	chebi:27208						lipidmaps:LMFA0103
Clofibrate	Metabolite	hmdb:HMDB0014774	""						chebi:3750	inchikey:KNHUKKLJHYUCFP-UHFFFAOYSA-N	pubchem.compound:2796	chemspider:2694	hmdb:HMDB0014774	kegg.compound:C06916	
9-cis-Retinoic acid	Metabolite	hmdb:HMDB0002369	""						chebi:50648	inchikey:SHGAZHPCJJPHSC-ZVCIMWCZSA-N	pubchem.compound:449171	chemspider:395778	hmdb:HMDB0002369	kegg.compound:C15493	
eicosanoid	Metabolite	chebi:23899	""					wikidata:Q407680	chebi:23899						lipidmaps:LMFA03
thiazolidinediones	Metabolite	chebi:50864	"Should be thiazolidine derivative"						chebi:50864						
VLDLChylomicron	Metabolite	chebi:6495	""					wikidata:Q28350	chebi:6495					kegg.compound:C01834	
NSAIDs	Metabolite	chebi:35475	""					wikidata:Q188724	chebi:35475						
PPARA	GeneProduct	ensembl:ENSGMOG00000001060	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-990415-211:T"												
ENSGMOG00000011706	GeneProduct	ensembl:ENSGMOG00000011706	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-040718-55:T"												
pltp	GeneProduct	ensembl:ENSGMOG00000006431	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-040801-22:T"												
ENSGMOG00000009439	GeneProduct	ensembl:ENSGMOG00000009439	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-050320-112:T"												
slc27a4	GeneProduct	ensembl:ENSGMOG00000001078	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-050417-248:T"												
apoa1a	GeneProduct	ensembl:ENSGMOG00000001758	"Homology Mapping from Danio rerio to Gadus morhua: Original ID = Z:ZDB-GENE-990415-14:T"												
