Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
NPY	GeneProduct	ensembl:ENSG00000122585		ensembl:ENSG00000122585	ncbigene:4852	hgnc.symbol:NPY	uniprot:P01303;uniprot:A4D158			
ARNT	GeneProduct	ensembl:ENSG00000143437		ensembl:ENSG00000143437	ncbigene:405	hgnc.symbol:ARNT	uniprot:A6NGV6;uniprot:P27540;uniprot:D6RDB3			
LEP	GeneProduct	ensembl:ENSG00000174697		ensembl:ENSG00000174697	ncbigene:3952	hgnc.symbol:LEP	uniprot:A4D0Y8;uniprot:P41159			
SIM1	GeneProduct	ensembl:ENSG00000112246		ensembl:ENSG00000112246	ncbigene:6492	hgnc.symbol:SIM1	uniprot:P81133			
GHRL	GeneProduct	ensembl:ENSG00000157017		ensembl:ENSG00000157017	ncbigene:51738	hgnc.symbol:GHRL	uniprot:A8DN24;uniprot:E7ESW0;uniprot:Q9UBU3			
MC4R	GeneProduct	ensembl:ENSG00000166603		ensembl:ENSG00000166603	ncbigene:4160	hgnc.symbol:MC4R	uniprot:P32245			
POMC	GeneProduct	ensembl:ENSG00000115138		ensembl:ENSG00000115138	ncbigene:5443	hgnc.symbol:POMC	uniprot:P01189;uniprot:E9PHK5			
BDNF	GeneProduct	ensembl:ENSG00000176697		ensembl:ENSG00000176697	ncbigene:627	hgnc.symbol:BDNF	uniprot:P23560;uniprot:A0A0E3SU01;uniprot:E9PMP3			
INSR	GeneProduct	ensembl:ENSG00000171105		ensembl:ENSG00000171105	ncbigene:3643	hgnc.symbol:INSR	uniprot:M0R3E6;uniprot:P06213			
AGRP	GeneProduct	ensembl:ENSG00000159723		ensembl:ENSG00000159723	ncbigene:181	hgnc.symbol:AGRP	uniprot:C6SUN5;uniprot:O00253			
GHSR	GeneProduct	ensembl:ENSG00000121853		ensembl:ENSG00000121853	ncbigene:2693	hgnc.symbol:GHSR	uniprot:Q92847			
INS	GeneProduct	ensembl:ENSG00000254647		ensembl:ENSG00000254647	ncbigene:3630	hgnc.symbol:INS	uniprot:C9JNR5;uniprot:I3WAC9;uniprot:A6XGL2;uniprot:P01308			
NTRK2	GeneProduct	ensembl:ENSG00000148053		ensembl:ENSG00000148053	ncbigene:4915	hgnc.symbol:NTRK2	uniprot:A0A024R230;uniprot:Q548C2;uniprot:Q16620;uniprot:Q5VWE5			
LEPR	GeneProduct	ensembl:ENSG00000116678		ensembl:ENSG00000116678	ncbigene:3953	hgnc.symbol:LEPR	uniprot:P48357			
