Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Cholesterol	Metabolite	chebi:16113	""					wikidata:Q43656	chebi:16113	inchikey:HVYWMOMLDIMFJA-DPAQBDIFSA-N	pubchem.compound:5997	chemspider:5775	hmdb:HMDB0000067	kegg.compound:C00187	lipidmaps:LMST01010001
FSH	Metabolite	chebi:81569	"aka follicle-stimulating hormone"					wikidata:Q200774	chebi:81569					kegg.compound:C18184	
ATP	Metabolite	chebi:15422	""					wikidata:Q80863	chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
Pregnenolone	Metabolite	chebi:16581	""					wikidata:Q412158	chebi:16581	inchikey:ORNBQBCIOKFOEO-QGVNFLHTSA-N	pubchem.compound:8955	chemspider:8611	hmdb:HMDB0000253	kegg.compound:C01953	lipidmaps:LMST02030088
DHEA	Metabolite	chebi:28689	""					wikidata:Q408376	chebi:28689	inchikey:FMGSKLZLMKYGDP-USOAJAOKSA-N	pubchem.compound:5881	chemspider:8036443;chemspider:5670	hmdb:HMDB0000077	kegg.compound:C01227	lipidmaps:LMST02020021
Progesterone	Metabolite	chebi:17026	""					wikidata:Q26963	chebi:17026	inchikey:RJKFOVLPORLFTN-LEKSSAKUSA-N	pubchem.compound:5994	chemspider:5773	hmdb:HMDB0001830	kegg.compound:C00410	lipidmaps:LMST02030159
Androstenedione	Metabolite	chebi:16422	""					wikidata:Q411064	chebi:16422	inchikey:AEMFNILZOJDQLW-QAGGRKNESA-N	pubchem.compound:6128	chemspider:5898	hmdb:HMDB0000053	kegg.compound:C00280	lipidmaps:LMST02020007
Testosterone	Metabolite	chebi:17347	""					wikidata:Q1318776	chebi:17347	inchikey:MUMGGOZAMZWBJJ-DYKIIFRCSA-N	pubchem.compound:6013	chemspider:5791	hmdb:HMDB0000234	kegg.compound:C00535	lipidmaps:LMST02020002
Estrone	Metabolite	chebi:17263	""					wikidata:Q414986	chebi:17263	inchikey:DNXHEGUUPJUMQT-CBZIJGRNSA-N	pubchem.compound:5870	chemspider:5660	hmdb:HMDB0000145	kegg.compound:C00468	lipidmaps:LMST02010004
Estradiol	Metabolite	chebi:23965	""					wikidata:Q12415847	chebi:23965	inchikey:VOXZDWNPVJITMN-WKUFJEKOSA-N	pubchem.compound:9811784	chemspider:7987537			
cAMP	Metabolite	hmdb:HMDB00058	""					wikidata:Q210041	chebi:17489	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-N	pubchem.compound:6076	chemspider:5851	hmdb:HMDB0000058	kegg.compound:C00575	
STAR	GeneProduct	ensembl:ENSG00000147465	""	ensembl:ENSG00000147465	ncbigene:6770	hgnc.symbol:STAR	uniprot:P49675;uniprot:E5RH12;uniprot:Q6IBK0;uniprot:H0YB94								
CYP11A1	GeneProduct	ensembl:ENSG00000140459	""	ensembl:ENSG00000140459	ncbigene:1583	hgnc.symbol:CYP11A1	uniprot:P05108;uniprot:C9JPU9;uniprot:H3BS93;uniprot:A0A0S2Z3R3;uniprot:C9JXV4;uniprot:E7EPP8;uniprot:H3BSZ1								
HSD3B1	GeneProduct	ensembl:ENSG00000203857	""	ensembl:ENSG00000203857	ncbigene:3283	hgnc.symbol:HSD3B1	uniprot:E9PRN7;uniprot:P14060								
CYP17A1	GeneProduct	ensembl:ENSG00000148795	""	ensembl:ENSG00000148795	ncbigene:1586	hgnc.symbol:CYP17A1	uniprot:A0A1W2PRK7;uniprot:A0A1W2PQ28;uniprot:Q1HB44;uniprot:A0A1W2PRY0;uniprot:P05093;uniprot:A0A1W2PQT5								
HSD17B1	GeneProduct	hgnc.symbol:HSD17B1	""	ensembl:ENSG00000108786	ncbigene:3292	hgnc.symbol:HSD17B1	uniprot:A0A0A0MQS7;uniprot:P14061;uniprot:B4DU11								
CYP11A1	GeneProduct	hgnc.symbol:CYP11A1	""	ensembl:ENSG00000140459	ncbigene:1583	hgnc.symbol:CYP11A1	uniprot:P05108;uniprot:C9JPU9;uniprot:H3BS93;uniprot:A0A0S2Z3R3;uniprot:C9JXV4;uniprot:E7EPP8;uniprot:H3BSZ1								
HSD17B1	GeneProduct	ensembl:ENSG00000108786	""	ensembl:ENSG00000108786	ncbigene:3292	hgnc.symbol:HSD17B1	uniprot:A0A0A0MQS7;uniprot:P14061;uniprot:B4DU11								
CYP19A1	GeneProduct	ensembl:ENSG00000137869	""	ensembl:ENSG00000137869	ncbigene:1588	hgnc.symbol:CYP19A1	uniprot:H0YKN1;uniprot:H0YLS2;uniprot:H0YNJ7;uniprot:P11511;uniprot:H0YK57;uniprot:H0YLP1;uniprot:E9PGZ6;uniprot:E7EQ08;uniprot:E7EPL6;uniprot:A0A024R5S8								
HSD17B1	GeneProduct	hgnc.symbol:HSD17B1	"aka luteinizing hormone"	ensembl:ENSG00000108786	ncbigene:3292	hgnc.symbol:HSD17B1	uniprot:A0A0A0MQS7;uniprot:P14061;uniprot:B4DU11								
CGA	Protein	hgnc:1885	"aka luteinizing hormone"												
Aromatase	Protein	uniprot:P11511	""	ensembl:ENSG00000137869	ncbigene:1588	hgnc.symbol:CYP19A1	uniprot:H0YKN1;uniprot:H0YLS2;uniprot:H0YNJ7;uniprot:P11511;uniprot:H0YK57;uniprot:H0YLP1;uniprot:E9PGZ6;uniprot:E7EQ08;uniprot:E7EPL6;uniprot:A0A024R5S8								
LHB	Protein	hgnc:6584	"aka luteinizing hormone"												
