ID	Database	Citation
16921403	Pubmed	"Regulation of the INK4b-ARF-INK4a tumour suppressor locus: all for one or one for all. Gil J, Peters G. Nat Rev Mol Cell Biol. 2006 Sep;7(9):667–77.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16921403"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16921403"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16921403"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17060944	Pubmed	"Polycomb silencers control cell fate, development and cancer. Sparmann A, van Lohuizen M. Nat Rev Cancer. 2006 Nov;6(11):846–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17060944"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17060944"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17060944"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17128209	Pubmed	"Regulating the p53 pathway: in vitro hypotheses, in vivo veritas. Toledo F, Wahl GM. Nat Rev Cancer. 2006 Dec;6(12):909–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17128209"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17128209"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17128209"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17380161	Pubmed	"p53 in health and disease. Vousden KH, Lane DP. Nat Rev Mol Cell Biol. 2007 Apr;8(4):275–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17380161"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17380161"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17380161"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17568790	Pubmed	"CDC25 phosphatases in cancer cells: key players? Good targets? Boutros R, Lobjois V, Ducommun B. Nat Rev Cancer. 2007 Jul;7(7):495–507.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17568790"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17568790"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17568790"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17768402	Pubmed	"Emergence of a DNA-damage response network consisting of Fanconi anaemia and BRCA proteins. Wang W. Nat Rev Genet. 2007 Oct;8(10):735–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17768402"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17768402"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17768402"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17943134	Pubmed	"The impact of a negligent G2/M checkpoint on genomic instability and cancer induction. Löbrich M, Jeggo PA. Nat Rev Cancer. 2007 Nov;7(11):861–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17943134"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17943134"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17943134"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18004398	Pubmed	"CHK2 kinase: cancer susceptibility and cancer therapy - two sides of the same coin? Antoni L, Sodha N, Collins I, Garrett MD. Nat Rev Cancer. 2007 Dec;7(12):925–36.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18004398"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18004398"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18004398"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19111245	Pubmed	"Concurrent hormone and radiation therapy in patients with breast cancer: what is the rationale? Chargari C, Toillon RA, Macdermed D, Castadot P, Magné N. Lancet Oncol. 2009 Jan;10(1):53–60.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19111245"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19111245"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19111245"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28339062	Pubmed	"p53/microRNA-374b/AKT1 regulates colorectal cancer cell apoptosis in response to DNA damage. Gong H, Cao Y, Han G, Zhang Y, You Q, Wang Y, et al. Int J Oncol. 2017 May;50(5):1785–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28339062"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28339062"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28339062"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
