Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Aflatoxin B1 exo-8,9-epoxide-GSH	Metabolite	pubchem.compound:5460816						wikidata:Q45435642		inchikey:LYDBAPNRLUDIAS-NCQSKUNESA-N
Aflatoxin B1 8,9-dihydrodiol	Metabolite	pubchem.compound:3035008						wikidata:Q27156099	chebi:82580;chebi:82580	inchikey:JRZBEIPOZPNWID-KFZJALRRSA-N
aflatoxin B1	Metabolite	hmdb:HMDB0006552							chebi:2504;chebi:2504	inchikey:OQIQSTLJSLGHID-WNWIJWBNSA-N
Aflatoxin B1 exo-8,9-epoxide	Metabolite	pubchem.compound:104756						wikidata:Q27113960	chebi:30725;chebi:30725	inchikey:KHBXRZGALJGBPA-IRWJRLHMSA-N
Aflatoxin M1	Metabolite	pubchem.compound:15558498						wikidata:Q26998369	chebi:78576;chebi:78576	inchikey:MJBWDEQAUQTVKK-IAGOWNOFSA-N
Aflatoxin Q1	Metabolite	pubchem.compound:104757						wikidata:Q26998366	chebi:78582;chebi:78582	inchikey:GYNOTJLCULOEIM-XKRJZGAWSA-N
AKR7A2	GeneProduct	ensembl:ENSPTRG00000000265		ensembl:ENSPTRG00000000265	ncbigene:748767		uniprot:A0A6D2XY52;uniprot:H2R1L9;uniprot:H2PY70			
Q9N256_PANTR	GeneProduct	ensembl:ENSPTRG00000007281		ensembl:ENSPTRG00000007281	ncbigene:735881		uniprot:A0A2I3S1F1;uniprot:A0A6D2WI63			
AKR7A3	GeneProduct	ensembl:ENSPTRG00000000264		ensembl:ENSPTRG00000000264	ncbigene:100615181		uniprot:A0A2I3S608;uniprot:A0A6D2XV76;uniprot:A0A2I3TEI0;uniprot:A0A2I3RKZ2			
GSTT1	GeneProduct	ensembl:ENSPTRG00000014166		ensembl:ENSPTRG00000014166	ncbigene:470264		uniprot:H2QLD4;uniprot:A0A6D2WCI4;uniprot:A0A2I3SZF6			
GSTM1	GeneProduct	ensembl:ENSPTRG00000001061		ensembl:ENSPTRG00000001061	ncbigene:745723		uniprot:A0A2I3S0Y9;uniprot:A0A6D2WY05;uniprot:A0A6D2XZK3;uniprot:A0A6D2WAX0;uniprot:A0A2I3TAB8;uniprot:A0A6D2YB52;uniprot:H2PZL3;uniprot:A0A2I3SUB1			
XR_022976.1	GeneProduct	ensembl:ENSPTRG00000002039		ensembl:ENSPTRG00000002039	ncbigene:457777		uniprot:A0A2I3TSI8;uniprot:A0A6D2X564;uniprot:K7BCN1			
Q9N256_PANTR	GeneProduct	ensembl:ENSPTRG00000007281		ensembl:ENSPTRG00000007281	ncbigene:735881		uniprot:A0A2I3S1F1;uniprot:A0A6D2WI63			
Q9N256_PANTR	GeneProduct	ensembl:ENSPTRG00000007281		ensembl:ENSPTRG00000007281	ncbigene:735881		uniprot:A0A2I3S1F1;uniprot:A0A6D2WI63			
B1NL93_PANTR	GeneProduct	ensembl:ENSPTRG00000019460								
B1NL93_PANTR	GeneProduct	ensembl:ENSPTRG00000019460								
