ID	Database	Citation
hsa04014	KEGG Pathway	
10712923	Pubmed	"The Ras branch of small GTPases: Ras family members don’t fall far from the tree. Reuther GW, Der CJ. Curr Opin Cell Biol. 2000 Apr;12(2):157–65.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10712923"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10712923"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10712923"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
