ID	Database	Citation
18636092	Pubmed	"Domain-swapped dimerization of ZO-1 PDZ2 generates specific and regulatory connexin43-binding sites. Chen J, Pan L, Wei Z, Zhao Y, Zhang M. EMBO J. 2008 Aug 6;27(15):2113–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18636092"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18636092"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18636092"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18823282	Pubmed	"Characterization of the ubinuclein protein as a new member of the nuclear and adhesion complex components (NACos). Aho S, Lupo J, Coly PA, Sabine A, Castellazzi M, Morand P, et al. Biol Cell. 2009 Jun;101(6):319–34.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18823282"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18823282"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18823282"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19436059	Pubmed	"TRPM1 forms ion channels associated with melanin content in melanocytes. Oancea E, Vriens J, Brauchi S, Jun J, Splawski I, Clapham DE. Sci Signal. 2009 May 12;2(70):ra21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19436059"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19436059"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19436059"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20093627	Pubmed	"Myozap, a novel intercalated disc protein, activates serum response factor-dependent signaling and is required to maintain cardiac function in vivo. Seeger TS, Frank D, Rohr C, Will R, Just S, Grund C, et al. Circ Res. 2010 Mar 19;106(5):880–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20093627"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20093627"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20093627"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20200156	Pubmed	"Insights into regulated ligand binding sites from the structure of ZO-1 Src homology 3-guanylate kinase module. Lye MF, Fanning AS, Su Y, Anderson JM, Lavie A. J Biol Chem. 2010 Apr 30;285(18):13907–17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20200156"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20200156"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20200156"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20603015	Pubmed	"Identification of KIAA1018/FAN1, a DNA repair nuclease recruited to DNA damage by monoubiquitinated FANCD2. MacKay C, Déclais AC, Lundin C, Agostinho A, Deans AJ, MacArtney TJ, et al. Cell. 2010 Jul 9;142(1):65–76.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20603015"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20603015"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20603015"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20622874	Pubmed	"Lys11-linked ubiquitin chains adopt compact conformations and are preferentially hydrolyzed by the deubiquitinase Cezanne. Bremm A, Freund SMV, Komander D. Nat Struct Mol Biol. 2010 Aug;17(8):939–47.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20622874"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20622874"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20622874"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20671156	Pubmed	"FAN1 acts with FANCI-FANCD2 to promote DNA interstrand cross-link repair. Liu T, Ghosal G, Yuan J, Chen J, Huang J. Science. 2010 Aug 6;329(5992):693–6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20671156"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20671156"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20671156"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20864041	Pubmed	"MAGE-RING protein complexes comprise a family of E3 ubiquitin ligases. Doyle JM, Gao J, Wang J, Yang M, Potts PR. Mol Cell. 2010 Sep 24;39(6):963–74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20864041"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20864041"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20864041"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21240187	Pubmed	"Cdc42-dependent formation of the ZO-1/MRCKβ complex at the leading edge controls cell migration. Huo L, Wen W, Wang R, Kam C, Xia J, Feng W, et al. EMBO J. 2011 Feb 16;30(4):665–78.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21240187"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21240187"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21240187"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21278253	Pubmed	"Transient receptor potential melastatin 1 (TRPM1) is an ion-conducting plasma membrane channel inhibited by zinc ions. Lambert S, Drews A, Rizun O, Wagner TFJ, Lis A, Mannebach S, et al. J Biol Chem. 2011 Apr 8;286(14):12221–33.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21278253"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21278253"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21278253"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22016770	Pubmed	"Multi-tasking role of the mechanosensing protein Ankrd2 in the signaling network of striated muscle. Belgrano A, Rakicevic L, Mittempergher L, Campanaro S, Martinelli VC, Mouly V, et al. PLoS One. 2011;6(10):e25519.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22016770"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22016770"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22016770"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23827681	Pubmed	"OTU deubiquitinases reveal mechanisms of linkage specificity and enable ubiquitin chain restriction analysis. Mevissen TET, Hospenthal MK, Geurink PP, Elliott PR, Akutsu M, Arnaudo N, et al. Cell. 2013 Jul 3;154(1):169–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23827681"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23827681"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23827681"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27344019	Pubmed	"Functional interaction between Lypd6 and nicotinic acetylcholine receptors. Arvaniti M, Jensen MM, Soni N, Wang H, Klein AB, Thiriet N, et al. J Neurochem. 2016 Sep;138(6):806–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27344019"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27344019"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27344019"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27427983	Pubmed	"Destabilized SMC5/6 complex leads to chromosome breakage syndrome with severe lung disease. van der Crabben SN, Hennus MP, McGregor GA, Ritter DI, Nagamani SCS, Wells OS, et al. J Clin Invest. 2016 Aug 1;126(8):2881–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27427983"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27427983"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27427983"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31473225	Pubmed	"Sperm Flagellar 1 Binds Actin in Intestinal Epithelial Cells and Contributes to Formation of Filopodia and Lamellipodia. Tapia R, Perez-Yepez EA, Carlino MJ, Karandikar UC, Kralicek SE, Estes MK, et al. Gastroenterology. 2019 Dec;157(6):1544-1555.e3.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31473225"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31473225"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31473225"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32783947	Pubmed	"NACHO Engages N-Glycosylation ER Chaperone Pathways for α7 Nicotinic Receptor Assembly. Kweon HJ, Gu S, Witham E, Dhara M, Yu H, Mandon ED, et al. Cell Rep. 2020 Aug 11;32(6):108025.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32783947"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32783947"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32783947"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
