Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Decaprenyl-4OH-benzoate	Metabolite	pubchem.compound:6454686	"AKA Decaprenyl-4-hydroxybenzoate"					wikidata:Q27133055	chebi:64136	inchikey:CMPNJZREBHCPHN-LTNIBBDRSA-N	pubchem.compound:6454686	chemspider:4956995	hmdb:HMDB0006251		
Tyrosine	Metabolite	chebi:18186	""					wikidata:Q27102882	chebi:18186	inchikey:OUYCCCASQSFEME-UHFFFAOYSA-N;inchikey:NKHYHRMLCJNKHW-UHFFFAOYSA-N	pubchem.compound:1153	chemspider:1121	hmdb:HMDB0037556;hmdb:HMDB0250803	kegg.compound:C01536	
Decarprenyl-PP	Metabolite	pubchem.compound:46173330	"AKA decarprenyl pyrophosphate"												
Farnesyl-PP	Metabolite	chebi:175763	""					wikidata:Q27225693	chebi:175763	inchikey:VWFJDQUYCIWHTN-YFVJMOTDSA-K	pubchem.compound:15983959	chemspider:11633047			
4OH-Cinnamate	Metabolite	pubchem.compound:637542	"AKA 4-Hydroxycinnamic acid"					wikidata:Q99374	chebi:32374	inchikey:NGSWKAQJJWESNS-ZZXKWVIFSA-N	pubchem.compound:637542	chemspider:553148	hmdb:HMDB0002035	kegg.compound:C00811	
CoQ10	Metabolite	chebi:46245	""					wikidata:Q321285	chebi:46245	inchikey:ACTIUHUUMQJHFO-UPTCCGCDSA-N	pubchem.compound:5281915	chemspider:4445197	hmdb:HMDB0001072	kegg.compound:C11378	lipidmaps:LMPR02010001
4OH-phenyllactate	Metabolite	hmdb:HMDB0000755	"AKA 4-Hydroxyphenyllactate</br>Hydroxyphenyllactic acid is a tyrosine metabolite. It is carcinogenic. The level of hydroxyphenyllactic acid is elevated in patients with deficiency of the enzyme p-hydroxyphenylpyruvate oxidase (EC 1.14.2.2) PMID:4720815] "						chebi:17385	inchikey:JVGVDSSUAVXRDY-UHFFFAOYSA-N	pubchem.compound:9378	chemspider:9010	hmdb:HMDB0000755	kegg.compound:C03672	
4OH-phenylpyruvate	Metabolite	chebi:15999	"AKA 4-Hydroxyphenylpyruvic acid (4-HPPA)"					wikidata:Q2823224	chebi:15999	inchikey:KKADPXVIOXHVKN-UHFFFAOYSA-N	pubchem.compound:979	chemspider:954	hmdb:HMDB0000707	kegg.compound:C01179	
4OH-benzoate	Metabolite	pubchem.compound:135	"AKA 4-Hydroxybenzoic acid"					wikidata:Q229970	chebi:30763	inchikey:FJKROLUGYXJWQN-UHFFFAOYSA-N	pubchem.compound:135	chemspider:132	hmdb:HMDB0000500	kegg.compound:C00156	
Trans-prenyl transferase	Protein	eccode:2.5.1.-	"Might be  2.5.1.90 and/or  2.5.1.91"												
