Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
NAD+	Metabolite	chebi:15846	""					wikidata:Q26987253	chebi:15846	inchikey:BAWFJGJZGIEFAR-NNYOXOHSSA-O	pubchem.compound:5893	chemspider:5682	hmdb:HMDB0000902	kegg.compound:C00003	
O₂	Metabolite	chebi:15379	""					wikidata:Q5203615	chebi:15379	inchikey:MYMOFIZGZYHOMD-UHFFFAOYSA-N	pubchem.compound:977	chemspider:952	hmdb:HMDB0001377	kegg.compound:C00007	
tetracosanoyl-CoA	Metabolite	chebi:52974	""					wikidata:Q27123825	chebi:52974	inchikey:MOYMQYZWIUKGGY-JBKAVQFISA-N	pubchem.compound:3082227	chemspider:2339687	hmdb:HMDB0060239	kegg.compound:C16529	lipidmaps:LMFA07050372
docosanoyl-CoA	Metabolite	pubchem.compound:24892788	""					wikidata:Q26998360		inchikey:NDDZLVOCGALPLR-ZUIQPFKESA-N	pubchem.compound:24892788	chemspider:57270011			
acetyl-CoA	Metabolite	chebi:15351	""					wikidata:Q715317	chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	lipidmaps:LMFA07050281
H₂O	Metabolite	chebi:15377	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
CoA-SH	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
3-hydroxytetracosanoyl-CoA	Metabolite	chebi:52326	""					wikidata:Q27123378	chebi:52326	inchikey:QIBKBVRVOFIKLN-SBPVGHMXSA-N	pubchem.compound:25229585	chemspider:21866047			lipidmaps:LMFA07050228
(2E)-tetracosenoyl-CoA	Metabolite	hmdb:HMDB0062231	""							inchikey:UVJKZCSQLMWPMV-UHFFFAOYSA-N	pubchem.compound:85517735		hmdb:HMDB0062231		
H₂O₂	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784;pubchem.compound:22326046	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
3-ketotetracosanoyl-CoA	Metabolite	chebi:52329	""					wikidata:Q27123381	chebi:52329	inchikey:JJSJTIWFKNSCHC-JBKAVQFISA-N	pubchem.compound:25229583	chemspider:21866050	hmdb:HMDB0060238		lipidmaps:LMFA07050255
NADH	Metabolite	chebi:16908	""					wikidata:Q26987453	chebi:16908	inchikey:BOPGDPNILDQYTO-NNYOXOHSSA-N	pubchem.compound:439153	chemspider:903;chemspider:388299	hmdb:HMDB0001487	kegg.compound:C00004	
D-bifunctional protein	Protein	uniprot:P51659	""	ensembl:ENSG00000133835	ncbigene:3295	hgnc.symbol:HSD17B4	uniprot:A0A2R8YD50;uniprot:A0A804HK88;uniprot:E7EPL9;uniprot:A0A0S2Z4J1;uniprot:A0A2R8Y7L2;uniprot:A0A804HIR1;uniprot:A0A804HKU2;uniprot:P51659;uniprot:A0A804HKT2;uniprot:A0A804HK65;uniprot:A0A2R8YCN2;uniprot:A0A2R8YF45;uniprot:A0A2R8YDT8;uniprot:A0A804HLJ0;uniprot:A0A2R8YF39;uniprot:A0A804HKB5;uniprot:A0A2R8Y674;uniprot:A0A2R8Y7W2;uniprot:A0A2R8YEG2;uniprot:A0A804HIG8;uniprot:E7ER27;uniprot:E7ET17								
Peroxisomal 3-oxoacyl-CoA thiolase	Protein	uniprot:P09110	""	ensembl:ENSG00000060971	ncbigene:30	hgnc.symbol:ACAA1	uniprot:A0A024R2M6;uniprot:P09110;uniprot:A0A140VJX0;uniprot:F2Z2Q6;uniprot:F2Z3P7;uniprot:H7C131;uniprot:B4DVF4;uniprot:C9JDE9;uniprot:H0Y4D4								
Sterol carrier protein X	Protein	uniprot:P22307	""	ensembl:ENSG00000116171	ncbigene:6342	hgnc.symbol:SCP2	uniprot:A0A384NY87;uniprot:H0YCB0;uniprot:H0YF61;uniprot:H0YD06;uniprot:E9PLD1;uniprot:P22307;uniprot:H0YEU8								
Acyl-CoA Oxidase 1	Protein	uniprot:Q15067	""	ensembl:ENSG00000161533	ncbigene:51	hgnc.symbol:ACOX1	uniprot:I3L4S5;uniprot:I3L2U4;uniprot:K7ELT1;uniprot:K7ENF1;uniprot:I3L0T4;uniprot:K7ESC7;uniprot:Q15067								
