Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
glutathione	Metabolite	chebi:57925	""					wikidata:Q27125060	chebi:57925	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-M	pubchem.compound:448106;pubchem.compound:101692668;pubchem.compound:7048684	chemspider:395015			
H₂O₂	Metabolite	chebi:16240	""					wikidata:Q171877	chebi:16240	inchikey:MHAJPDPJQMAIIY-UHFFFAOYSA-N	pubchem.compound:784;pubchem.compound:22326046	chemspider:763	hmdb:HMDB0003125	kegg.compound:C00027	
NADP	Metabolite	hmdb:HMDB00217	""					wikidata:Q26987754;wikidata:Q71530982	chebi:18009;chebi:44409	inchikey:XJLXINKUBYWONI-NNYOXOHSSA-O;inchikey:XJLXINKUBYWONI-NNYOXOHSSA-N	pubchem.compound:5885;pubchem.compound:5886;pubchem.compound:57525501	chemspider:5675;chemspider:5674	hmdb:HMDB0000217;hmdb:HMDB0304435	kegg.compound:C00006	
H₂O	Metabolite	hmdb:HMDB02111	""					wikidata:Q283	chebi:15377	inchikey:XLYOFNOQVPJJNP-UHFFFAOYSA-N	pubchem.compound:22247451;pubchem.compound:962	chemspider:937	hmdb:HMDB0002111	kegg.compound:C00001	
glutathione disulfide	Metabolite	chebi:58297	""					wikidata:Q27125678	chebi:58297	inchikey:YPZRWBKMTBYPTK-BJDJZHNGSA-L	pubchem.compound:40467895;pubchem.compound:86765350				
glutathione-S-conjugate	Metabolite	kegg.compound:C02320	""					wikidata:Q60573059	chebi:17021					kegg.compound:C02320	
NADPH	Metabolite	cas:53-57-6	""					wikidata:Q26841327	chebi:16474	inchikey:ACFIXJIJDZMPPO-NNYOXOHSSA-N	pubchem.compound:5884	chemspider:5673	hmdb:HMDB0000221	kegg.compound:C00005	
H⁺	Metabolite	hmdb:HMDB59597	""					wikidata:Q506710	chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N	pubchem.compound:1038	chemspider:1010	hmdb:HMDB0059597	kegg.compound:C00080	
GTT2	GeneProduct	sgd:S000003983	""	ensembl:YLL060C	ncbigene:850666		uniprot:Q12390								
GTT1	GeneProduct	sgd:S000001477	""	ensembl:YIR038C	ncbigene:854856		uniprot:P40582								
GPX1	GeneProduct	sgd:S000001509	""	ensembl:YKL026C	ncbigene:853842		uniprot:P36014								
GPX2	GeneProduct	sgd:S000000448	""	ensembl:YBR244W	ncbigene:852546		uniprot:P38143								
GLR1	GeneProduct	sgd:S000006012	""	ensembl:YPL091W	ncbigene:856014		uniprot:P41921								
HYR1	GeneProduct	sgd:S000001476	""	ensembl:YIR037W	ncbigene:854855		uniprot:P40581								
