Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
CAR 2:0	Metabolite	lipidmaps:LMFA07070050	"Acetyl-L-carnitine"					wikidata:Q311992	chebi:57589	inchikey:RDHQFKQIGNGIED-MRVPVSSYSA-N	pubchem.compound:7045767	chemspider:5406074	hmdb:HMDB0000201	kegg.compound:C02571	lipidmaps:LMFA07070050
Stearic acidFA 18:0	Metabolite	lipidmaps:LMFA01010018	"Stearic acid"					wikidata:Q209685	chebi:28842	inchikey:QIQXTHQIDYTFRH-UHFFFAOYSA-N	pubchem.compound:139057051;pubchem.compound:5281	chemspider:5091	hmdb:HMDB0000827	kegg.compound:C01530	lipidmaps:LMFA01010018
CoA 16:0	Metabolite	lipidmaps:LMFA07050360	"Palmitoyl-CoA"					wikidata:Q28797916	chebi:15525	inchikey:MNBKLUUYKPBKDU-BBECNAHFSA-N	pubchem.compound:644109		hmdb:HMDB0001338		lipidmaps:LMFA07050360
CAR 18:0	Metabolite	lipidmaps:LMFA07070008	"Stearoylcarnitine"					wikidata:Q27157960	chebi:84644	inchikey:FNPHNLNTJNMAEE-HSZRJFAPSA-N	pubchem.compound:52922056		hmdb:HMDB0000848		lipidmaps:LMFA07070008
CAR 16:0	Metabolite	lipidmaps:LMFA07070004	"L-palmitoylcarnitine"					wikidata:Q27102424	chebi:17490	inchikey:XOMRRQXKHMYMOC-OAQYLSRUSA-N	pubchem.compound:11953816	chemspider:10128117	hmdb:HMDB0000222	kegg.compound:C02990	lipidmaps:LMFA07070004
CAR 18:0;3OH[S]	Metabolite	lipidmaps:LMFA07070043	"3-hydroxyoctadecanoylcarnitine"					wikidata:Q27140284	chebi:73077	inchikey:PWZJXSPDNGIODC-UHFFFAOYSA-N	pubchem.compound:71464560	chemspider:28639191	hmdb:HMDB0240769		lipidmaps:LMFA07070043
CoA 18:0;3oxo	Metabolite	lipidmaps:LMFA07050248	"3-oxostearoyl-CoA"					wikidata:Q27122119	chebi:50571	inchikey:LGOGWHDPDVAUNY-LFZQUHGESA-N	pubchem.compound:22833664	chemspider:21865760	hmdb:HMDB0006498	kegg.compound:C16216	lipidmaps:LMFA07050248
CoA 18:0	Metabolite	lipidmaps:LMFA07050369	"Stearoyl-CoA"					wikidata:Q15427851	chebi:15541	inchikey:SIARJEKBADXQJG-LFZQUHGESA-N	pubchem.compound:94140	chemspider:84957	hmdb:HMDB0001114	kegg.compound:C00412	lipidmaps:LMFA07050369
CoA 18:1(2E)	Metabolite	lipidmaps:LMFA07050385	"2E-Octadecenoyl-CoA"					wikidata:Q27122118	chebi:50570	inchikey:NBCCUIHOHUKBMK-ZDDAFBBHSA-N	pubchem.compound:24906330	chemspider:21865759	hmdb:HMDB0062633	kegg.compound:C16218	lipidmaps:LMFA07050385
CoA 18:0;3OH[S]	Metabolite	lipidmaps:LMFA07050159	"3S-hydroxystearoyl-CoA"					wikidata:Q27122126	chebi:50577	inchikey:WZMAIEGYXCOYSH-SFKGBVSGSA-N	pubchem.compound:24906334	chemspider:21865762			lipidmaps:LMFA07050159
