Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Carcinogen	Metabolite	chebi:50903	""					wikidata:Q187661	chebi:50903						
TNF	GeneProduct	ensembl:ENSBTAG00000025471	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000232810"	ensembl:ENSBTAG00000025471	ncbigene:280943		uniprot:A0A452DJ61								
CDKN1A	GeneProduct	ensembl:ENSBTAG00000008353	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000124762"	ensembl:ENSBTAG00000008353	ncbigene:513497		uniprot:A5PKM2								
NFE2L2	GeneProduct	ensembl:ENSBTAG00000019255	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000116044"	ensembl:ENSBTAG00000019255	ncbigene:497024		uniprot:F1MKR6;uniprot:A0A3Q1LTP2;uniprot:A0A3Q1LRK0								
EGFR	GeneProduct	ensembl:ENSBTAG00000011628	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000146648"	ensembl:ENSBTAG00000011628	ncbigene:407217		uniprot:A0A3Q1MHB0;uniprot:F1N7F3								
SRC	GeneProduct	ensembl:ENSBTAG00000008938	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000197122"	ensembl:ENSBTAG00000008938	ncbigene:535742		uniprot:A0A3Q1MYA3;uniprot:E1BIM8								
NQO1	GeneProduct	ensembl:ENSBTAG00000020632	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000181019"	ensembl:ENSBTAG00000020632	ncbigene:519632		uniprot:A0A3Q1MK02;uniprot:Q3ZBH2								
GSTA2	GeneProduct	ensembl:ENSBTAG00000006546	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000244067"	ensembl:ENSBTAG00000006546	ncbigene:281805		uniprot:A0A140T854;uniprot:O18879								
IGFBP1	GeneProduct	ensembl:ENSBTAG00000046768	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000146678"	ensembl:ENSBTAG00000046768	ncbigene:282259		uniprot:P24591								
CYP1B1	GeneProduct	ensembl:ENSBTAG00000010531	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000138061"	ensembl:ENSBTAG00000010531	ncbigene:511470		uniprot:F1MNG1								
ALDH3A1	GeneProduct	ensembl:ENSBTAG00000021113	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000108602"	ensembl:ENSBTAG00000021113	ncbigene:281617		uniprot:F1N015								
CYP1A1	GeneProduct	ensembl:ENSBTAG00000001021	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000140465"	ensembl:ENSBTAG00000001021	ncbigene:282870		uniprot:A0A3Q1MV97;uniprot:F1MM10								
HES1	GeneProduct	ensembl:ENSBTAG00000000569	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000114315"	ensembl:ENSBTAG00000000569	ncbigene:539547		uniprot:Q3ZBG4								
HSP90AA1	GeneProduct	ensembl:ENSBTAG00000006270	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000080824"	ensembl:ENSBTAG00000006270	ncbigene:281832		uniprot:Q76LV2;uniprot:A0A452DI85								
CDC37	GeneProduct	ensembl:ENSBTAG00000011699	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000105401"	ensembl:ENSBTAG00000011699	ncbigene:520883		uniprot:Q5EAC6								
CDKN1B	GeneProduct	ensembl:ENSBTAG00000018254	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000111276"	ensembl:ENSBTAG00000018254	ncbigene:512613		uniprot:A6QLS3								
ARNT	GeneProduct	ensembl:ENSBTAG00000021037	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:405"	ensembl:ENSBTAG00000021037	ncbigene:281010		uniprot:A0A3Q1N1D6;uniprot:F1MYI1;uniprot:A0A3Q1LKX3								
AHR	GeneProduct	ensembl:ENSBTAG00000007746	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000106546"	ensembl:ENSBTAG00000007746	ncbigene:280714		uniprot:F1ML85								
AHRR	GeneProduct	ensembl:ENSBTAG00000026527	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000063438"	ensembl:ENSBTAG00000026527	ncbigene:529500		uniprot:F1MYT2								
AIP	GeneProduct	ensembl:ENSBTAG00000010478	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000110711"	ensembl:ENSBTAG00000010478	ncbigene:360190		uniprot:A0A3S5ZP93								
BAX	GeneProduct	ensembl:ENSBTAG00000013340	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000087088"	ensembl:ENSBTAG00000013340	ncbigene:280730		uniprot:A0A3Q1MT88;uniprot:O02703								
JUN	GeneProduct	ensembl:ENSBTAG00000004037	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000177606"												
UGT1A1	GeneProduct	ensembl:ENSBTAG00000026181	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000241635"	ensembl:ENSBTAG00000026181	ncbigene:751790;ncbigene:286792		uniprot:A0A3Q1M423;uniprot:A7YWD3;uniprot:O18736								
CYP1A2	GeneProduct	ensembl:ENSBTAG00000000085	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000140505"	ensembl:ENSBTAG00000000085	ncbigene:503552		uniprot:F1MHN9								
IL2	GeneProduct	ensembl:ENSBTAG00000020883	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000109471"	ensembl:ENSBTAG00000020883	ncbigene:280822		uniprot:P05016								
PTGES3	GeneProduct	ensembl:ENSBTAG00000017967	"HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000110958"	ensembl:ENSBTAG00000017967	ncbigene:493638		uniprot:A0A452DIU3;uniprot:Q3ZBF7								
