ID	Database	Citation
27532821	Pubmed	"The Dual-specificity phosphatase Dusp15 is regulated by Sox10 and Myrf in Myelinating Oligodendrocytes. Muth KN, Piefke S, Weider M, Sock E, Hermans-Borgmeyer I, Wegner M, et al. Glia. 2016 Dec;64(12):2120–32.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27532821"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27532821"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27532821"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30730593	Pubmed	"A gene regulatory architecture that controls region-independent dynamics of oligodendrocyte differentiation. Cantone M, Küspert M, Reiprich S, Lai X, Eberhardt M, Göttle P, et al. Glia. 2019 May;67(5):825–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30730593"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30730593"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30730593"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30770136	Pubmed	"Molecular Control of Oligodendrocyte Development. Elbaz B, Popko B. Trends Neurosci. 2019 Apr;42(4):263–77.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30770136"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30770136"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30770136"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32839322	Pubmed	"CHD8 dosage regulates transcription in pluripotency and early murine neural differentiation. Sood S, Weber CM, Hodges HC, Krokhotin A, Shalizi A, Crabtree GR. Proc Natl Acad Sci U S A. 2020 Sep 8;117(36):22331–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32839322"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32839322"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32839322"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33616025	Pubmed	"Reelin promotes oligodendrocyte precursors migration via the Wnt/β-catenin signaling pathway. Liu Y, Wang Y, Yuan W, Dong F, Zhen F, Liu J, et al. Neurol Res. 2021 Jul;43(7):543–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33616025"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33616025"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33616025"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34175456	Pubmed	"Oscillatory expression of Ascl1 in oligodendrogenesis. Sueda R, Kageyama R. Gene Expr Patterns. 2021 Sep;41:119198.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34175456"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34175456"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34175456"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34480425	Pubmed	"Using the lineage determinants Olig2 and Sox10 to explore transcriptional regulation of oligodendrocyte development. Sock E, Wegner M. Dev Neurobiol. 2021 Oct;81(7):892–901.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34480425"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34480425"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34480425"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34980884	Pubmed	"Wnt/β-catenin signalling: function, biological mechanisms, and therapeutic opportunities. Liu J, Xiao Q, Xiao J, Niu C, Li Y, Zhang X, et al. Signal Transduct Target Ther. 2022 Jan 3;7(1):3.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34980884"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34980884"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34980884"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
35301318	Pubmed	"The Oligodendrocyte Transcription Factor 2 OLIG2 regulates transcriptional repression during myelinogenesis in rodents. Zhang K, Chen S, Yang Q, Guo S, Chen Q, Liu Z, et al. Nat Commun. 2022 Mar 17;13(1):1423.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/35301318"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/35301318"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/35301318"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
36193754	Pubmed	"Identifying an oligodendrocyte enhancer that regulates Olig2 expression. Fan C, Kim D, An H, Park Y. Hum Mol Genet. 2023 Feb 19;32(5):835–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/36193754"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/36193754"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/36193754"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
38771121	Pubmed	"Activation of Shh/Smo is sufficient to maintain oligodendrocyte precursor cells in an undifferentiated state and is not necessary for myelin formation and (re)myelination. Nocera S, Marchena MA, Fernández-Gómez B, Gómez-Martín P, Sánchez-Jiménez E, Macías-Castellano A, et al. Glia. 2024 Aug;72(8):1469–83.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/38771121"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/38771121"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/38771121"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
39083419	Pubmed	"OPALIN is an LGI1 receptor promoting oligodendrocyte differentiation. Teng XY, Hu P, Zhang CM, Zhang QX, Yang G, Zang YY, et al. Proc Natl Acad Sci U S A. 2024 Aug 6;121(32):e2403652121.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/39083419"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/39083419"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/39083419"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
