Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Cd86	GeneProduct	ncbigene:56822		ensembl:ENSRNOG00000038835	ncbigene:56822		uniprot:O35531;uniprot:A0A0G2JXF7			
Tnfrsf1b	GeneProduct	ncbigene:156767		ensembl:ENSRNOG00000016575	ncbigene:156767		uniprot:Q80WY6			
Lamb2	GeneProduct	ncbigene:25473								
Ifng	GeneProduct	ncbigene:25712		ensembl:ENSRNOG00000007468	ncbigene:25712		uniprot:P01581			
THBS3	GeneProduct	ncbigene:295242								
Vtn	GeneProduct	ncbigene:29169		ensembl:ENSRNOG00000010031	ncbigene:29169		uniprot:Q7TQ11;uniprot:Q3KR94			
Il2	GeneProduct	ncbigene:116562		ensembl:ENSRNOG00000017348	ncbigene:116562		uniprot:P17108			
Il4ra	GeneProduct	ncbigene:25084		ensembl:ENSRNOG00000015441	ncbigene:25084		uniprot:Q63257			
IL2RB	GeneProduct	ncbigene:25746		ensembl:ENSRNOG00000048636	ncbigene:25746		uniprot:A0A0G2KA53			
Lck	GeneProduct	ncbigene:313050		ensembl:ENSRNOG00000009705	ncbigene:313050		uniprot:A0A0H2UHH7			
Lamb1	GeneProduct	ncbigene:298941		ensembl:ENSRNOG00000005678	ncbigene:298941		uniprot:D3ZQN7			
Il2rg	GeneProduct	ncbigene:140924		ensembl:ENSRNOG00000003954	ncbigene:103690850;ncbigene:140924		uniprot:Q7TP53;uniprot:Q68FU6;uniprot:A0A096MKA3			
Il4	GeneProduct	ncbigene:287287		ensembl:ENSRNOG00000007624	ncbigene:287287		uniprot:P20096			
Col3a1	GeneProduct	ncbigene:84032								
Cd40	GeneProduct	ncbigene:171369		ensembl:ENSRNOG00000018488	ncbigene:171369		uniprot:Q4QQW2			
Col1a1	GeneProduct	ncbigene:29393		ensembl:ENSRNOG00000003897	ncbigene:29393		uniprot:P02454			
Lamc2	GeneProduct	ncbigene:192362		ensembl:ENSRNOG00000002667	ncbigene:192362		uniprot:F1LRH4			
Col1a2	GeneProduct	ncbigene:84352		ensembl:ENSRNOG00000011292	ncbigene:84352		uniprot:F1LS40;uniprot:A0A0G2K5E8;uniprot:A0A0G2KAN1			
Cd28	GeneProduct	ncbigene:25660								
Cd40lg	GeneProduct	ncbigene:84349		ensembl:ENSRNOG00000000871	ncbigene:84349		uniprot:A0SZW2			
Tnfrsf1a	GeneProduct	ncbigene:25625		ensembl:ENSRNOG00000031312	ncbigene:25625		uniprot:A0A0G2JSU9			
Fn1	GeneProduct	ncbigene:25661								
Cd80	GeneProduct	ncbigene:25408		ensembl:ENSRNOG00000001527	ncbigene:25408		uniprot:G3V671			
Il2ra	GeneProduct	ncbigene:25704		ensembl:ENSRNOG00000047647	ncbigene:25704		uniprot:P26897			
Lamc1	GeneProduct	ncbigene:117036		ensembl:ENSRNOG00000002680	ncbigene:117036		uniprot:F1MAA7			
Zap70	GeneProduct	ncbigene:301348								
Lama5	GeneProduct	ncbigene:140433		ensembl:ENSRNOG00000053691	ncbigene:140433		uniprot:F1MAN8			
THBS1	GeneProduct	ncbigene:445442		ensembl:ENSRNOG00000045829	ncbigene:445442		uniprot:A0A0G2JV24			
Il5	GeneProduct	ncbigene:24497		ensembl:ENSRNOG00000008111	ncbigene:24497		uniprot:Q08125			
Il5ra	GeneProduct	ncbigene:114103		ensembl:ENSRNOG00000005954	ncbigene:114103		uniprot:G3V6S7			
