Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc4	GeneProduct	ensembl:ENSRNOG00000029966		ensembl:ENSRNOG00000029966	ncbigene:309995		uniprot:Q5XI44			
Nhej1	GeneProduct	ncbigene:363251								
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
Rad50	GeneProduct	ensembl:ENSRNOG00000033065		ensembl:ENSRNOG00000033065	ncbigene:64012		uniprot:G3V9X6			
Mre11a	GeneProduct	ensembl:ENSRNOG00000009506		ensembl:ENSRNOG00000009506			uniprot:G3V781			
Xrcc4	GeneProduct	ensembl:ENSRNOG00000029966		ensembl:ENSRNOG00000029966	ncbigene:309995		uniprot:Q5XI44			
LOC363251	GeneProduct	ensembl:ENSRNOG00000018162		ensembl:ENSRNOG00000018162			uniprot:Q6AYI4			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
NP_001101797.1	GeneProduct	ensembl:ENSRNOG00000025028		ensembl:ENSRNOG00000025028	ncbigene:360748		uniprot:D3ZTN0			
Xrcc5	GeneProduct	ensembl:ENSRNOG00000016105		ensembl:ENSRNOG00000016105			uniprot:G3V817			
Xrcc6	GeneProduct	ensembl:ENSRNOG00000006392		ensembl:ENSRNOG00000006392	ncbigene:25019		uniprot:Q6AZ64;uniprot:E9PT85			
