ID	Database	Citation
33184	Pubmed	"Separation and properties of NAD+- and NADP+-dependent glyceraldehyde-3-phosphate dehydrogenases from Streptococcus mutans. Crow VL, Wittenberger CL. J Biol Chem. 1979 Feb 25;254(4):1134–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33184"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33184"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33184"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
323431	Pubmed	"Uptake and utilization of vitamin B6 and its phosphate esters by Escherichia coli. Yamada RH, Tsuji T, Nose Y. J Nutr Sci Vitaminol (Tokyo). 1977;23(1):7–17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/323431"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/323431"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/323431"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
340460	Pubmed	"Chemical and functional properties of the native and reconstituted forms of the membrane-bound, aerobic glycerol-3-phosphate dehydrogenase of Escherichia coli. Schryvers A, Lohmeier E, Weiner JH. J Biol Chem. 1978 Feb 10;253(3):783–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/340460"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/340460"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/340460"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
1915361	Pubmed	"Possible involvement of Lys603 from Escherichia coli glucosamine-6-phosphate synthase in the binding of its substrate fructose 6-phosphate. Golinelli-Pimpaneau B, Badet B. Eur J Biochem. 1991 Oct 1;201(1):175–82.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/1915361"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/1915361"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/1915361"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2007406	Pubmed	"12 alpha-hydroxysteroid dehydrogenase from Clostridium group P, strain C 48-50. Production, purification and characterization. Braun M, Lünsdorf H, Bückmann AF. Eur J Biochem. 1991 Mar 14;196(2):439–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2007406"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2007406"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2007406"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2162151	Pubmed	"Escherichia coli E-39 ADPglucose synthetase has different activation kinetics from the wild-type allosteric enzyme. Gardiol A, Preiss J. Arch Biochem Biophys. 1990 Jul;280(1):175–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2162151"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2162151"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2162151"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2510713	Pubmed	"Evidence that pyridoxal phosphate modification of lysine residues (Lys-55 and Lys-59) causes inactivation of hydroxymethylbilane synthase (porphobilinogen deaminase). Miller AD, Packman LC, Hart GJ, Alefounder PR, Abell C, Battersby AR. Biochem J. 1989 Aug 15;262(1):119–24.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2510713"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2510713"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2510713"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
2540841	Pubmed	"Purification and properties of hydroxymethylpyrimidine kinase from Escherichia coli. Mizote T, Nakayama H. Biochim Biophys Acta. 1989 Apr 25;991(1):109–13.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/2540841"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/2540841"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/2540841"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4146914	Pubmed	"Nicotinamide adenine dinucleotide phosphate-specific glutamate dehydrogenase of Neurospora. I. Isolation, subunits, amino acid composition, sulfhydryl groups, and identification of a lysine residue reactive with pyridoxal phosphate and N-ethylmaleimide. Blumenthal KM, Smith EL. J Biol Chem. 1973 Sep 10;248(17):6002–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4146914"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4146914"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4146914"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4360716	Pubmed	"The degradation of L-histidine in the rat. The formation of imidazolylpyruvate, imidazolyl-lactate and imidazolylpropionate. Emes AV, Hassall H. Biochem J. 1973 Nov;136(3):649–58.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4360716"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4360716"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4360716"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4917899	Pubmed	"Purification and properties of vitamin B6 kinase from Escherichia coli B. White RS, Dempsey WB. Biochemistry. 1970 Oct 13;9(21):4057–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4917899"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4917899"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4917899"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
4990470	Pubmed	"Urocanase and N-formimino-L-glutamate formiminohydrolase of Bacillus subtilis, two enzymes of the histidine degradation pathway. Kaminskas E, Kimhi Y, Magasanik B. J Biol Chem. 1970 Jul 25;245(14):3536–44.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/4990470"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/4990470"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/4990470"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
5130998	Pubmed	"Inhibition of delta-aminolaevulate dehydratase by pyridoxal derivatives and by cyanide. Van Heyningen S, Shemin D. Biochem J. 1971 Oct;124(5):68P.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/5130998"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/5130998"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/5130998"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
5642597	Pubmed	"Enzymes of the clostridial purine fermentation. Serine hydroxymethyltransferase. Uyeda K, Rabinowitz JC. Arch Biochem Biophys. 1968 Feb;123(2):271–8.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/5642597"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/5642597"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/5642597"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
6289642	Pubmed	"Inactivation of microbial pyridoxal kinase by pyridoxal. Furukawa Y, Yamada R, Iwashima A. Acta Vitaminol Enzymol. 1981;3(3):145–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/6289642"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/6289642"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/6289642"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
6438059	Pubmed	"Purification and properties of methanol:5-hydroxybenzimidazolylcobamide methyltransferase from Methanosarcina barkeri. van der Meijden P, te Brömmelstroet BW, Poirot CM, van der Drift C, Vogels GD. J Bacteriol. 1984 Nov;160(2):629–35.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/6438059"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/6438059"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/6438059"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
6817791	Pubmed	"Glucose-6-phosphate dehydrogenase from Leuconostoc mesenteroides. Isolation and sequence of a peptide containing an essential lysine. Haghighi B, Flynn TG, Levy HR. Biochemistry. 1982 Dec 7;21(25):6415–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/6817791"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/6817791"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/6817791"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7061379	Pubmed	"Purification of pyruvate formate-lyase from Streptococcus mutans and its regulatory properties. Takahashi S, Abbe K, Yamada T. J Bacteriol. 1982 Mar;149(3):1034–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7061379"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7061379"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7061379"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7748903	Pubmed	"Pyridoxal phosphate-dependent enzymes. John RA. Biochim Biophys Acta. 1995 Apr 27;1248(2):81–96.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7748903"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7748903"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7748903"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7751290	Pubmed	"Biochemical characterization of gapB-encoded erythrose 4-phosphate dehydrogenase of Escherichia coli K-12 and its possible role in pyridoxal 5’-phosphate biosynthesis. Zhao G, Pease AJ, Bharani N, Winkler ME. J Bacteriol. 1995 May;177(10):2804–12.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7751290"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7751290"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7751290"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
7860596	Pubmed	"Kinetic limitation and cellular amount of pyridoxine (pyridoxamine) 5’-phosphate oxidase of Escherichia coli K-12. Zhao G, Winkler ME. J Bacteriol. 1995 Feb;177(4):883–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/7860596"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/7860596"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/7860596"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8508805	Pubmed	"Functional expression of D-glyceraldehyde-3-phosphate dehydrogenase from the hyperthermophilic eubacterium Thermotoga maritima in Escherichia coli. Authenticity and kinetic properties of the recombinant enzyme. Tomschy A, Glockshuber R, Jaenicke R. Eur J Biochem. 1993 May 15;214(1):43–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8508805"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8508805"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8508805"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
8764513	Pubmed	"Identification of the pdxK gene that encodes pyridoxine (vitamin B6) kinase in Escherichia coli K-12. Yang Y, Zhao G, Winkler ME. FEMS Microbiol Lett. 1996 Jul 15;141(1):89–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/8764513"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/8764513"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/8764513"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9537380	Pubmed	"Identification and function of the pdxY gene, which encodes a novel pyridoxal kinase involved in the salvage pathway of pyridoxal 5’-phosphate biosynthesis in Escherichia coli K-12. Yang Y, Tsui HC, Man TK, Winkler ME. J Bacteriol. 1998 Apr;180(7):1814–21.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9537380"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9537380"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9537380"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9614710	Pubmed	"Purification and characterization of trehalose phosphorylase from Catellatospora ferruginea. Aisaka K, Masuda T, Chikamune T, Kamitori K. Biosci Biotechnol Biochem. 1998 Apr;62(4):782–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9614710"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9614710"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9614710"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
9696782	Pubmed	"Involvement of the gapA- and epd (gapB)-encoded dehydrogenases in pyridoxal 5’-phosphate coenzyme biosynthesis in Escherichia coli K-12. Yang Y, Zhao G, Man TK, Winkler ME. J Bacteriol. 1998 Aug;180(16):4294–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/9696782"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/9696782"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/9696782"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10672018	Pubmed	"Functional characterization and mechanism of action of recombinant human kynurenine 3-hydroxylase. Breton J, Avanzi N, Magagnin S, Covini N, Magistrelli G, Cozzi L, et al. Eur J Biochem. 2000 Feb;267(4):1092–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10672018"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10672018"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10672018"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
10694574	Pubmed	"Biosynthesis of terpenoids: YgbB protein converts 4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate to 2C-methyl-D-erythritol 2,4-cyclodiphosphate. Herz S, Wungsintaweekul J, Schuhr CA, Hecht S, Luttgen H, Sagner S, et al. Proc Natl Acad Sci U S A. 2000 Mar 14;97(6):2486–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/10694574"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/10694574"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/10694574"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11701851	Pubmed	"The Photoactivated Cercospora Toxin Cercosporin: Contributions to Plant Disease and Fundamental Biology. Daub ME, Ehrenshaft M. Annu Rev Phytopathol. 2000 Sep;38:461–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11701851"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11701851"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11701851"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12896974	Pubmed	"Crystal structure of Escherichia coli PdxA, an enzyme involved in the pyridoxal phosphate biosynthesis pathway. Sivaraman J, Li Y, Banks J, Cane DE, Matte A, Cygler M. J Biol Chem. 2003 Oct 31;278(44):43682–90.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12896974"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12896974"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12896974"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18645197	Pubmed	"Group contribution method for thermodynamic analysis of complex metabolic networks. Jankowski MD, Henry CS, Broadbelt LJ, Hatzimanikatis V. Biophys J. 2008 Aug;95(3):1487–99.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18645197"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18645197"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18645197"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21741429	Pubmed	"Understanding the allosteric trigger for the fructose-1,6-bisphosphate regulation of the ADP-glucose pyrophosphorylase from Escherichia coli. Figueroa CM, Esper MC, Bertolo A, Demonte AM, Aleanzi M, Iglesias AA, et al. Biochimie. 2011 Oct;93(10):1816–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21741429"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21741429"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21741429"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
