Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
GRB7	GeneProduct	ncbigene:454637		ensembl:ENSPTRG00000009102	ncbigene:454637		uniprot:A0A6D2XUW2;uniprot:A0A6D2WEQ0;uniprot:A0A2J8KGX3;uniprot:A0A6D2X6G9;uniprot:A0A2I3T5F5;uniprot:A0A2I3S3A1			
PIK3R1	GeneProduct	ncbigene:461836		ensembl:ENSPTRG00000016940	ncbigene:461836		uniprot:A0A2I3SIY1;uniprot:A0A6D2VYT9;uniprot:K7C6D6;uniprot:H2QR04;uniprot:A0A6D2Y6S6;uniprot:A0A6D2X492			
PIK3R2	GeneProduct	ncbigene:455855		ensembl:ENSPTRG00000010694	ncbigene:455855		uniprot:A0A2I3SPG7;uniprot:A0A6D2W4W8;uniprot:A0A2I3SWL0;uniprot:A0A2I3TJS4;uniprot:H2QFS6;uniprot:A0A2I3S366			
SHC1	GeneProduct	ncbigene:457351		ensembl:ENSPTRG00000001397	ncbigene:457351		uniprot:A0A2I3TCU1;uniprot:H2R8L2;uniprot:A0A6D2WJ89;uniprot:A0A2I3R9Y2			
CSF2RB	GeneProduct	ncbigene:458802		ensembl:ENSPTRG00000014320	ncbigene:458802		uniprot:A0A2I3TKS4;uniprot:A0A2I3RRJ0;uniprot:A0A6D2WRE0;uniprot:H2QLL0			
GRB2	GeneProduct	ncbigene:737245		ensembl:ENSPTRG00000009642	ncbigene:737245		uniprot:A0A6D2Y3A5;uniprot:A0A2I3RP70;uniprot:A0A6D2X1A4;uniprot:A0A6D2XHA2;uniprot:G2HGD2;uniprot:A0A2J8KBG3			
SOCS6	GeneProduct	ncbigene:455521		ensembl:ENSPTRG00000010105	ncbigene:455521		uniprot:H2QEP3;uniprot:A0A6D2W106			
SOCS4	GeneProduct	ncbigene:452919		ensembl:ENSPTRG00000043978	ncbigene:452919		uniprot:A0A6D2XHG9;uniprot:K7BMJ0			
SOCS5	GeneProduct	ncbigene:459209		ensembl:ENSPTRG00000040283	ncbigene:459209		uniprot:A0A6D2Y2M4;uniprot:H2RII6			
CISH	GeneProduct	ncbigene:470819		ensembl:ENSPTRG00000014967	ncbigene:470819		uniprot:A0A6D2W8S1;uniprot:A0A6D2XZB0;uniprot:A0A2I3T047;uniprot:H2QMP4			
CLTC	GeneProduct	ncbigene:455168		ensembl:ENSPTRG00000009472	ncbigene:455168		uniprot:A0A2I3S2I7;uniprot:A0A2I3SRM4;uniprot:A0A6D2Y8U8;uniprot:A0A6D2X581;uniprot:K7CCE3;uniprot:H2QZP7			
CRK	GeneProduct	ncbigene:747142		ensembl:ENSPTRG00000045379	ncbigene:747142		uniprot:A0A6D2WS42;uniprot:K7D4Z8			
