Label	Type	ID	Database	
RPA2	GeneProduct	487339	Entrez Gene
RPA3	GeneProduct	481449	Entrez Gene
RPA4	GeneProduct		
POLA1	GeneProduct	480869	Entrez Gene
PRIM1	GeneProduct	607309	Entrez Gene
PRIM2	GeneProduct	474950	Entrez Gene
POLE2	GeneProduct	608973	Entrez Gene
POLE	GeneProduct	486223	Entrez Gene
ORC3L	GeneProduct	474991	Entrez Gene
ORC2L	GeneProduct	478868	Entrez Gene
ORC5L	GeneProduct	609937	Entrez Gene
ORC4L	GeneProduct	476141	Entrez Gene
ORC1L	GeneProduct	475351	Entrez Gene
ORC6L	GeneProduct	482492	Entrez Gene
GMNN	GeneProduct	478739	Entrez Gene
CDT1	GeneProduct	479616	Entrez Gene
UBA52	GeneProduct	403722	Entrez Gene
MCM6	GeneProduct	476131	Entrez Gene
MCM5	GeneProduct	610519	Entrez Gene
MCM4	GeneProduct	477871	Entrez Gene
MCM3	GeneProduct	481839	Entrez Gene
MCM2	GeneProduct	484622	Entrez Gene
MCM7	GeneProduct	479737	Entrez Gene
MCM10	GeneProduct	487128	Entrez Gene
CDK2	GeneProduct	606931	Entrez Gene
RFC5	GeneProduct	477499	Entrez Gene
RFC4	GeneProduct	478667	Entrez Gene
RFC3	GeneProduct	477308	Entrez Gene
RFC2	GeneProduct	489798	Entrez Gene
RFC1	GeneProduct	479112	Entrez Gene
PCNA	GeneProduct	477166	Entrez Gene
DBF4	GeneProduct	475219	Entrez Gene
CDC7	GeneProduct	479955	Entrez Gene
RPA1	GeneProduct	491196	Entrez Gene
CDC45L	GeneProduct	486421	Entrez Gene
POLD2	GeneProduct	482686	Entrez Gene
POLD3	GeneProduct	476806	Entrez Gene
POLD4	GeneProduct	611847	Entrez Gene
POLD1	GeneProduct	610047	Entrez Gene
CDC6	GeneProduct	480527	Entrez Gene
UBC	GeneProduct	610457	Entrez Gene
POLA2	GeneProduct	476025	Entrez Gene
GTP	Metabolite		
ATP	Metabolite		
dCTP	Metabolite		
dGTP	Metabolite		
dATP	Metabolite		
ATP	Metabolite		
ADP	Metabolite		
ATP	Metabolite		
ADP	Metabolite		
ATP	Metabolite		
CTP	Metabolite		
UTP	Metabolite		
dUTP	Metabolite		
