Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Bcl2l11	GeneProduct	ncbigene:12125	""	ensembl:ENSMUSG00000027381	ncbigene:12125		uniprot:Q6PEB3;uniprot:O54918;uniprot:Q542N5;uniprot:Q3U7X3								
Bax	GeneProduct	ncbigene:12028	""	ensembl:ENSMUSG00000003873	ncbigene:12028		uniprot:Q544Z6;uniprot:A0A1B0GTA4;uniprot:A0A1B0GT35;uniprot:A0A1B0GS13;uniprot:Q07813;uniprot:A0A1B0GT81								
Irf1	GeneProduct	ncbigene:16362	""	ensembl:ENSMUSG00000018899	ncbigene:16362		uniprot:Q5SX16;uniprot:Q5SX15;uniprot:P15314;uniprot:Q3U5M1;uniprot:A8Y5B9;uniprot:Q5SX14;uniprot:Q5SX13;uniprot:D6RH71								
Shc1	GeneProduct	ncbigene:20416	""	ensembl:ENSMUSG00000042626	ncbigene:20416		uniprot:D3Z2I8;uniprot:D3YXZ9;uniprot:D3YZV5;uniprot:D3Z5U6;uniprot:P98083								
Stam	GeneProduct	ncbigene:20844	""	ensembl:ENSMUSG00000026718	ncbigene:20844		uniprot:P70297;uniprot:Q3TQ49;uniprot:A0A0A6YVP6;uniprot:A2ARJ0;uniprot:Q3UGN9								
Ccna2	GeneProduct	ncbigene:12428	""	ensembl:ENSMUSG00000027715	ncbigene:12428		uniprot:P51943;uniprot:A0A0G2JEY1;uniprot:D6RIK7								
Muc1	GeneProduct	ncbigene:17829	""	ensembl:ENSMUSG00000042784	ncbigene:17829		uniprot:A0A0R4J0H1								
Fyn	GeneProduct	ncbigene:14360	""	ensembl:ENSMUSG00000019843	ncbigene:14360		uniprot:D3YVZ0;uniprot:D3YZ57;uniprot:D3YZA2;uniprot:P39688								
Lyn	GeneProduct	ncbigene:17096	""	ensembl:ENSMUSG00000042228	ncbigene:17096		uniprot:Q3TCS3;uniprot:P25911;uniprot:Q3U6Q5								
Stat1	GeneProduct	ncbigene:20846	""	ensembl:ENSMUSG00000026104	ncbigene:20846		uniprot:Q8CFQ1;uniprot:Q8C3V4;uniprot:A0A087WRI1;uniprot:Q99K94;uniprot:A0A087WSQ5;uniprot:A0A087WSP5								
Mcl1	GeneProduct	ncbigene:17210	""	ensembl:ENSMUSG00000038612	ncbigene:17210		uniprot:P97287								
Stat5a	GeneProduct	ncbigene:20850	""	ensembl:ENSMUSG00000004043	ncbigene:20850		uniprot:B2C3G8;uniprot:Q9JIA0;uniprot:A2A5D4;uniprot:P42230;uniprot:A2A5D3								
Akt1	GeneProduct	ncbigene:11651	""	ensembl:ENSMUSG00000001729	ncbigene:11651		uniprot:D3Z783;uniprot:D3YYP9;uniprot:D3YXX3;uniprot:P31750								
Il2rg	GeneProduct	ncbigene:16186	""	ensembl:ENSMUSG00000031304	ncbigene:16186		uniprot:B0QZX1;uniprot:P34902;uniprot:Q3UPA9								
Cdk4	GeneProduct	ncbigene:12567	""	ensembl:ENSMUSG00000006728	ncbigene:12567		uniprot:E9Q9E4;uniprot:D6RHS5;uniprot:E9PZX7;uniprot:P30285;uniprot:Q545C3;uniprot:D3YWB0								
Cblb	GeneProduct	ncbigene:208650	""	ensembl:ENSMUSG00000022637	ncbigene:208650		uniprot:Q3TTA7;uniprot:B9EKI5								
Hras1	GeneProduct	ncbigene:15461	""	ensembl:ENSMUSG00000025499	ncbigene:15461		uniprot:A0A1B0GRN0;uniprot:C0H5X4;uniprot:Q61411								
Ccnd2	GeneProduct	ncbigene:12444	""	ensembl:ENSMUSG00000000184	ncbigene:12444		uniprot:Q4FK45;uniprot:A0A0J9YU51;uniprot:Q9D8L9;uniprot:P30280								
Sos1	GeneProduct	ncbigene:20662	""	ensembl:ENSMUSG00000024241	ncbigene:20662		uniprot:Q62245								
Jak1	GeneProduct	ncbigene:16451	""	ensembl:ENSMUSG00000028530	ncbigene:16451		uniprot:B1ASP2;uniprot:B1ASP3								
Foxo1	GeneProduct	ncbigene:56458	""	ensembl:ENSMUSG00000044167	ncbigene:56458		uniprot:Q9R1E0								
Map2k2	GeneProduct	ncbigene:26396	""	ensembl:ENSMUSG00000035027	ncbigene:26396		uniprot:Q63932;uniprot:Q91YS7;uniprot:A0A1W2P769;uniprot:A0A1W2P7V9;uniprot:D3Z446;uniprot:M0QWN2								
Ptk2b	GeneProduct	ncbigene:19229	""	ensembl:ENSMUSG00000059456	ncbigene:19229		uniprot:K7QD41;uniprot:Q9QVP9;uniprot:E9Q2A6;uniprot:F7CCX1;uniprot:Q3UDE9								
Map2k1	GeneProduct	ncbigene:26395	""	ensembl:ENSMUSG00000004936	ncbigene:26395		uniprot:P31938;uniprot:Q3TMJ8								
Irs2	GeneProduct	ncbigene:384783	""	ensembl:ENSMUSG00000038894	ncbigene:384783		uniprot:P81122								
Il7r	GeneProduct	ncbigene:16197	""	ensembl:ENSMUSG00000003882	ncbigene:16197		uniprot:A0A2I3BRC2;uniprot:P16872								
Cbl	GeneProduct	ncbigene:12402	""	ensembl:ENSMUSG00000034342	ncbigene:12402		uniprot:P22682;uniprot:A0A0U1RP47;uniprot:A0A0U1RP17;uniprot:A0A0U1RNF1;uniprot:A0A0U1RP95;uniprot:A0A0U1RQ85;uniprot:A0A0X1KG61								
Pik3r1	GeneProduct	ncbigene:18708	""	ensembl:ENSMUSG00000041417	ncbigene:18708		uniprot:Q80UI5;uniprot:A0A087WQM2;uniprot:P26450;uniprot:P70305								
Raf1	GeneProduct	ncbigene:110157	""	ensembl:ENSMUSG00000000441	ncbigene:110157		uniprot:A0A0N4SWH5;uniprot:F6TUC4;uniprot:Q99N57;uniprot:A0A0N4SV36								
Cdk2	GeneProduct	ncbigene:12566	""	ensembl:ENSMUSG00000025358	ncbigene:12566		uniprot:Q3U6X7;uniprot:P97377;uniprot:Q3UGB9								
Blk	GeneProduct	ncbigene:12143	""	ensembl:ENSMUSG00000014453	ncbigene:12143		uniprot:P16277								
Bad	GeneProduct	ncbigene:12015	""	ensembl:ENSMUSG00000024959	ncbigene:12015		uniprot:D3YZR8;uniprot:A0A494BBC4;uniprot:Q3U9H3;uniprot:Q61337;uniprot:F7ABX5;uniprot:F6S493								
Stat3	GeneProduct	ncbigene:20848	""	ensembl:ENSMUSG00000004040	ncbigene:20848		uniprot:P42227;uniprot:Q6GU23;uniprot:B7ZC18								
Mapk1	GeneProduct	ncbigene:26413	""	ensembl:ENSMUSG00000063358	ncbigene:26413		uniprot:A0A338P781;uniprot:A0A338P736;uniprot:P63085								
Jak3	GeneProduct	ncbigene:16453	""	ensembl:ENSMUSG00000031805	ncbigene:16453		uniprot:A0A0R4J0R7								
Irs1	GeneProduct	ncbigene:16367	""	ensembl:ENSMUSG00000055980	ncbigene:16367		uniprot:Q543V3								
Mapk3	GeneProduct	ncbigene:26417	""	ensembl:ENSMUSG00000063065	ncbigene:26417		uniprot:D3Z3G6;uniprot:A0A0U1RPZ0;uniprot:Q63844;uniprot:D3Z6D8;uniprot:A0A0U1RPX4								
Rb1	GeneProduct	ncbigene:19645	""	ensembl:ENSMUSG00000022105	ncbigene:19645		uniprot:E9Q5C5;uniprot:P13405								
Gsk3b	GeneProduct	ncbigene:56637	""	ensembl:ENSMUSG00000022812	ncbigene:56637		uniprot:A0A338P6P8;uniprot:Q9WV60;uniprot:Q5KU03;uniprot:E9QAQ5								
Grb2	GeneProduct	ncbigene:14784	""	ensembl:ENSMUSG00000059923	ncbigene:14784		uniprot:Q60631;uniprot:B1AT95;uniprot:Q3U5I5;uniprot:B1AT92								
Stat5b	GeneProduct	ncbigene:20851	""	ensembl:ENSMUSG00000020919	ncbigene:20851		uniprot:P42232								
Cltc	GeneProduct	ncbigene:67300	""	ensembl:ENSMUSG00000047126	ncbigene:67300		uniprot:F6Z1R4;uniprot:Q5SXR6;uniprot:Q68FD5								
Foxo3	GeneProduct	ncbigene:56484	""	ensembl:ENSMUSG00000048756	ncbigene:56484		uniprot:Q9WVH4;uniprot:H9KUZ0;uniprot:H3BKE2								
Stam2	GeneProduct	ncbigene:56324	""	ensembl:ENSMUSG00000055371	ncbigene:56324		uniprot:Q3YEC8;uniprot:Q3TGH8;uniprot:B0R0N7;uniprot:O88811								
