Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
HSCoA	Metabolite	chebi:15346	""					wikidata:Q407635	chebi:15346	inchikey:RGJOEKWQDUBAIZ-IBOSZNHHSA-N	pubchem.compound:87642	chemspider:79067	hmdb:HMDB0001423	kegg.compound:C00010	
Succinyl-CoA	Metabolite	chebi:15380	""					wikidata:Q419560	chebi:15380	inchikey:VNOYUJKHFWYWIR-ITIYDSSPSA-N	pubchem.compound:92133	chemspider:83179	hmdb:HMDB0001022	kegg.compound:C00091	lipidmaps:LMFA07050370
Succinate	Metabolite	chebi:30031	""					wikidata:Q27104100	chebi:30031	inchikey:KDYFGRWQOYBRFD-UHFFFAOYSA-L	pubchem.compound:160419	chemspider:140973			
Acetyl-CoA	Metabolite	hmdb:HMDB0001206	""						chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N	pubchem.compound:444493	chemspider:392413	hmdb:HMDB0001206	kegg.compound:C00024	
HMG-CoA	Metabolite	chebi:15467	"referred to as β-Hydroxy-β-methylglutaryl-CoA in the book by Blau et al. "					wikidata:Q307532	chebi:15467	inchikey:CABVTRNMFUVUDM-VRHQGPGLSA-N	pubchem.compound:445127	chemspider:392859	hmdb:HMDB0001375	kegg.compound:C00356	lipidmaps:LMFA07050116
Acetoacetate	Metabolite	chebi:13705	""					wikidata:Q21559339	chebi:13705	inchikey:WDJHALXBUFZDSR-UHFFFAOYSA-M	pubchem.compound:6971017	chemspider:5341896	hmdb:HMDB0304256		
3-hydroxybutyric acid	Metabolite	chebi:20067	""					wikidata:Q223092	chebi:20067	inchikey:WHBMMWSBFZVSSR-UHFFFAOYSA-N	pubchem.compound:441	chemspider:428			lipidmaps:LMFA01050005
Acetoacetyl-CoA	Metabolite	hmdb:HMDB0001484	""						chebi:15345	inchikey:OJFDKHTZOUZBOS-CITAKDKDSA-N	pubchem.compound:92153	chemspider:83198	hmdb:HMDB0001484	kegg.compound:C00332	
MAT	Protein	uniprot:P24752	"AKA Acetyl-CoA acetyltransferase"	ensembl:ENSG00000075239	ncbigene:38	hgnc.symbol:ACAT1	uniprot:E9PRQ6;uniprot:A0A5F9ZHD4;uniprot:A0A5F9ZHJ7;uniprot:H0YEL7;uniprot:A0A140VJX1;uniprot:A0A5F9ZHH9;uniprot:A0A5F9ZI66;uniprot:A0A5F9ZHL1;uniprot:A0A5F9ZHJ0;uniprot:A0A5F9ZHL7;uniprot:P24752								
HMCS1	Protein	uniprot:Q01581	""	ensembl:ENSG00000112972	ncbigene:3157	hgnc.symbol:HMGCS1	uniprot:A0A024R059;uniprot:D6RIW1;uniprot:Q01581								
BDH1	Protein	uniprot:Q02338	""	ensembl:ENSG00000161267	ncbigene:622	hgnc.symbol:BDH1	uniprot:E9PCG9;uniprot:H7C2W1;uniprot:Q02338;uniprot:C9JM78;uniprot:C9JB83;uniprot:C9K0G7;uniprot:A0A384MTY4;uniprot:C9JEB9;uniprot:A0A494C1C0;uniprot:C9JQ90								
SCOT1	Protein	uniprot:P55809	"aka OXCT1"	ensembl:ENSG00000083720	ncbigene:5019	hgnc.symbol:OXCT1	uniprot:A0A024R040;uniprot:P55809;uniprot:E9PDW2								
CT	Protein	uniprot:Q9BWD1	"AKA Acetyl-CoA acetyltransferase"	ensembl:ENSG00000120437	ncbigene:39	hgnc.symbol:ACAT2	uniprot:Q9BWD1								
