Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ATP	Metabolite	hmdb:HMDB0000538							chebi:15422;chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N
ADP	Metabolite	hmdb:HMDB0001341							chebi:16761;chebi:16761	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-N
AJUBA	GeneProduct	ensembl:ENSG00000129474		ensembl:ENSG00000129474	ncbigene:84962	hgnc.symbol:AJUBA	uniprot:G3V481;uniprot:G3V5F5;uniprot:H0YJL9;uniprot:Q96IF1			
PKCZ	GeneProduct	ensembl:ENSG00000067606		ensembl:ENSG00000067606	ncbigene:5590	hgnc.symbol:PRKCZ	uniprot:D6RCN4;uniprot:E9PBE1;uniprot:Q05513;uniprot:D6RBD4;uniprot:D6RGG1;uniprot:D6RJG4;uniprot:F2Z2H9;uniprot:D6RC84;uniprot:F2Z3C5;uniprot:D6RAU1;uniprot:D6REZ8;uniprot:D6RD31;uniprot:D6RAN5;uniprot:D6RG01;uniprot:D6RDM0;uniprot:J3KRP7			
PKCZ	GeneProduct	ensembl:ENSG00000067606		ensembl:ENSG00000067606	ncbigene:5590	hgnc.symbol:PRKCZ	uniprot:D6RCN4;uniprot:E9PBE1;uniprot:Q05513;uniprot:D6RBD4;uniprot:D6RGG1;uniprot:D6RJG4;uniprot:F2Z2H9;uniprot:D6RC84;uniprot:F2Z3C5;uniprot:D6RAU1;uniprot:D6REZ8;uniprot:D6RD31;uniprot:D6RAN5;uniprot:D6RG01;uniprot:D6RDM0;uniprot:J3KRP7			
IL-1	GeneProduct	ensembl:ENSG00000115008		ensembl:ENSG00000115008	ncbigene:3552	hgnc.symbol:IL1A	uniprot:P01583			
SQSTM1	GeneProduct	ensembl:ENSG00000161011		ensembl:ENSG00000161011	ncbigene:8878	hgnc.symbol:SQSTM1	uniprot:E9PFW8;uniprot:C9J6J8;uniprot:E7EMC7;uniprot:C9JRJ8;uniprot:D6RBF1;uniprot:Q13501;uniprot:E3W990			
NF-KB	GeneProduct	uniprot:P19838		ensembl:ENSG00000109320	ncbigene:4790	hgnc.symbol:NFKB1	uniprot:A0A494C157;uniprot:A0A494C1E9;uniprot:D6RF93;uniprot:P19838;uniprot:D6RC45;uniprot:D6RDI9;uniprot:D6RH30			
TRAF6	GeneProduct	ensembl:ENSG00000175104		ensembl:ENSG00000175104	ncbigene:7189	hgnc.symbol:TRAF6	uniprot:Q9Y4K3			
AJUBA	GeneProduct	ensembl:ENSG00000129474		ensembl:ENSG00000129474	ncbigene:84962	hgnc.symbol:AJUBA	uniprot:G3V481;uniprot:G3V5F5;uniprot:H0YJL9;uniprot:Q96IF1			
TIFA	GeneProduct	ensembl:ENSG00000145365		ensembl:ENSG00000145365	ncbigene:92610	hgnc.symbol:TIFA	uniprot:Q96CG3			
SQSTM1	GeneProduct	ensembl:ENSG00000161011		ensembl:ENSG00000161011	ncbigene:8878	hgnc.symbol:SQSTM1	uniprot:E9PFW8;uniprot:C9J6J8;uniprot:E7EMC7;uniprot:C9JRJ8;uniprot:D6RBF1;uniprot:Q13501;uniprot:E3W990			
UEV1A	GeneProduct	ensembl:ENSG00000244687		ensembl:ENSG00000244687	ncbigene:7335	hgnc.symbol:UBE2V1	uniprot:Q13404;uniprot:G3V2F7;uniprot:D6RG00			
TIFA	GeneProduct	ensembl:ENSG00000145365		ensembl:ENSG00000145365	ncbigene:92610	hgnc.symbol:TIFA	uniprot:Q96CG3			
UBC13	GeneProduct	ensembl:ENSG00000177889		ensembl:ENSG00000177889	ncbigene:7334	hgnc.symbol:UBE2N	uniprot:F8VQQ8;uniprot:P61088;uniprot:V9HW41;uniprot:F8VV71;uniprot:F8VSD4;uniprot:F8VZ29			
UEV1A	GeneProduct	ensembl:ENSG00000244687		ensembl:ENSG00000244687	ncbigene:7335	hgnc.symbol:UBE2V1	uniprot:Q13404;uniprot:G3V2F7;uniprot:D6RG00			
PKCZ	GeneProduct	ensembl:ENSG00000067606		ensembl:ENSG00000067606	ncbigene:5590	hgnc.symbol:PRKCZ	uniprot:D6RCN4;uniprot:E9PBE1;uniprot:Q05513;uniprot:D6RBD4;uniprot:D6RGG1;uniprot:D6RJG4;uniprot:F2Z2H9;uniprot:D6RC84;uniprot:F2Z3C5;uniprot:D6RAU1;uniprot:D6REZ8;uniprot:D6RD31;uniprot:D6RAN5;uniprot:D6RG01;uniprot:D6RDM0;uniprot:J3KRP7			
UBC13	GeneProduct	ensembl:ENSG00000177889		ensembl:ENSG00000177889	ncbigene:7334	hgnc.symbol:UBE2N	uniprot:F8VQQ8;uniprot:P61088;uniprot:V9HW41;uniprot:F8VV71;uniprot:F8VSD4;uniprot:F8VZ29			
SQSTM1	GeneProduct	ensembl:ENSG00000161011		ensembl:ENSG00000161011	ncbigene:8878	hgnc.symbol:SQSTM1	uniprot:E9PFW8;uniprot:C9J6J8;uniprot:E7EMC7;uniprot:C9JRJ8;uniprot:D6RBF1;uniprot:Q13501;uniprot:E3W990			
TRAF6	GeneProduct	ensembl:ENSG00000175104		ensembl:ENSG00000175104	ncbigene:7189	hgnc.symbol:TRAF6	uniprot:Q9Y4K3			
