Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
IL1A	GeneProduct	ncbigene:470485		ensembl:ENSPTRG00000012371	ncbigene:470485		uniprot:A0A6D2XGP0;uniprot:H2QIK5			
IL1B	GeneProduct	ncbigene:450200		ensembl:ENSPTRG00000012372	ncbigene:450200		uniprot:A0A663DG51;uniprot:H2QIK6			
TGFB1	GeneProduct	ncbigene:456060		ensembl:ENSPTRG00000011021	ncbigene:456060		uniprot:A0A6D2XHV7;uniprot:H2QGE0			
IL10	GeneProduct	ncbigene:469657		ensembl:ENSPTRG00000001916	ncbigene:469657		uniprot:A0A6D2X2D2;uniprot:H2Q105			
CD4	GeneProduct	ncbigene:450124		ensembl:ENSPTRG00000004590	ncbigene:450124		uniprot:A0A663D762;uniprot:A0A6D2XXU4;uniprot:P16004;uniprot:A0A2I3RUH7;uniprot:A0A2I3SLH1;uniprot:K7AM69			
IL1A	GeneProduct	ncbigene:470485		ensembl:ENSPTRG00000012371	ncbigene:470485		uniprot:A0A6D2XGP0;uniprot:H2QIK5			
IL3	GeneProduct	ncbigene:471626		ensembl:ENSPTRG00000017211	ncbigene:471626		uniprot:H2QRG0;uniprot:A0A6D2XTA6			
IL10	GeneProduct	ncbigene:469657		ensembl:ENSPTRG00000001916	ncbigene:469657		uniprot:A0A6D2X2D2;uniprot:H2Q105			
IL4	GeneProduct	ncbigene:449565		ensembl:ENSPTRG00000017220	ncbigene:449565		uniprot:A0A6D2Y6I5;uniprot:A0A140TAX8;uniprot:A0A2I3SZ99;uniprot:H2QRG7;uniprot:A0A6D2WSL3;uniprot:A0A6D2YC19			
IL3	GeneProduct	ncbigene:471626		ensembl:ENSPTRG00000017211	ncbigene:471626		uniprot:H2QRG0;uniprot:A0A6D2XTA6			
IL10	GeneProduct	ncbigene:469657		ensembl:ENSPTRG00000001916	ncbigene:469657		uniprot:A0A6D2X2D2;uniprot:H2Q105			
IL13	GeneProduct	ncbigene:449564								
IL3	GeneProduct	ncbigene:471626		ensembl:ENSPTRG00000017211	ncbigene:471626		uniprot:H2QRG0;uniprot:A0A6D2XTA6			
CSF1	GeneProduct	ncbigene:457127		ensembl:ENSPTRG00000001066	ncbigene:457127		uniprot:A0A6D2WZP6;uniprot:A0A2I3RZE8;uniprot:A0A2I3T7B7;uniprot:H2PZL7;uniprot:A0A6D2WKG3;uniprot:A0A2I3RUJ9;uniprot:A0A2I3SSY9			
