Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Vedolizumab	Metabolite	drugbank:DB09033	""					wikidata:Q7918002							
ITGA4	GeneProduct	ensembl:ENSG00000115232	""	ensembl:ENSG00000115232	ncbigene:3676	hgnc.symbol:ITGA4	uniprot:P13612;uniprot:E7EP60								
ITGB7	GeneProduct	ensembl:ENSG00000139626	""	ensembl:ENSG00000139626	ncbigene:3695	hgnc.symbol:ITGB7	uniprot:H3BRM2;uniprot:F8VNX4;uniprot:F8W186;uniprot:P26010;uniprot:H3BRX4;uniprot:F5H6T4								
ITGB1	GeneProduct	ensembl:ENSG00000150093	""	ensembl:ENSG00000150093	ncbigene:3688	hgnc.symbol:ITGB1	uniprot:H7C4K3;uniprot:P05556;uniprot:A0A7I2V2F9;uniprot:E7EUI6;uniprot:C9JPK5;uniprot:C9JNE0;uniprot:E9PLR6;uniprot:Q5T3E4;uniprot:Q5T3E6;uniprot:Q5T3E5;uniprot:A0A7I2V2T4;uniprot:A0A7I2V5T3;uniprot:E7EQW5;uniprot:A0A7I2V5Z8;uniprot:E9PQJ2;uniprot:A0A7I2V348;uniprot:H7C4N8								
ITGA2	GeneProduct	ensembl:ENSG00000164171	""	ensembl:ENSG00000164171	ncbigene:3673	hgnc.symbol:ITGA2	uniprot:D6RG08;uniprot:D6R9H3;uniprot:E7ESP4;uniprot:E7EMF1;uniprot:E9PB77;uniprot:P17301								
ITGB2	GeneProduct	ensembl:ENSG00000160255	""	ensembl:ENSG00000160255	ncbigene:3689	hgnc.symbol:ITGB2	uniprot:E5RGK9;uniprot:P05107;uniprot:J3KNI6;uniprot:A0A494C0X7;uniprot:E5RHE6;uniprot:E5RIG7;uniprot:E5RIE4;uniprot:E5RFI0;uniprot:E5RK25;uniprot:D3DSM0;uniprot:E5RHT0;uniprot:E5RK54;uniprot:A8MVG7;uniprot:E7EVZ9								
SELPLG	GeneProduct	ensembl:ENSG00000110876	""	ensembl:ENSG00000110876	ncbigene:6404	hgnc.symbol:SELPLG	uniprot:A0A0C4DFY0;uniprot:Q14242								
SELE	GeneProduct	ensembl:ENSG00000007908	""	ensembl:ENSG00000007908	ncbigene:6401	hgnc.symbol:SELE	uniprot:V9GYI4;uniprot:Q5TI74;uniprot:Q5TI73;uniprot:P16581;uniprot:Q5TI75;uniprot:Q5TI72								
ICAM1	GeneProduct	ensembl:ENSG00000090339	""	ensembl:ENSG00000090339	ncbigene:3383	hgnc.symbol:ICAM1	uniprot:A0A384MEK5;uniprot:K7EKL8;uniprot:E7ESS4;uniprot:P05362								
VCAM1	GeneProduct	ensembl:ENSG00000162692	""	ensembl:ENSG00000162692	ncbigene:7412	hgnc.symbol:VCAM1	uniprot:A0A3B3ISS8;uniprot:P19320;uniprot:E9PDD2								
MADCAM1	GeneProduct	ensembl:ENSG00000099866	""	ensembl:ENSG00000099866	ncbigene:8174	hgnc.symbol:MADCAM1	uniprot:Q13477;uniprot:U3KQ59								
