Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
H2S	Metabolite	cas:7783-06-4	""					wikidata:Q170591	chebi:16136	inchikey:RWSOTUBLDIXVET-UHFFFAOYSA-N	pubchem.compound:402	chemspider:391	hmdb:HMDB0003276	kegg.compound:C00283	
thiosulfate	Metabolite	hmdb:HMDB0000257	""						chebi:5587	inchikey:DHCDFWKWKRSZHF-UHFFFAOYSA-N	pubchem.compound:1085	chemspider:22886	hmdb:HMDB0000257	kegg.compound:C05529	
polysulfide	Metabolite	cas:9080-49-3	""					wikidata:Q27110043	chebi:29398	inchikey:KBMBVTRWEAAZEY-UHFFFAOYSA-L	pubchem.compound:5460599	chemspider:4574097			
sulfate	Metabolite	hmdb:HMDB0001448	""						chebi:26836	inchikey:QAOWNCQODCNURD-UHFFFAOYSA-N	pubchem.compound:1117	chemspider:1086	hmdb:HMDB0001448	kegg.compound:C00059	
hydrogen cyanide	Metabolite	cas:74-90-8	""					wikidata:Q26075	chebi:18407	inchikey:LELOWRISYMNNSU-UHFFFAOYSA-N	pubchem.compound:768	chemspider:748;chemspider:19951400	hmdb:HMDB0060292	kegg.compound:C01326	
cysteine	Metabolite	cas:52-90-4	""					wikidata:Q106345475;wikidata:Q186474	chebi:17561;chebi:35235	inchikey:XUJNEKJLAYXESH-REOHCLBHSA-N	pubchem.compound:5862	chemspider:5653	hmdb:HMDB0000574	kegg.compound:C00097	
hydrogen cyanide	Metabolite	hmdb:HMDB0002084	""						chebi:17514	inchikey:ATBDVLSINHAXGY-UHFFFAOYSA-N	pubchem.compound:5975	chemspider:5755	hmdb:HMDB0002084	kegg.compound:C00177	
beta-cyanoalanine	Metabolite	cas:923-01-3	""					wikidata:Q104948203	chebi:132546	inchikey:BXRLWGXPSRYJDZ-UHFFFAOYSA-N	pubchem.compound:13538				
O-Acetylserine	Metabolite	cas:4985-36-8	""					wikidata:Q81986333		inchikey:VZXPDPZARILFQX-UHFFFAOYSA-N					
acetate	Metabolite	cas:71-50-1	""					wikidata:Q9154808	chebi:30089	inchikey:QTBSBXVTEAMEQO-UHFFFAOYSA-M	pubchem.compound:175	chemspider:170		kegg.compound:C00033	
ETHE-1	GeneProduct	wormbase:C33A12.7	""												
CYSL-2	GeneProduct	ensembl:WBGene00010759	""	ensembl:WBGene00010759	ncbigene:175107		uniprot:O45679								
HIF-1	GeneProduct	ensembl:WBGene00001851	""	ensembl:WBGene00001851	ncbigene:180359		uniprot:A0A0K3AXG6;uniprot:G5EGD2								
SQRD-1	GeneProduct	ensembl:WBGene00008538	""	ensembl:WBGene00008538	ncbigene:178374		uniprot:O62133;uniprot:M1ZJU1;uniprot:A0A061ADY3;uniprot:C6KRP6;uniprot:C6KRP5;uniprot:M1ZJZ0								
CYSL-1	GeneProduct	ensembl:WBGene00007653	""	ensembl:WBGene00007653	ncbigene:181209		uniprot:Q93244								
