Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Phospholipid	Metabolite	kegg.compound:C00865						wikidata:Q186915	chebi:16247;chebi:136912;chebi:16247	
VLDL	Metabolite	kegg.compound:C01834						wikidata:Q28350	chebi:6495;chebi:6495	
Cholesterol ester	Metabolite	kegg.compound:C02530						wikidata:Q415555	chebi:17002;chebi:17002	
Acetyl-CoA	Metabolite	hmdb:HMDB0001206							chebi:15351;chebi:15351	inchikey:ZSLZBFCDCINBPY-ZSJPKINUSA-N
IDL	Metabolite	kegg.compound:C01834						wikidata:Q28350	chebi:6495;chebi:6495	
HDL	Metabolite	kegg.compound:C01834						wikidata:Q28350	chebi:6495;chebi:6495	
Fatty acid	Metabolite	kegg.compound:C00162						wikidata:Q61476	chebi:35366;chebi:35366	
LDL	Metabolite	kegg.compound:C01834						wikidata:Q28350	chebi:6495;chebi:6495	
Triglyceride	Metabolite	kegg.compound:C00422						wikidata:Q186319	chebi:17855;chebi:17855	
ABCA1	GeneProduct	ncbigene:464630		ensembl:ENSPTRG00000021219	ncbigene:464630		uniprot:A0A2I3RDI4;uniprot:H2R6H1;uniprot:A0A6D2W7K8;uniprot:A0A2I3TRQ7;uniprot:A0A6D2X5A8			
APOA1	GeneProduct	ncbigene:451564								
APOA4	GeneProduct	ncbigene:466792		ensembl:ENSPTRG00000004314	ncbigene:466792		uniprot:A0A663DA31;uniprot:H2Q4U2			
APOC2	GeneProduct	ncbigene:744578								
APOC3	GeneProduct	ncbigene:451563								
APOC1	GeneProduct	ncbigene:743864		ensembl:ENSPTRG00000011128	ncbigene:743864		uniprot:K7C9T7;uniprot:A0A2I3SWP8;uniprot:A0A663D5T2;uniprot:A0A6D2XHI7;uniprot:A0A6D2YBR1;uniprot:A0A2I3S0Y0;uniprot:P0CE38;uniprot:A0A2I3TRS5			
CYP7A1	GeneProduct	ncbigene:464191		ensembl:ENSPTRG00000020275	ncbigene:464191		uniprot:A0A6D2X891;uniprot:H2QW73			
SCARB1	GeneProduct	ncbigene:452359		ensembl:ENSPTRG00000005616	ncbigene:452359		uniprot:K7C381;uniprot:A0A6D2VSI5;uniprot:A0A2I3TXA3;uniprot:A0A2I3SG57;uniprot:A0A6D2X7T4;uniprot:A0A2I3SR33;uniprot:K7DEE3			
PLTP	GeneProduct	ncbigene:458291		ensembl:ENSPTRG00000013573	ncbigene:458291		uniprot:A0A2I3SSC0;uniprot:A0A6D2Y6E0;uniprot:H2QKH6;uniprot:A0A2I3RT48;uniprot:A0A6D2XDD7;uniprot:A0A2I3TGR0;uniprot:A0A2I3SBX8			
LCAT	GeneProduct	ncbigene:743056		ensembl:ENSPTRG00000008254	ncbigene:743056		uniprot:A0A2I3TPD5;uniprot:A0A6D2X5Q2;uniprot:H2QBD3			
LDLR	GeneProduct	ncbigene:455722		ensembl:ENSPTRG00000010490	ncbigene:455722		uniprot:A0A2I3RPX8;uniprot:H2QFC9;uniprot:A0A2I3SXA6;uniprot:A0A2I3SE15;uniprot:A0A2I3T9W5			
DGAT1	GeneProduct	ncbigene:464460		ensembl:ENSPTRG00000020692	ncbigene:464460		uniprot:A0A6D2W980;uniprot:A0A6D2WDL7;uniprot:A0A2I3T6C3;uniprot:K7CE61			
LPL	GeneProduct	ncbigene:464031		ensembl:ENSPTRG00000020038	ncbigene:464031		uniprot:A0A6D2WUG4;uniprot:H2QVT7			
LIPC	GeneProduct	ncbigene:746925		ensembl:ENSPTRG00000007115	ncbigene:746925		uniprot:A0A6D2W5M9;uniprot:A0A2I3TT92;uniprot:A0A2I3T5M2;uniprot:A0A6D2XU47;uniprot:A0A2I3S137;uniprot:A0A2J8NSE0			
SOAT1	GeneProduct	ncbigene:457553		ensembl:ENSPTRG00000001728	ncbigene:457553		uniprot:A0A2I3SP88;uniprot:A0A6D2XGH0;uniprot:A0A2I3SXL9;uniprot:A0A6D2W7D9;uniprot:H2Q0P3			
APOE	GeneProduct	ncbigene:449586		ensembl:ENSPTRG00000011127	ncbigene:449586		uniprot:A0A663D5I0;uniprot:K7C0I2;uniprot:Q9GJU3			
LRP1	GeneProduct	ncbigene:452006		ensembl:ENSPTRG00000005122	ncbigene:452006		uniprot:A0A6D2VUL6;uniprot:A0A2I3RHE9;uniprot:A0A6D2X5U5;uniprot:H2Q6A6;uniprot:A0A2I3S3K1;uniprot:A0A2I3TQQ9;uniprot:A0A6D2XZ74;uniprot:A0A2I3RNN1;uniprot:H2RCK9			
CETP	GeneProduct	ncbigene:467982		ensembl:ENSPTRG00000008145	ncbigene:467982		uniprot:A0A6D2WBU4;uniprot:H2QB62;uniprot:A0A2I3TFA7;uniprot:A0A6D2XK43			
HMGCR	GeneProduct	ncbigene:471516		ensembl:ENSPTRG00000016994	ncbigene:471516		uniprot:K7C0P4;uniprot:H2QR35			
