Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
TNF	GeneProduct	ncbigene:403922	""	ensembl:ENSCAFG00845010558	ncbigene:403922		uniprot:P51742;uniprot:A9LMQ0;uniprot:A0A5F4DH61;uniprot:A0A8C0M945								
IL1B	GeneProduct	ncbigene:403974	""	ensembl:ENSCAFG00845011661	ncbigene:403974		uniprot:A0A8C0YXG0;uniprot:A7UJ07;uniprot:A0A5K1UN28								
IL1A	GeneProduct	ncbigene:403782	""	ensembl:ENSCAFG00845011308	ncbigene:403782		uniprot:A0A140T8E9;uniprot:A0A8C0SHI9;uniprot:A0A8C0MK60;uniprot:A0A140T8E1								
IL6	GeneProduct	ncbigene:403985	""	ensembl:ENSCAFG00845008825	ncbigene:403985		uniprot:A0A8C0Q9Q4								
TGFB1	GeneProduct	ncbigene:403998	""	ensembl:ENSCAFG00845002395	ncbigene:403998;ncbigene:476451		uniprot:F1PI70;uniprot:A0A8C0QN79;uniprot:F1PMQ2;uniprot:A0A8C0M6E3								
IL11	GeneProduct	ncbigene:611309	""	ensembl:ENSCAFG00845000969	ncbigene:611309		uniprot:F1PPR5;uniprot:A0A8C0QKD2								
IL12B	GeneProduct	ncbigene:403976	""	ensembl:ENSCAFG00845001277	ncbigene:403976		uniprot:F1PK70								
CSF1	GeneProduct	ncbigene:611795	""	ensembl:ENSCAFG00845002371	ncbigene:611795	hgnc.symbol:CSF1									
CSF2	GeneProduct	ncbigene:403923	""	ensembl:ENSCAFG00845009774	ncbigene:403923										
CSF3	GeneProduct	ncbigene:608246	""	ensembl:ENSCAFG00845010347	ncbigene:608246		uniprot:A0A8C0PW99;uniprot:A0A5F4DB12;uniprot:A0A8C0RJS4								
CD4	GeneProduct	ncbigene:403931	""	ensembl:ENSCAFG00845027739	ncbigene:403931		uniprot:P33705								
IL10	GeneProduct	ncbigene:403628	""	ensembl:ENSCAFG00845001289	ncbigene:403628		uniprot:A0A8C0SL83;uniprot:F1PZ65								
IL15	GeneProduct	ncbigene:403584	""	ensembl:ENSCAFG00845019627	ncbigene:403584										
IFNB1	GeneProduct	ncbigene:481558	""	ensembl:ENSCAFG00845016293	ncbigene:481558		uniprot:B6E116								
IL3	GeneProduct	ncbigene:481497	""												
IL7	GeneProduct	ncbigene:751768	""	ensembl:ENSCAFG00845029605	ncbigene:751768		uniprot:A0A8C0N6M5;uniprot:Q0MUT2;uniprot:F1PA23;uniprot:A0A8C0N1R7;uniprot:A0A8C0T5M7								
IL4	GeneProduct	ncbigene:403785	""	ensembl:ENSCAFG00845010991	ncbigene:403785		uniprot:O77762								
IL13	GeneProduct	ncbigene:442990	""	ensembl:ENSCAFG00845010953	ncbigene:442990		uniprot:Q9N0W9								
IFNG	GeneProduct	ncbigene:403801	""	ensembl:ENSCAFG00845013680	ncbigene:403801		uniprot:P42161;uniprot:B6E117								
IL2	GeneProduct	ncbigene:403989	""	ensembl:ENSCAFG00845020168	ncbigene:403989		uniprot:Q29416								
IL5	GeneProduct	ncbigene:403790	""	ensembl:ENSCAFG00845010566	ncbigene:403790		uniprot:A0A8C0QJQ5;uniprot:Q95J76;uniprot:J9NWP5								
PDGFA	GeneProduct	ncbigene:491597	""	ensembl:ENSCAFG00845009942	ncbigene:491597		uniprot:F1PXM1;uniprot:A0A8C0QNV1								
DLA-DRB1	GeneProduct	ncbigene:474860	""												
DLA-DRA1	GeneProduct	ncbigene:481731	""	ensembl:ENSCAFG00845017467	ncbigene:481731		uniprot:A0A5F4CWN0;uniprot:A0A8C0RKX0;uniprot:Q30437								
