Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ATF1	GeneProduct	ensembl:ENSG00000123268		ensembl:ENSG00000123268	ncbigene:466	hgnc.symbol:ATF1	uniprot:P18846;uniprot:F8VRN2;uniprot:F8VS03;uniprot:F8VYE5;uniprot:F8VYN3			
CDC25B	GeneProduct	ensembl:ENSG00000101224		ensembl:ENSG00000101224	ncbigene:994	hgnc.symbol:CDC25B	uniprot:B4DIG0;uniprot:P30305;uniprot:G8JLH2			
CDC25A	GeneProduct	ensembl:ENSG00000164045		ensembl:ENSG00000164045	ncbigene:993	hgnc.symbol:CDC25A	uniprot:P30304;uniprot:C9JH94;uniprot:C9JFR5;uniprot:A0A024R2R6			
BACH1	GeneProduct	ensembl:ENSG00000156273		ensembl:ENSG00000156273	ncbigene:100379661;ncbigene:571	hgnc.symbol:BACH1	uniprot:C9JMP6;uniprot:F8VZL7;uniprot:H7C4B6;uniprot:C9IYH8;uniprot:M0QZP0;uniprot:O14867;uniprot:C9IYR0			
PLK1	GeneProduct	ensembl:ENSG00000166851		ensembl:ENSG00000166851	ncbigene:5347	hgnc.symbol:PLK1	uniprot:P53350;uniprot:I3L387;uniprot:I3L2H5;uniprot:I3L309			
MYC	GeneProduct	ensembl:ENSG00000136997		ensembl:ENSG00000136997	ncbigene:4609	hgnc.symbol:MYC	uniprot:H0YBG3;uniprot:H0YBT0;uniprot:Q16591;uniprot:A0A494C1T8;uniprot:Q14899;uniprot:A0A0B4J1R1;uniprot:P01106;uniprot:A0A024R9L7;uniprot:A0A087WUS5			
OCT1	Protein	ncbigene:5451		ensembl:ENSG00000143190	ncbigene:5451	hgnc.symbol:POU2F1	uniprot:Q16075;uniprot:A0A0A0MT46;uniprot:A0A0C4DG88;uniprot:A0A024R8Y2;uniprot:A0A0A0MSV5;uniprot:P14859			
p21	Protein	ncbigene:1026		ensembl:ENSG00000124762	ncbigene:1026	hgnc.symbol:CDKN1A	uniprot:A0A024RCX5;uniprot:P38936			
CDK4_HUMAN	Protein	uniprot:P11802		ensembl:ENSG00000135446	ncbigene:1019	hgnc.symbol:CDK4	uniprot:F8VTV8;uniprot:F8VWX7;uniprot:F8VXD2;uniprot:F8VZ51;uniprot:F8VZ13;uniprot:F8W1L8;uniprot:F8VYH9;uniprot:F8VZZ0;uniprot:P11802;uniprot:A0A024RBB6;uniprot:F8VYY1;uniprot:Q96BE9			
PUMA	Protein	ncbigene:27113		ensembl:ENSG00000105327	ncbigene:27113	hgnc.symbol:BBC3	uniprot:Q9BXH1;uniprot:Q96PG8			
