Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
H+	Metabolite	pubchem.compound:1038						wikidata:Q506710	chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
Pi	Metabolite	chebi:35780						wikidata:Q55168228	chebi:35780;chebi:35780	
H+	Metabolite	pubchem.compound:1038						wikidata:Q506710	chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
H+	Metabolite	pubchem.compound:1038						wikidata:Q506710	chebi:15378;chebi:15378	inchikey:GPRLSGONYQIRFK-UHFFFAOYSA-N
Ca2+	Metabolite	pubchem.compound:271						wikidata:Q23905776	chebi:29108;chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N
Ca2+	Metabolite	pubchem.compound:271						wikidata:Q23905776	chebi:29108;chebi:29108	inchikey:BHPQYMZQTOCNFJ-UHFFFAOYSA-N
Na+	Metabolite	hmdb:HMDB0000588							chebi:29101;chebi:29101	inchikey:FKNQFGJONOIPTF-UHFFFAOYSA-N
OPG	Protein	ncbigene:25341								
PDGFB	Protein	ncbigene:24628		ensembl:ENSRNOG00000017197	ncbigene:24628		uniprot:G3V882			
PDGFB	Protein	ncbigene:24628		ensembl:ENSRNOG00000017197	ncbigene:24628		uniprot:G3V882			
TRPV	Protein	ncbigene:116469		ensembl:ENSRNOG00000015394	ncbigene:116469		uniprot:Q9JIP0			
RANK ligand	Protein	ncbigene:117516		ensembl:ENSRNOG00000071047	ncbigene:117516		uniprot:G3V794			
TRAP	Protein	ncbigene:25732								
IFN-b	Protein	ncbigene:24481		ensembl:ENSRNOG00000006268	ncbigene:24481		uniprot:P70499			
Na+/H+ transporter	Protein	ncbigene:24782		ensembl:ENSRNOG00000007982	ncbigene:24782		uniprot:P26431			
H+ ATPase	Protein	ncbigene:297566		ensembl:ENSRNOG00000011905	ncbigene:297566		uniprot:G3V7L8			
RANK	Protein	ncbigene:304695		ensembl:ENSRNOG00000002882	ncbigene:304695		uniprot:A0A0H2UHB2;uniprot:Q498S6			
Type 1 interferon receptor	Protein	ncbigene:288264		ensembl:ENSRNOG00000028594	ncbigene:288264		uniprot:A0A0G2JXD8;uniprot:D3ZDS9			
b3 integrin	Protein	ncbigene:29302		ensembl:ENSRNOG00000048449	ncbigene:29302		uniprot:A0A0G2JWK0;uniprot:A0A5H1ZRV1;uniprot:Q8R2H2			
Cathepsin K	Protein	ncbigene:29175		ensembl:ENSRNOG00000021155	ncbigene:29175		uniprot:O35186			
OGR1	Protein	ncbigene:314386		ensembl:ENSRNOG00000046309	ncbigene:314386		uniprot:D3ZSW1			
Osteopontin	Protein	ncbigene:25353		ensembl:ENSRNOG00000043451	ncbigene:25353		uniprot:P08721			
