Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Cer	GeneProduct	ncbigene:37229		ensembl:FBgn0034443	ncbigene:37229		uniprot:A1ZBK7			
Wg	GeneProduct	uniprot:P09615		ensembl:FBgn0284084	ncbigene:34009		uniprot:P09615;uniprot:I1WYH9			
Fz2	GeneProduct	uniprot:Q9VVX2								
Dally	GeneProduct	uniprot:Q24114		ensembl:FBgn0263930	ncbigene:39013		uniprot:Q24114;uniprot:Q53XG2;uniprot:Q966V5			
Dsh	GeneProduct	uniprot:P51140		ensembl:FBgn0000499	ncbigene:32078		uniprot:P51140			
CK1,2	GeneProduct	uniprot:Q9V462								
Sgg	GeneProduct	uniprot:P18431		ensembl:FBgn0003371	ncbigene:31248		uniprot:A8JUV9;uniprot:M9PGC4;uniprot:M9PGV7;uniprot:A4V3W2;uniprot:B6IDN4;uniprot:H5V852;uniprot:P18431;uniprot:Q0KHW6;uniprot:Q7KVY5;uniprot:A4V3W1;uniprot:E6PBX9;uniprot:C0PUX5			
Axin	GeneProduct	uniprot:Q9V407		ensembl:FBgn0026597	ncbigene:43565		uniprot:B7Z0S0;uniprot:E1JJ18;uniprot:Q8IMJ7;uniprot:A4V3M5;uniprot:Q8T022;uniprot:A0A0B4KHW0;uniprot:Q6NNF0;uniprot:Q9V407;uniprot:C3KGN7			
APC	GeneProduct	uniprot:Q9Y1T2		ensembl:FBgn0026598	ncbigene:42871		uniprot:A0A1Z1CN92;uniprot:B5RIT7;uniprot:Q961B0;uniprot:Q9Y1T2			
PP2A	GeneProduct	flybase:FBgn0042693		ensembl:FBgn0042693	ncbigene:42169		uniprot:A0A0B4KHB9;uniprot:A0A0B4KHP7;uniprot:Q8IN90;uniprot:C6SV32;uniprot:B7Z0L7;uniprot:B7Z0L6;uniprot:Q5BIJ2;uniprot:Q9NFM7;uniprot:D2NUL2;uniprot:Q0KI58;uniprot:Q8IN89;uniprot:Q9VEC6			
PP2c	GeneProduct	flybase:FBgn0022768		ensembl:FBgn0022768	ncbigene:31404		uniprot:A9YI89;uniprot:O77023;uniprot:Q9W4H8;uniprot:F6J352;uniprot:A9YI95;uniprot:A9YI87;uniprot:A9YI88;uniprot:A9YI97			
gbp	GeneProduct	uniprot:Q24055		ensembl:FBgn0261119	ncbigene:37123		uniprot:Q24055;uniprot:Q7KLW9			
Am	GeneProduct	uniprot:P18824		ensembl:FBgn0000117	ncbigene:31151		uniprot:P18824;uniprot:M9PGG4			
Hh	GeneProduct	uniprot:Q02936		ensembl:FBgn0004644	ncbigene:42737		uniprot:Q02936			
pan	GeneProduct	flybase:FBgn0085432		ensembl:FBgn0085432	ncbigene:43769		uniprot:Q8IMA8;uniprot:Q6NNZ9;uniprot:A0AVX1;uniprot:H9XVM0;uniprot:P91943			
Ci	GeneProduct	uniprot:P19538		ensembl:FBgn0004859	ncbigene:43767		uniprot:D0IQI9;uniprot:Q29R42;uniprot:Q6J8P4;uniprot:P19538;uniprot:H5V858;uniprot:H9XVL6;uniprot:H9XVL7			
Fu	GeneProduct	uniprot:P23647		ensembl:FBgn0001079	ncbigene:32855		uniprot:P23647;uniprot:Q4QQA2			
Su(fu)	GeneProduct	uniprot:Q9VG38		ensembl:FBgn0005355	ncbigene:41565		uniprot:Q27279;uniprot:Q9VG38			
Cos2	GeneProduct	uniprot:Q9V4K0								
Hh	GeneProduct	uniprot:Q02936		ensembl:FBgn0004644	ncbigene:42737		uniprot:Q02936			
Cos2	GeneProduct	uniprot:Q9V4K0								
Fu	GeneProduct	uniprot:P23647		ensembl:FBgn0001079	ncbigene:32855		uniprot:P23647;uniprot:Q4QQA2			
Su(fu)	GeneProduct	uniprot:Q9VG38		ensembl:FBgn0005355	ncbigene:41565		uniprot:Q27279;uniprot:Q9VG38			
Ci	GeneProduct	uniprot:P19538		ensembl:FBgn0004859	ncbigene:43767		uniprot:D0IQI9;uniprot:Q29R42;uniprot:Q6J8P4;uniprot:P19538;uniprot:H5V858;uniprot:H9XVL6;uniprot:H9XVL7			
CBP	GeneProduct	uniprot:O96676		ensembl:FBgn0026144	ncbigene:31669		uniprot:O96676;uniprot:M9PHB8;uniprot:Q7KVU4			
Ptc	GeneProduct	uniprot:P18502		ensembl:FBgn0003892	ncbigene:35851		uniprot:Q6IGT8;uniprot:P18502			
Dpp	GeneProduct	uniprot:Q9VQC6								
Wg	GeneProduct	uniprot:P09615		ensembl:FBgn0284084	ncbigene:34009		uniprot:P09615;uniprot:I1WYH9			
Ptc	GeneProduct	uniprot:P18502		ensembl:FBgn0003892	ncbigene:35851		uniprot:Q6IGT8;uniprot:P18502			
Smo	GeneProduct	uniprot:P91682		ensembl:FBgn0003444	ncbigene:33196		uniprot:Q86PA9;uniprot:P91682			
Hh	GeneProduct	uniprot:Q02936		ensembl:FBgn0004644	ncbigene:42737		uniprot:Q02936			
Slmb	GeneProduct	uniprot:Q9VDE3		ensembl:FBgn0283468	ncbigene:42504		uniprot:A0A0B4KHK1;uniprot:Q9VDE3;uniprot:O44382			
PKA	GeneProduct	flybase:FBgn0000273		ensembl:FBgn0000273	ncbigene:34284		uniprot:P12370			
