Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
NSY-5	GeneProduct	wormbase:T16H5.1								
unstable STR-2	GeneProduct	wormbase:C50C10.7								
NSY-4	GeneProduct	wormbase:Y38F2AL.1								
NSY-7	GeneProduct	wormbase:C18F3.4								
STR-2	GeneProduct	wormbase:C50C10.7								
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
unstable STR-2	GeneProduct	wormbase:C50C10.7								
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
NSY-5	GeneProduct	wormbase:T16H5.1								
NSY-4	GeneProduct	wormbase:Y38F2AL.1								
NSY-7	GeneProduct	wormbase:C18F3.4								
STR-2	GeneProduct	wormbase:C50C10.7								
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
unstable STR-2	GeneProduct	wormbase:C50C10.7								
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
NSY-5	GeneProduct	wormbase:T16H5.1								
NSY-4	GeneProduct	wormbase:Y38F2AL.1								
NSY-7	GeneProduct	wormbase:C18F3.4								
STR-2	GeneProduct	wormbase:C50C10.7								
SRSX-3	GeneProduct	wormbase:Y97E10B.9								
