Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
ugt-1	GeneProduct	ncbigene:179449		ensembl:WBGene00007072	ncbigene:179449		uniprot:Q17403			
ugt-26	GeneProduct	ncbigene:172085		ensembl:WBGene00015695	ncbigene:172085		uniprot:B1Q250;uniprot:H2KYQ0			
ugt-28	GeneProduct	ncbigene:172086		ensembl:WBGene00015693	ncbigene:172086		uniprot:P91038			
ugt-25	GeneProduct	ncbigene:172087		ensembl:WBGene00015692	ncbigene:172087		uniprot:P91039			
ugt-58	GeneProduct	ncbigene:174507		ensembl:WBGene00009450	ncbigene:174507		uniprot:Q20086			
ugt-62	GeneProduct	ncbigene:175591		ensembl:WBGene00010904	ncbigene:175591		uniprot:Q21603			
ugtp-1	GeneProduct	ncbigene:176227		ensembl:WBGene00022721	ncbigene:176227		uniprot:Q02334			
ugt-60	GeneProduct	ncbigene:176366		ensembl:WBGene00007402	ncbigene:176366		uniprot:P34317			
ugt-52	GeneProduct	ncbigene:176904		ensembl:WBGene00018931	ncbigene:176904		uniprot:O45109			
ugt-45	GeneProduct	ncbigene:177139		ensembl:WBGene00021372	ncbigene:177139		uniprot:U4PLL6;uniprot:Q965X5			
ugt-24	GeneProduct	ncbigene:177380		ensembl:WBGene00016762	ncbigene:177380		uniprot:O44149			
ugt-44	GeneProduct	ncbigene:177939		ensembl:WBGene00008486	ncbigene:177939		uniprot:O17757			
ugt-22	GeneProduct	ncbigene:178330		ensembl:WBGene00007455	ncbigene:178330		uniprot:Q9U3Q6			
ugt-29	GeneProduct	ncbigene:178581		ensembl:WBGene00021709	ncbigene:178581		uniprot:H2L0C9			
ugt-53	GeneProduct	ncbigene:178744		ensembl:WBGene00020182	ncbigene:178744		uniprot:O16988			
ugt-64	GeneProduct	ncbigene:178774		ensembl:WBGene00015577	ncbigene:178774		uniprot:O16322;uniprot:A0A131MBT3			
ugt-12	GeneProduct	ncbigene:178880		ensembl:WBGene00020592	ncbigene:178880		uniprot:O01614			
ugt-11	GeneProduct	ncbigene:178882		ensembl:WBGene00020593	ncbigene:178882		uniprot:O01616			
ugt-9	GeneProduct	ncbigene:178883		ensembl:WBGene00020587	ncbigene:178883		uniprot:O01617;uniprot:H2KZ88			
ugt-51	GeneProduct	ncbigene:178905		ensembl:WBGene00015369	ncbigene:178905		uniprot:O16506			
ugt-48	GeneProduct	ncbigene:178940		ensembl:WBGene00015965	ncbigene:178940		uniprot:Q18081			
ugt-17	GeneProduct	ncbigene:179406		ensembl:WBGene00007422	ncbigene:179406		uniprot:Q17813;uniprot:A5JYT6			
ugt-49	GeneProduct	ncbigene:179446		ensembl:WBGene00007070	ncbigene:179446		uniprot:Q17399			
ugt-2	GeneProduct	ncbigene:179450		ensembl:WBGene00007073	ncbigene:179450		uniprot:Q17404			
ugt-33	GeneProduct	ncbigene:179464		ensembl:WBGene00007946	ncbigene:179464		uniprot:Q18470			
ugt-6	GeneProduct	ncbigene:179755		ensembl:WBGene00013904	ncbigene:179755		uniprot:Q23334			
ugt-5	GeneProduct	ncbigene:179753		ensembl:WBGene00013906	ncbigene:179753		uniprot:Q23336;uniprot:Q8I4B6			
ugt-18	GeneProduct	ncbigene:179759		ensembl:WBGene00013900	ncbigene:179759		uniprot:Q23323			
ugt-4	GeneProduct	ncbigene:179754		ensembl:WBGene00013905	ncbigene:179754		uniprot:Q23335			
ugt-46	GeneProduct	ncbigene:180404		ensembl:WBGene00015141	ncbigene:180404		uniprot:Q10941;uniprot:A0A2K5ATY0			
ugt-35	GeneProduct	ncbigene:3565443		ensembl:WBGene00044286	ncbigene:3565443		uniprot:Q52GY8			
ugt-57	GeneProduct	ncbigene:180969		ensembl:WBGene00017154	ncbigene:180969		uniprot:Q19082			
ugt-50	GeneProduct	ncbigene:181413		ensembl:WBGene00011564	ncbigene:181413		uniprot:A0A0K3ATD5;uniprot:A0A0K3AYM2;uniprot:Q22295			
ugt-63	GeneProduct	ncbigene:182223		ensembl:WBGene00015449	ncbigene:182223		uniprot:Q9GZD1			
ugt-27	GeneProduct	ncbigene:182508		ensembl:WBGene00015694	ncbigene:182508		uniprot:P91037			
ugt-7	GeneProduct	ncbigene:182577		ensembl:WBGene00015739	ncbigene:182577		uniprot:O16243			
ugt-23	GeneProduct	ncbigene:181205		ensembl:WBGene00007650	ncbigene:181205		uniprot:Q93242;uniprot:Q0G821			
ugt-21	GeneProduct	ncbigene:183141		ensembl:WBGene00007885	ncbigene:183141		uniprot:A0A061AKV1;uniprot:Q18361			
ugt-15	GeneProduct	ncbigene:183462		ensembl:WBGene00008097	ncbigene:183462		uniprot:Q18629			
ugt-43	GeneProduct	ncbigene:184052		ensembl:WBGene00008485	ncbigene:184052		uniprot:D5MCT5;uniprot:O17756			
ugt-65	GeneProduct	ncbigene:184205		ensembl:WBGene00008583	ncbigene:184205		uniprot:Q19222;uniprot:A0A061ACT8			
ugt-36	GeneProduct	ncbigene:184266		ensembl:WBGene00017315	ncbigene:184266		uniprot:O17401			
