Label	Type	ID	Database	
prkd1	GeneProduct	ENSDARG00000075949	Ensembl
GNG12	GeneProduct	ENSDARG00000098123	Ensembl
gnaq	GeneProduct	ENSDARG00000011487	Ensembl
gngt1	GeneProduct	ENSDARG00000035798	Ensembl
prkcdb	GeneProduct	ENSDARG00000070651	Ensembl
gng7	GeneProduct	ENSDARG00000038693	Ensembl
cx30.3	GeneProduct	ENSDARG00000042707	Ensembl
gnai3	GeneProduct	ENSDARG00000030644	Ensembl
prkcea	GeneProduct	ENSDARG00000003008	Ensembl
rgs18	GeneProduct	ENSDARG00000036106	Ensembl
rgs7a	GeneProduct	ENSDARG00000016584	Ensembl
K+	Metabolite	HMDB0000586	HMDB
GRK5	GeneProduct		
gng8	GeneProduct	ENSDARG00000042970	Ensembl
PKIA	GeneProduct		
Ca2+	Metabolite	HMDB0000464	HMDB
ryr3	GeneProduct	ENSDARG00000071331	Ensembl
itpr3	GeneProduct	ENSDARG00000061741	Ensembl
adcy8	GeneProduct	ENSDARG00000031783	Ensembl
chrm1b	GeneProduct	ENSDARG00000009121	Ensembl
rgs19	GeneProduct	ENSDARG00000077385	Ensembl
adra1bb	GeneProduct	ENSDARG00000041173	Ensembl
CALM3	GeneProduct		
FKBP1A	GeneProduct		
cx31.7	GeneProduct	ENSDARG00000058064	Ensembl
gja8b	GeneProduct	ENSDARG00000015076	Ensembl
rgs17	GeneProduct	ENSDARG00000039435	Ensembl
casq1b	GeneProduct	ENSDARG00000018105	Ensembl
adcy3b	GeneProduct	ENSDARG00000017437	Ensembl
ywhae1	GeneProduct	ENSDARG00000006399	Ensembl
cAMP	Metabolite	6076	PubChem-compound
anxa6	GeneProduct	ENSDARG00000013335	Ensembl
gna11b	GeneProduct	ENSDARG00000053326	Ensembl
gng5	GeneProduct	ENSDARG00000039830	Ensembl
ADCY9 (1 of many)	GeneProduct	ENSDARG00000103847	Ensembl
rgs16	GeneProduct	ENSDARG00000040177	Ensembl
slc8a1b	GeneProduct	ENSDARG00000043406	Ensembl
ywhaqb	GeneProduct	ENSDARG00000023323	Ensembl
adcy7	GeneProduct	ENSDARG00000060070	Ensembl
GNAZ	GeneProduct	ENSDARG00000099844	Ensembl
plcb3	GeneProduct	ENSDARG00000068246	Ensembl
adrb3a	GeneProduct	ENSDARG00000053646	Ensembl
cx34.4	GeneProduct	ENSDARG00000075854	Ensembl
PIP2	Metabolite	HMDB0010032	HMDB
calr	GeneProduct	ENSDARG00000076290	Ensembl
rgs11	GeneProduct	ENSDARG00000037646	Ensembl
casq1b	GeneProduct	ENSDARG00000018105	Ensembl
gngt1	GeneProduct	ENSDARG00000035798	Ensembl
prkcz	GeneProduct	ENSDARG00000043332	Ensembl
prkar1aa	GeneProduct	ENSDARG00000076128	Ensembl
gnb2	GeneProduct	ENSDARG00000035357	Ensembl
pkig	GeneProduct	ENSDARG00000086471	Ensembl
rgs4	GeneProduct	ENSDARG00000070047	Ensembl
prkchb	GeneProduct	ENSDARG00000043243	Ensembl
PRKAR2B	GeneProduct	ENSDARG00000036446	Ensembl
prkcq	GeneProduct	ENSDARG00000034173	Ensembl
gng3	GeneProduct	ENSDARG00000009553	Ensembl
PRKCA	GeneProduct	ENSDARG00000099841	Ensembl
cx47.1	GeneProduct	ENSDARG00000073896	Ensembl
gnb1a	GeneProduct	ENSDARG00000090454	Ensembl
casq2	GeneProduct	ENSDARG00000008982	Ensembl
gnao1b	GeneProduct	ENSDARG00000036058	Ensembl
slc8a3	GeneProduct	ENSDARG00000004931	Ensembl
si:ch211-270g19.5	GeneProduct	ENSDARG00000097256	Ensembl
atp2a2b	GeneProduct	ENSDARG00000005122	Ensembl
K+	Metabolite	HMDB0000586	HMDB
rgs2	GeneProduct	ENSDARG00000098761	Ensembl
K+	Metabolite	HMDB0000586	HMDB
arrb1	GeneProduct	ENSDARG00000043241	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
gnas	GeneProduct	ENSDARG00000043094	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
ADP	Metabolite	HMDB0001341	HMDB
Ca2+	Metabolite	HMDB0000464	HMDB
cx30.3	GeneProduct	ENSDARG00000042707	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
cacna1bb	GeneProduct	ENSDARG00000079295	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
gnai1	GeneProduct	ENSDARG00000021647	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
chrm3a	GeneProduct	ENSDARG00000071091	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
calr	GeneProduct	ENSDARG00000076290	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
rgs9a	GeneProduct	ENSDARG00000037925	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
chrm5b	GeneProduct	ENSDARG00000069598	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
prkchb	GeneProduct	ENSDARG00000043243	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
camk2b1	GeneProduct	ENSDARG00000011065	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
cx39.4	GeneProduct	ENSDARG00000070357	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
GNG4	GeneProduct		
Pi	Metabolite	HMDB0001429	HMDB
ywhag1	GeneProduct	ENSDARG00000067626	Ensembl
ADP	Metabolite	HMDB0001341	HMDB
camk1a	GeneProduct	ENSDARG00000060116	Ensembl
Connexin	GeneProduct		
cacnb3b	GeneProduct	ENSDARG00000076030	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
prkcg	GeneProduct	ENSDARG00000004561	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
adcy6a	GeneProduct	ENSDARG00000061445	Ensembl
K+	Metabolite	HMDB0000586	HMDB
grk4	GeneProduct	ENSDARG00000070448	Ensembl
K+	Metabolite	HMDB0000586	HMDB
prkar2aa	GeneProduct	ENSDARG00000033184	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
adrb2b	GeneProduct	ENSDARG00000054510	Ensembl
Ca2+	Metabolite	HMDB0000464	HMDB
Connexin	GeneProduct		
Na+	Metabolite	HMDB0000588	HMDB
ATP	Metabolite	1927-31-7	CAS
K+	Metabolite	HMDB0000586	HMDB
rgs3a	GeneProduct	ENSDARG00000099746	Ensembl
Na+	Metabolite	HMDB0000588	HMDB
CX36	GeneProduct	ENSDARG00000067999	Ensembl
grk6	GeneProduct	ENSDARG00000032157	Ensembl
Epinephrine	Metabolite	HMDB0000068	HMDB
ATP1A4	GeneProduct		
atp1b1b	GeneProduct	ENSDARG00000076833	Ensembl
fxyd6l	GeneProduct	ENSDARG00000097057	Ensembl
atp1b2a	GeneProduct	ENSDARG00000099203	Ensembl
atp1b3a	GeneProduct	ENSDARG00000015790	Ensembl
