Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
atropaldehyde	Metabolite	pubchem.compound:10312						wikidata:Q27149632	chebi:80590;chebi:80590	inchikey:ZFBRJUBOJXNIQM-UHFFFAOYSA-N
3-Hydroxy-2-phenylpropylcarbamate	Metabolite	chemspider:184751						wikidata:Q27149627	chebi:80585;chebi:80585	inchikey:JQVQIZWJBLGVRW-UHFFFAOYSA-N
3-carbamoyl-2-phenylpropionic acid	Metabolite	pubchem.compound:3025746						wikidata:Q27149631	chebi:80589;chebi:80589	inchikey:AYRIVCKWIAUVOO-UHFFFAOYSA-N
3-carbamoyl-2-phenylpropionaldehyde	Metabolite	pubchem.compound:21350391						wikidata:Q27149628	chebi:80586;chebi:80586	inchikey:XUCMSYZLYLONTH-UHFFFAOYSA-N
p-hydroxyfelbamate	Metabolite	chemspider:8096945						wikidata:Q27149625	chebi:80584;chebi:80584	inchikey:PXBZEVLDFAKFLV-UHFFFAOYSA-N
Felbamate	Metabolite	hmdb:HMDB0015084							chebi:4995;chebi:4995	inchikey:WKGXYQFOCVYPAC-UHFFFAOYSA-N
2-hydroxyfelbamate	Metabolite	chemspider:8575477						wikidata:Q27149624	chebi:80583;chebi:80583	inchikey:VTXNIAJKDLEHGX-UHFFFAOYSA-N
CYP3A4	GeneProduct	ensembl:ENSBTAG00000047379	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000160868							
CYP2E1	GeneProduct	ensembl:ENSBTAG00000018365	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000130649	ensembl:ENSBTAG00000018365	ncbigene:282213		uniprot:A0A3Q1M6C2;uniprot:G3X7D6			
CYP3A4	GeneProduct	ensembl:ENSBTAG00000047379	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000160868							
CYP2E1	GeneProduct	ensembl:ENSBTAG00000018365	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000130649	ensembl:ENSBTAG00000018365	ncbigene:282213		uniprot:A0A3Q1M6C2;uniprot:G3X7D6			
